web-scraper-order,web-scraper-start-url,pages,pages-href,articles,articles-href,title,subtitle,author,date,content
"1571523290-1114","https://search.huffpost.com/search;_ylt=Awr9Du4xiqtdwSMAK2ZsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA1RlbjhvZ1c5UmxLNzBkVlI5NlI4NkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxNgRxdWVyeQNlbGl6YWJldGglMjB3YXJyZW4EdF9zdG1wAzE1NzE1MjMyNDc-?p=elizabeth+warren&fr2=sb-top&fr=huffpost","","","Democratic Candidates Turn Fire On New Front-Runner Elizabeth Warren","https://search.huffpost.com/click/_ylt=Awr4xJS4iqtdwDMAts5sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552056/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2felizabeth-warren-frontrunner_n_5da67271e4b062bdcb1a69c5/RK=2/RS=0oHA.VKhD85EE611KmipzYLmvNM-","Democratic Candidates Turn Fire On New Front-Runner Elizabeth Warren","Her 2020 challengers repeatedly went after her from the right, on everything from “Medicare for All” to the wealth tax.","","10/15/2019 09:47 pm ET","O’Rourke made perhaps the most unexpected attack on Warren, arguing she hasn’t made it clear if her plans would increase taxes on the middle class and “is more focused on being punitive or pitting one part of the country against the other instead of lifting people up.” (Warren has proposed a 2% wealth tax on the richest Americans.)"
"1571523277-1079","https://search.huffpost.com/search;_ylt=Awr9Du4xiqtdwSMAK2ZsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA1RlbjhvZ1c5UmxLNzBkVlI5NlI4NkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxNgRxdWVyeQNlbGl6YWJldGglMjB3YXJyZW4EdF9zdG1wAzE1NzE1MjMyNDc-?p=elizabeth+warren&fr2=sb-top&fr=huffpost","","","Finally, There Are Enough Women On A Debate Stage That They Can Go After Each Other","https://search.huffpost.com/click/_ylt=Awr4xJS4iqtdwDMAus5sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552056/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fwomen-democratic-presidential-debate-ohio_n_5da67bb4e4b002e33e76cee9/RK=2/RS=ue92I6Vlpt5rceJB83JhIRGrSdo-","Finally, There Are Enough Women On A Debate Stage That They Can Go After Each Other","When Sens. Warren and Klobuchar clashed at the Democratic debate, it felt rather ordinary. And that’s exactly why it matters.","","10/15/2019 11:06 pm ET","Neither candidate held back in her critiques of the other (see: Warren’s pointed smirk when Klobuchar referred to her as just “Elizabeth”), and both Warren’s and Klobuchar’s answers on taxes and health care made clear their differing political priorities and world views."
"1571523310-1170","https://search.huffpost.com/search;_ylt=Awr9Du4xiqtdwSMAK2ZsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA1RlbjhvZ1c5UmxLNzBkVlI5NlI4NkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxNgRxdWVyeQNlbGl6YWJldGglMjB3YXJyZW4EdF9zdG1wAzE1NzE1MjMyNDc-?p=elizabeth+warren&fr2=sb-top&fr=huffpost","","","Elizabeth Warren Clashes With Amy Klobuchar On Wealth Tax: 'The Rich Are Not Like You And Me'","https://search.huffpost.com/click/_ylt=Awr4xJS4iqtdwDMAsM5sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552056/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2felizabeth-warren-wealth-tax-democratic-debate_n_5da65eace4b02253a2fa0fbc/RK=2/RS=kjNVmRsJlyXI9.OhKtZVZb3mcdY-","Elizabeth Warren Clashes With Klobuchar On Wealth Tax: ‘The Rich Are Not Like You And Me’","The Massachusetts senator criticized other Democrats at the debate for not hitting billionaires hard enough to help fix income inequality.","","10/15/2019 10:09 pm ET","“My question is not why do Bernie and I support a wealth tax,” Warren said. “It’s why does everyone else on this stage think it’s more important to protect billionaires than it is to invest in an entire generation of Americans?”"
"1571523297-1119","https://search.huffpost.com/search;_ylt=Awr9Du4xiqtdwSMAK2ZsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA1RlbjhvZ1c5UmxLNzBkVlI5NlI4NkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxNgRxdWVyeQNlbGl6YWJldGglMjB3YXJyZW4EdF9zdG1wAzE1NzE1MjMyNDc-?p=elizabeth+warren&fr2=sb-top&fr=huffpost","","","5 Takeaways From Tuesday's Democratic Debate: The Elizabeth Warren Pile-On","https://search.huffpost.com/click/_ylt=Awr4xJS4iqtdwDMAtM5sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552056/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fdemocratic-debate-2020-takeaways_n_5da6726be4b02253a2fa255f/RK=2/RS=OZhyqsMQust0HLJ0e6MA_i5qqY0-","5 Takeaways From Tuesday’s Democratic Debate: The Elizabeth Warren Pile-On","The other presidential candidates welcomed Warren as the new front-runner by criticizing her rhetoric and proposals.","","10/16/2019 12:18 am ET","Biden, in contrast to the previous debates, often seemed like more of an after-thought. The former vice president still got in his hits against President Donald Trump, but his rivals mostly ignored him."
"1571523297-1137","https://search.huffpost.com/search;_ylt=Awr9Du4xiqtdwSMAK2ZsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA1RlbjhvZ1c5UmxLNzBkVlI5NlI4NkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxNgRxdWVyeQNlbGl6YWJldGglMjB3YXJyZW4EdF9zdG1wAzE1NzE1MjMyNDc-?p=elizabeth+warren&fr2=sb-top&fr=huffpost","","","5 Takeaways From Tuesday's Democratic Debate: The Elizabeth Warren Pile-On","https://search.huffpost.com/click/_ylt=Awr4xJS4iqtdwDMAtM5sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552056/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fdemocratic-debate-2020-takeaways_n_5da6726be4b02253a2fa255f/RK=2/RS=OZhyqsMQust0HLJ0e6MA_i5qqY0-","5 Takeaways From Tuesday’s Democratic Debate: The Elizabeth Warren Pile-On","The other presidential candidates welcomed Warren as the new front-runner by criticizing her rhetoric and proposals.","","10/16/2019 12:18 am ET","Buttigieg and Klobuchar may have delivered their best debate performances yet."
"1571523257-1032","https://search.huffpost.com/search;_ylt=Awr9Du4xiqtdwSMAK2ZsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA1RlbjhvZ1c5UmxLNzBkVlI5NlI4NkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxNgRxdWVyeQNlbGl6YWJldGglMjB3YXJyZW4EdF9zdG1wAzE1NzE1MjMyNDc-?p=elizabeth+warren&fr2=sb-top&fr=huffpost","5","https://search.huffpost.com/search;_ylt=Awr4xJS4iqtdwDMAy85sBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=elizabeth+warren&fr=huffpost&fr2=sb-top&b=41&pz=10&bct=0&xargs=0","","","","","","",""
"1571523271-1074","https://search.huffpost.com/search;_ylt=Awr9Du4xiqtdwSMAK2ZsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA1RlbjhvZ1c5UmxLNzBkVlI5NlI4NkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxNgRxdWVyeQNlbGl6YWJldGglMjB3YXJyZW4EdF9zdG1wAzE1NzE1MjMyNDc-?p=elizabeth+warren&fr2=sb-top&fr=huffpost","","","Democrats Get Bogged Down In Same Gotcha Tax Question At Every Debate","https://search.huffpost.com/click/_ylt=Awr4xJS4iqtdwDMAvM5sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552056/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fmedicare-for-all-taxes_n_5da66578e4b062bdcb1a5abc/RK=2/RS=iW6ZakLw7ceMWRFILmoD3.35PuI-","Democrats Get Bogged Down In Same Gotcha Tax Question At Every Debate","Several candidates ganged up on Elizabeth Warren for not giving a more direct answer on taxes.","","10/15/2019 10:30 pm ET","“At least Bernie’s being honest here and saying how he’s going to pay for this, and that taxes are going to go up,” Klobuchar said. “I’m sorry, Elizabeth, but you have not said that and I think we  owe it to the American people to tell them where we will send the invoice.”"
"1571523271-1069","https://search.huffpost.com/search;_ylt=Awr9Du4xiqtdwSMAK2ZsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA1RlbjhvZ1c5UmxLNzBkVlI5NlI4NkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxNgRxdWVyeQNlbGl6YWJldGglMjB3YXJyZW4EdF9zdG1wAzE1NzE1MjMyNDc-?p=elizabeth+warren&fr2=sb-top&fr=huffpost","","","Democrats Get Bogged Down In Same Gotcha Tax Question At Every Debate","https://search.huffpost.com/click/_ylt=Awr4xJS4iqtdwDMAvM5sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552056/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fmedicare-for-all-taxes_n_5da66578e4b062bdcb1a5abc/RK=2/RS=iW6ZakLw7ceMWRFILmoD3.35PuI-","Democrats Get Bogged Down In Same Gotcha Tax Question At Every Debate","Several candidates ganged up on Elizabeth Warren for not giving a more direct answer on taxes.","","10/15/2019 10:30 pm ET","Possible funding options that Sanders has suggested in the past include higher payroll taxes and higher taxes on the wealthy. A HuffPost / YouGov poll this week found that pairing Medicare for All with a tax on the super-rich made the health care proposal more popular."
"1571523257-1029","https://search.huffpost.com/search;_ylt=Awr9Du4xiqtdwSMAK2ZsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA1RlbjhvZ1c5UmxLNzBkVlI5NlI4NkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxNgRxdWVyeQNlbGl6YWJldGglMjB3YXJyZW4EdF9zdG1wAzE1NzE1MjMyNDc-?p=elizabeth+warren&fr2=sb-top&fr=huffpost","2","https://search.huffpost.com/search;_ylt=Awr4xJS4iqtdwDMAyM5sBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=elizabeth+warren&fr=huffpost&fr2=sb-top&b=11&pz=10&bct=0&xargs=0","","","","","","",""
"1571523297-1136","https://search.huffpost.com/search;_ylt=Awr9Du4xiqtdwSMAK2ZsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA1RlbjhvZ1c5UmxLNzBkVlI5NlI4NkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxNgRxdWVyeQNlbGl6YWJldGglMjB3YXJyZW4EdF9zdG1wAzE1NzE1MjMyNDc-?p=elizabeth+warren&fr2=sb-top&fr=huffpost","","","5 Takeaways From Tuesday's Democratic Debate: The Elizabeth Warren Pile-On","https://search.huffpost.com/click/_ylt=Awr4xJS4iqtdwDMAtM5sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552056/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fdemocratic-debate-2020-takeaways_n_5da6726be4b02253a2fa255f/RK=2/RS=OZhyqsMQust0HLJ0e6MA_i5qqY0-","5 Takeaways From Tuesday’s Democratic Debate: The Elizabeth Warren Pile-On","The other presidential candidates welcomed Warren as the new front-runner by criticizing her rhetoric and proposals.","","10/16/2019 12:18 am ET","“We are literally using Donald Trump’s lies, and the second issue we cover on this stage is elevating a lie and attacking a statesman,” Booker said, referring to Joe Biden."
"1571523297-1133","https://search.huffpost.com/search;_ylt=Awr9Du4xiqtdwSMAK2ZsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA1RlbjhvZ1c5UmxLNzBkVlI5NlI4NkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxNgRxdWVyeQNlbGl6YWJldGglMjB3YXJyZW4EdF9zdG1wAzE1NzE1MjMyNDc-?p=elizabeth+warren&fr2=sb-top&fr=huffpost","","","5 Takeaways From Tuesday's Democratic Debate: The Elizabeth Warren Pile-On","https://search.huffpost.com/click/_ylt=Awr4xJS4iqtdwDMAtM5sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552056/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fdemocratic-debate-2020-takeaways_n_5da6726be4b02253a2fa255f/RK=2/RS=OZhyqsMQust0HLJ0e6MA_i5qqY0-","5 Takeaways From Tuesday’s Democratic Debate: The Elizabeth Warren Pile-On","The other presidential candidates welcomed Warren as the new front-runner by criticizing her rhetoric and proposals.","","10/16/2019 12:18 am ET","“I never discussed a single thing with my son about anything to do with Ukraine. ... We always kept everything separate,” Biden said about his son’s work overseas. “There would be no potential conflict. My son made a judgment. I’m proud of the judgment he made ... the fact of the matter is this is about Trump’s corruption.”"
"1571523310-1174","https://search.huffpost.com/search;_ylt=Awr9Du4xiqtdwSMAK2ZsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA1RlbjhvZ1c5UmxLNzBkVlI5NlI4NkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxNgRxdWVyeQNlbGl6YWJldGglMjB3YXJyZW4EdF9zdG1wAzE1NzE1MjMyNDc-?p=elizabeth+warren&fr2=sb-top&fr=huffpost","","","Elizabeth Warren Clashes With Amy Klobuchar On Wealth Tax: 'The Rich Are Not Like You And Me'","https://search.huffpost.com/click/_ylt=Awr4xJS4iqtdwDMAsM5sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552056/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2felizabeth-warren-wealth-tax-democratic-debate_n_5da65eace4b02253a2fa0fbc/RK=2/RS=kjNVmRsJlyXI9.OhKtZVZb3mcdY-","Elizabeth Warren Clashes With Klobuchar On Wealth Tax: ‘The Rich Are Not Like You And Me’","The Massachusetts senator criticized other Democrats at the debate for not hitting billionaires hard enough to help fix income inequality.","","10/15/2019 10:09 pm ET","Warren responded by defending being more radical in her ideas and explaining that a wealth tax would yield more than an income tax."
"1571523297-1135","https://search.huffpost.com/search;_ylt=Awr9Du4xiqtdwSMAK2ZsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA1RlbjhvZ1c5UmxLNzBkVlI5NlI4NkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxNgRxdWVyeQNlbGl6YWJldGglMjB3YXJyZW4EdF9zdG1wAzE1NzE1MjMyNDc-?p=elizabeth+warren&fr2=sb-top&fr=huffpost","","","5 Takeaways From Tuesday's Democratic Debate: The Elizabeth Warren Pile-On","https://search.huffpost.com/click/_ylt=Awr4xJS4iqtdwDMAtM5sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552056/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fdemocratic-debate-2020-takeaways_n_5da6726be4b02253a2fa255f/RK=2/RS=OZhyqsMQust0HLJ0e6MA_i5qqY0-","5 Takeaways From Tuesday’s Democratic Debate: The Elizabeth Warren Pile-On","The other presidential candidates welcomed Warren as the new front-runner by criticizing her rhetoric and proposals.","","10/16/2019 12:18 am ET","New Jersey Sen. Cory Booker actually gave a more succinct answer in defense of Biden, noting the hypocrisy of Trump and Republicans seeking to attempt to make hay of the matter, given the financial conflicts of interest that cloud the Trump administration."
"1571523290-1110","https://search.huffpost.com/search;_ylt=Awr9Du4xiqtdwSMAK2ZsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA1RlbjhvZ1c5UmxLNzBkVlI5NlI4NkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxNgRxdWVyeQNlbGl6YWJldGglMjB3YXJyZW4EdF9zdG1wAzE1NzE1MjMyNDc-?p=elizabeth+warren&fr2=sb-top&fr=huffpost","","","Democratic Candidates Turn Fire On New Front-Runner Elizabeth Warren","https://search.huffpost.com/click/_ylt=Awr4xJS4iqtdwDMAts5sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552056/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2felizabeth-warren-frontrunner_n_5da67271e4b062bdcb1a69c5/RK=2/RS=0oHA.VKhD85EE611KmipzYLmvNM-","Democratic Candidates Turn Fire On New Front-Runner Elizabeth Warren","Her 2020 challengers repeatedly went after her from the right, on everything from “Medicare for All” to the wealth tax.","","10/15/2019 09:47 pm ET","Warren responded by repeating her standard answer when challenged on this point and pledging she wouldn’t support a plan that raised overall costs on middle-class families. She also attacked Buttigieg’s health care plan as insufficient to cover all Americans."
"1571523265-1038","https://search.huffpost.com/search;_ylt=Awr9Du4xiqtdwSMAK2ZsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA1RlbjhvZ1c5UmxLNzBkVlI5NlI4NkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxNgRxdWVyeQNlbGl6YWJldGglMjB3YXJyZW4EdF9zdG1wAzE1NzE1MjMyNDc-?p=elizabeth+warren&fr2=sb-top&fr=huffpost","","","12 Democratic Front-Runners Brace For Ohio Debate","https://search.huffpost.com/click/_ylt=Awr4xJS4iqtdwDMAvs5sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552056/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2f12-democratic-front-runners-brace-for-ohio-debate_n_5da63606e4b002e33e767328/RK=2/RS=Ip2_CJKm3XojsGlZlkXGEtXG._Y-","12 Democratic Front-Runners Brace For Ohio Debate","The debate marks the first time the candidates meet since the House moved forward with the Trump impeachment inquiry.","","10/15/2019 05:15 pm ET","The White House hopefuls represent the political and personal diversity that has come to define the Democratic Party of 2019, including four women, four people of color, an openly gay man and an age range that spans four decades."
"1571523277-1084","https://search.huffpost.com/search;_ylt=Awr9Du4xiqtdwSMAK2ZsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA1RlbjhvZ1c5UmxLNzBkVlI5NlI4NkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxNgRxdWVyeQNlbGl6YWJldGglMjB3YXJyZW4EdF9zdG1wAzE1NzE1MjMyNDc-?p=elizabeth+warren&fr2=sb-top&fr=huffpost","","","Finally, There Are Enough Women On A Debate Stage That They Can Go After Each Other","https://search.huffpost.com/click/_ylt=Awr4xJS4iqtdwDMAus5sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552056/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fwomen-democratic-presidential-debate-ohio_n_5da67bb4e4b002e33e76cee9/RK=2/RS=ue92I6Vlpt5rceJB83JhIRGrSdo-","Finally, There Are Enough Women On A Debate Stage That They Can Go After Each Other","When Sens. Warren and Klobuchar clashed at the Democratic debate, it felt rather ordinary. And that’s exactly why it matters.","","10/15/2019 11:06 pm ET","When there isn’t a singular woman inadvertently tasked with representing all American women, female politicians are free to simply be politicians. This is something that Hillary Clinton struggled with during the 2016 presidential campaign. She was THE woman, saddled with all of the baggage of institutional sexism and misogyny, and all the weight of being THE FIRST. She just didn’t… look presidential. She was just a little… shrill. A little… cold. A little… nasty. A woman could absolutely ― should absolutely ― be president. Just not her. But when there are more women out there campaigning, these baseless, sexist digs simply don’t land in the same way."
"1571523277-1085","https://search.huffpost.com/search;_ylt=Awr9Du4xiqtdwSMAK2ZsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA1RlbjhvZ1c5UmxLNzBkVlI5NlI4NkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxNgRxdWVyeQNlbGl6YWJldGglMjB3YXJyZW4EdF9zdG1wAzE1NzE1MjMyNDc-?p=elizabeth+warren&fr2=sb-top&fr=huffpost","","","Finally, There Are Enough Women On A Debate Stage That They Can Go After Each Other","https://search.huffpost.com/click/_ylt=Awr4xJS4iqtdwDMAus5sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552056/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fwomen-democratic-presidential-debate-ohio_n_5da67bb4e4b002e33e76cee9/RK=2/RS=ue92I6Vlpt5rceJB83JhIRGrSdo-","Finally, There Are Enough Women On A Debate Stage That They Can Go After Each Other","When Sens. Warren and Klobuchar clashed at the Democratic debate, it felt rather ordinary. And that’s exactly why it matters.","","10/15/2019 11:06 pm ET","“Every woman [who] runs makes it easier for the next woman,” Christina Reynolds, vice president of communications for EMILY’s List, told HuffPost in January, “in part because it changes the way we look at candidates.”"
"1571523297-1134","https://search.huffpost.com/search;_ylt=Awr9Du4xiqtdwSMAK2ZsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA1RlbjhvZ1c5UmxLNzBkVlI5NlI4NkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxNgRxdWVyeQNlbGl6YWJldGglMjB3YXJyZW4EdF9zdG1wAzE1NzE1MjMyNDc-?p=elizabeth+warren&fr2=sb-top&fr=huffpost","","","5 Takeaways From Tuesday's Democratic Debate: The Elizabeth Warren Pile-On","https://search.huffpost.com/click/_ylt=Awr4xJS4iqtdwDMAtM5sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552056/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fdemocratic-debate-2020-takeaways_n_5da6726be4b02253a2fa255f/RK=2/RS=OZhyqsMQust0HLJ0e6MA_i5qqY0-","5 Takeaways From Tuesday’s Democratic Debate: The Elizabeth Warren Pile-On","The other presidential candidates welcomed Warren as the new front-runner by criticizing her rhetoric and proposals.","","10/16/2019 12:18 am ET","Hunter Biden acknowledged in an interview with ABC airing Tuesday that it was “poor judgment” on his part to join the venture, and conceded it was likely that his last name helped him professionally."
"1571523310-1165","https://search.huffpost.com/search;_ylt=Awr9Du4xiqtdwSMAK2ZsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA1RlbjhvZ1c5UmxLNzBkVlI5NlI4NkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxNgRxdWVyeQNlbGl6YWJldGglMjB3YXJyZW4EdF9zdG1wAzE1NzE1MjMyNDc-?p=elizabeth+warren&fr2=sb-top&fr=huffpost","","","Elizabeth Warren Clashes With Amy Klobuchar On Wealth Tax: 'The Rich Are Not Like You And Me'","https://search.huffpost.com/click/_ylt=Awr4xJS4iqtdwDMAsM5sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552056/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2felizabeth-warren-wealth-tax-democratic-debate_n_5da65eace4b02253a2fa0fbc/RK=2/RS=kjNVmRsJlyXI9.OhKtZVZb3mcdY-","Elizabeth Warren Clashes With Klobuchar On Wealth Tax: ‘The Rich Are Not Like You And Me’","The Massachusetts senator criticized other Democrats at the debate for not hitting billionaires hard enough to help fix income inequality.","Sanjana Karanth","10/15/2019 10:09 pm ET",""
