web-scraper-order,web-scraper-start-url,pages,pages-href,articles,articles-href,title,subtitle,author,date,content
"1571522533-607","https://search.huffpost.com/search;_ylt=Awr9IlIdh6tdX2EARVFsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2p4STAwUmY2UUpDWWRWRmlYaENEeUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzExBHF1ZXJ5A0pvaG4lMjBNY2NhaW4EdF9zdG1wAzE1NzE1MjI0NjM-?p=John+Mccain&fr2=sb-top&fr=huffpost","","","Trump Reportedly Mocked Joe Biden, John McCain During SOTU Preview Lunch","https://search.huffpost.com/click/_ylt=Awr9IlrCh6tdXeMAqhNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551298/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2ftrump-mocks-mccain-biden_n_5c5a315be4b0871047588d47/RK=2/RS=xV_3iV6jSpUZg8LuiEkXCDkGS.8-","Trump Reportedly Mocked Joe Biden, John McCain During State Of The Union Lunch","Meghan McCain, the late senator’s daughter, slammed the president’s comments as “pathetic.”","","02/05/2019 09:04 pm ET","The late senator’s daughter, Meghan McCain, responded quickly after the quote surfaced and called Trump’s behavior “pathetic and telling.”"
"1571522512-585","https://search.huffpost.com/search;_ylt=Awr9IlIdh6tdX2EARVFsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2p4STAwUmY2UUpDWWRWRmlYaENEeUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzExBHF1ZXJ5A0pvaG4lMjBNY2NhaW4EdF9zdG1wAzE1NzE1MjI0NjM-?p=John+Mccain&fr2=sb-top&fr=huffpost","","","John McCain Will Not Continue Treatment For Brain Cancer, Family Says","https://search.huffpost.com/click/_ylt=Awr9IlrCh6tdXeMAsBNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551298/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fjohn-mccain-brain-cancer-treatment_n_5b801e68e4b0348586000d7c/RK=2/RS=_8VXBKoKl.l1xtuTBNQGLnuKDzY-","John McCain Will Not Continue Treatment For Brain Cancer, Family Says","The senator has already “surpassed expectations for his survival.”","","08/24/2018 11:20 am ET","Former Secretary of State John Kerry wrote in a response to Meghan McCain, “God bless John McCain, his family, and all who love him — a brave man showing us once again what the words grace and grit really mean.”"
"1571522519-591","https://search.huffpost.com/search;_ylt=Awr9IlIdh6tdX2EARVFsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2p4STAwUmY2UUpDWWRWRmlYaENEeUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzExBHF1ZXJ5A0pvaG4lMjBNY2NhaW4EdF9zdG1wAzE1NzE1MjI0NjM-?p=John+Mccain&fr2=sb-top&fr=huffpost","","","Here's Who Will Serve As Pallbearers At John McCain's Washington Memorial","https://search.huffpost.com/click/_ylt=Awr9IlrCh6tdXeMArhNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551298/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fmccain-pallbearers-washington-memorial_n_5b869d67e4b0cf7b0030de36/RK=2/RS=Suu2Zjh9coZA_DKW.fleITvWG7k-","Here’s Who Will Serve As Pallbearers At John McCain’s Washington Memorial","These 15 individuals will carry the Vietnam War veteran’s coffin at Washington National Cathedral.","","08/29/2018 05:54 pm ET","Here’s a look at some of those individuals and their relationship with McCain:"
"1571522543-627","https://search.huffpost.com/search;_ylt=Awr9IlIdh6tdX2EARVFsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2p4STAwUmY2UUpDWWRWRmlYaENEeUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzExBHF1ZXJ5A0pvaG4lMjBNY2NhaW4EdF9zdG1wAzE1NzE1MjI0NjM-?p=John+Mccain&fr2=sb-top&fr=huffpost","","","Opinion: Republicans Can Honor John McCain By Putting America Before Trump","https://search.huffpost.com/click/_ylt=Awr9IlrCh6tdXeMAphNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551298/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fopinion-john-mccain-republicans-trump_n_5b82df26e4b0348586018d2c/RK=2/RS=IqPI3iPWFDckFEEofcsls32clq0-","Republicans Can Honor John McCain By Putting America Before Trump","null","","08/26/2018 03:23 pm ET","It has become conventional to refer to Trump and his gang as grifters — small-time con artists who have somehow ascended to the most powerful office in the world. The description fits Trump all too well, but as more than one commentator has observed in light of Trump’s latest outbursts, maybe that description is too modest. A better description is mobster."
"1571522525-593","https://search.huffpost.com/search;_ylt=Awr9IlIdh6tdX2EARVFsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2p4STAwUmY2UUpDWWRWRmlYaENEeUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzExBHF1ZXJ5A0pvaG4lMjBNY2NhaW4EdF9zdG1wAzE1NzE1MjI0NjM-?p=John+Mccain&fr2=sb-top&fr=huffpost","","","British Activists Troll Trump By Projecting USS John McCain Hat On Wax Museum","https://search.huffpost.com/click/_ylt=Awr9IlrCh6tdXeMArBNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551298/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2ftrump-protest-london-uss-john-mccain_n_5cf5716ae4b0e8085e3e85ca/RK=2/RS=52x_.eCJe2.Md06rd1xSQ4PJdAw-","British Activists Troll Trump By Projecting USS John McCain Hat On Wax Museum","The protest group Led By Donkeys wants the U.S. president to know “the vast majority of people in this country don’t like him.”","","06/03/2019 05:54 pm ET","A group of British protesters is projecting its feelings that President Donald Trump is not especially loved in the U.K."
"1571522543-638","https://search.huffpost.com/search;_ylt=Awr9IlIdh6tdX2EARVFsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2p4STAwUmY2UUpDWWRWRmlYaENEeUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzExBHF1ZXJ5A0pvaG4lMjBNY2NhaW4EdF9zdG1wAzE1NzE1MjI0NjM-?p=John+Mccain&fr2=sb-top&fr=huffpost","","","Opinion: Republicans Can Honor John McCain By Putting America Before Trump","https://search.huffpost.com/click/_ylt=Awr9IlrCh6tdXeMAphNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551298/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fopinion-john-mccain-republicans-trump_n_5b82df26e4b0348586018d2c/RK=2/RS=IqPI3iPWFDckFEEofcsls32clq0-","Republicans Can Honor John McCain By Putting America Before Trump","null","","08/26/2018 03:23 pm ET","They should intensify their warnings to Trump to stop trashing the American system of criminal justice, and to keep his hands off the Mueller investigation. Perhaps the memory of McCain will give the Republicans a moment of pause and shame.

Robert Kuttner is co-editor of The American Prospect and a professor at Brandeis University’s Heller School. His new book is Can Democracy Survive Global Capitalism? Follow him on Twitter at @rkuttnerwrites."
"1571522556-649","https://search.huffpost.com/search;_ylt=Awr9IlIdh6tdX2EARVFsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2p4STAwUmY2UUpDWWRWRmlYaENEeUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzExBHF1ZXJ5A0pvaG4lMjBNY2NhaW4EdF9zdG1wAzE1NzE1MjI0NjM-?p=John+Mccain&fr2=sb-top&fr=huffpost","","","Cindy McCain Says John McCain Would Be 'Disappointed' With Today's Politics","https://search.huffpost.com/click/_ylt=Awr9IlrCh6tdXeMAohNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551298/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fjohn-mccain-cindy-mccain-wife-anniversary-death_n_5d62a050e4b0dfcbd48f0840/RK=2/RS=MZjDmHOZGIgjJhQhWDjafybaErs-","Cindy McCain Says John McCain Would Be ‘Disappointed’ With Today’s Politics","“He was very frustrated with what was going on then and I think now he’d be even more frustrated,” she said.","","08/25/2019 01:21 pm ET","Before his death last August from brain cancer at the age of 81, McCain clashed with President Donald Trump, who has publicly disparaged him multiple times — including after the senator’s death. Trump was not invited to McCain’s funeral, at which former Presidents Barack Obama and George W. Bush gave speeches."
"1571522537-613","https://search.huffpost.com/search;_ylt=Awr9IlIdh6tdX2EARVFsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2p4STAwUmY2UUpDWWRWRmlYaENEeUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzExBHF1ZXJ5A0pvaG4lMjBNY2NhaW4EdF9zdG1wAzE1NzE1MjI0NjM-?p=John+Mccain&fr2=sb-top&fr=huffpost","","","Veterans To Give Out USS John McCain Shirts At Trump's July 4 Event","https://search.huffpost.com/click/_ylt=Awr9IlrCh6tdXeMAqBNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551298/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fveterans-john-mccain-donald-trump-july-4_n_5d1a43ace4b07f6ca581c21e/RK=2/RS=Hi2bqJ1BLvv1R7L9oblL3tBSulk-","Vets To Give Out Thousands Of USS John McCain Shirts At Trump’s July 4 Event","“It’s really a way to honor a family that ... has shown that the country is bigger than any one individual,” said Peter Kauffmann of VoteVets.","","07/01/2019 03:08 pm ET","VoteVets, a left-leaning nonprofit group founded in 2006 by Iraq and Afghanistan war veterans, is organizing the effort in response to Trump’s unprecedented “Salute to America” celebration. While Americans will still be able to catch the annual fireworks display on the National Mall, Trump is hosting his own event at the Lincoln Memorial, where he will give remarks and has set up a ticketed area for VIPs, friends, family and members of the military. Trump’s event will include military flyovers and possibly tanks."
"1571522512-578","https://search.huffpost.com/search;_ylt=Awr9IlIdh6tdX2EARVFsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2p4STAwUmY2UUpDWWRWRmlYaENEeUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzExBHF1ZXJ5A0pvaG4lMjBNY2NhaW4EdF9zdG1wAzE1NzE1MjI0NjM-?p=John+Mccain&fr2=sb-top&fr=huffpost","","","John McCain Will Not Continue Treatment For Brain Cancer, Family Says","https://search.huffpost.com/click/_ylt=Awr9IlrCh6tdXeMAsBNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551298/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fjohn-mccain-brain-cancer-treatment_n_5b801e68e4b0348586000d7c/RK=2/RS=_8VXBKoKl.l1xtuTBNQGLnuKDzY-","John McCain Will Not Continue Treatment For Brain Cancer, Family Says","The senator has already “surpassed expectations for his survival.”","","08/24/2018 11:20 am ET","McCain told “60 Minutes” that he accepted his diagnosis by telling his family, “[W]e’re going to do what we can, get the best doctors we can find and do the best we can. And at the same time, celebrate with gratitude a life well-lived.”"
"1571522537-620","https://search.huffpost.com/search;_ylt=Awr9IlIdh6tdX2EARVFsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2p4STAwUmY2UUpDWWRWRmlYaENEeUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzExBHF1ZXJ5A0pvaG4lMjBNY2NhaW4EdF9zdG1wAzE1NzE1MjI0NjM-?p=John+Mccain&fr2=sb-top&fr=huffpost","","","Veterans To Give Out USS John McCain Shirts At Trump's July 4 Event","https://search.huffpost.com/click/_ylt=Awr9IlrCh6tdXeMAqBNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551298/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fveterans-john-mccain-donald-trump-july-4_n_5d1a43ace4b07f6ca581c21e/RK=2/RS=Hi2bqJ1BLvv1R7L9oblL3tBSulk-","Vets To Give Out Thousands Of USS John McCain Shirts At Trump’s July 4 Event","“It’s really a way to honor a family that ... has shown that the country is bigger than any one individual,” said Peter Kauffmann of VoteVets.","","07/01/2019 03:08 pm ET","A White House spokesman did not respond to a request for comment about veterans giving out McCain T-shirts for the president’s event."
"1571522543-635","https://search.huffpost.com/search;_ylt=Awr9IlIdh6tdX2EARVFsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2p4STAwUmY2UUpDWWRWRmlYaENEeUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzExBHF1ZXJ5A0pvaG4lMjBNY2NhaW4EdF9zdG1wAzE1NzE1MjI0NjM-?p=John+Mccain&fr2=sb-top&fr=huffpost","","","Opinion: Republicans Can Honor John McCain By Putting America Before Trump","https://search.huffpost.com/click/_ylt=Awr9IlrCh6tdXeMAphNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551298/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fopinion-john-mccain-republicans-trump_n_5b82df26e4b0348586018d2c/RK=2/RS=IqPI3iPWFDckFEEofcsls32clq0-","Republicans Can Honor John McCain By Putting America Before Trump","null","","08/26/2018 03:23 pm ET","But of course it is one thing to vow unity in the face of peril in order to create a republic ― and quite another to pledge common allegiance to a thug who is destroying it."
"1571522512-572","https://search.huffpost.com/search;_ylt=Awr9IlIdh6tdX2EARVFsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2p4STAwUmY2UUpDWWRWRmlYaENEeUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzExBHF1ZXJ5A0pvaG4lMjBNY2NhaW4EdF9zdG1wAzE1NzE1MjI0NjM-?p=John+Mccain&fr2=sb-top&fr=huffpost","","","John McCain Will Not Continue Treatment For Brain Cancer, Family Says","https://search.huffpost.com/click/_ylt=Awr9IlrCh6tdXeMAsBNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551298/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fjohn-mccain-brain-cancer-treatment_n_5b801e68e4b0348586000d7c/RK=2/RS=_8VXBKoKl.l1xtuTBNQGLnuKDzY-","John McCain Will Not Continue Treatment For Brain Cancer, Family Says","The senator has already “surpassed expectations for his survival.”","","08/24/2018 11:20 am ET","McCain’s family initially released an optimistic statement to say the senator was “in good spirits.” His doctors said in the following months that he was responding well to treatment."
"1571522525-597","https://search.huffpost.com/search;_ylt=Awr9IlIdh6tdX2EARVFsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2p4STAwUmY2UUpDWWRWRmlYaENEeUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzExBHF1ZXJ5A0pvaG4lMjBNY2NhaW4EdF9zdG1wAzE1NzE1MjI0NjM-?p=John+Mccain&fr2=sb-top&fr=huffpost","","","British Activists Troll Trump By Projecting USS John McCain Hat On Wax Museum","https://search.huffpost.com/click/_ylt=Awr9IlrCh6tdXeMArBNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551298/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2ftrump-protest-london-uss-john-mccain_n_5cf5716ae4b0e8085e3e85ca/RK=2/RS=52x_.eCJe2.Md06rd1xSQ4PJdAw-","British Activists Troll Trump By Projecting USS John McCain Hat On Wax Museum","The protest group Led By Donkeys wants the U.S. president to know “the vast majority of people in this country don’t like him.”","","06/03/2019 05:54 pm ET","The group kept up its offense-generating offensive by displaying poll results that show how unfavorably the president compares with his predecessor, Barack Obama, among the British public. The background for this was the Tower of London."
"1571522525-592","https://search.huffpost.com/search;_ylt=Awr9IlIdh6tdX2EARVFsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2p4STAwUmY2UUpDWWRWRmlYaENEeUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzExBHF1ZXJ5A0pvaG4lMjBNY2NhaW4EdF9zdG1wAzE1NzE1MjI0NjM-?p=John+Mccain&fr2=sb-top&fr=huffpost","","","British Activists Troll Trump By Projecting USS John McCain Hat On Wax Museum","https://search.huffpost.com/click/_ylt=Awr9IlrCh6tdXeMArBNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551298/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2ftrump-protest-london-uss-john-mccain_n_5cf5716ae4b0e8085e3e85ca/RK=2/RS=52x_.eCJe2.Md06rd1xSQ4PJdAw-","British Activists Troll Trump By Projecting USS John McCain Hat On Wax Museum","The protest group Led By Donkeys wants the U.S. president to know “the vast majority of people in this country don’t like him.”","David Moye","06/03/2019 05:54 pm ET",""
"1571522512-571","https://search.huffpost.com/search;_ylt=Awr9IlIdh6tdX2EARVFsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2p4STAwUmY2UUpDWWRWRmlYaENEeUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzExBHF1ZXJ5A0pvaG4lMjBNY2NhaW4EdF9zdG1wAzE1NzE1MjI0NjM-?p=John+Mccain&fr2=sb-top&fr=huffpost","","","John McCain Will Not Continue Treatment For Brain Cancer, Family Says","https://search.huffpost.com/click/_ylt=Awr9IlrCh6tdXeMAsBNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551298/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fjohn-mccain-brain-cancer-treatment_n_5b801e68e4b0348586000d7c/RK=2/RS=_8VXBKoKl.l1xtuTBNQGLnuKDzY-","John McCain Will Not Continue Treatment For Brain Cancer, Family Says","The senator has already “surpassed expectations for his survival.”","","08/24/2018 11:20 am ET","The senator has been treating the cancer primarily at the Mayo Clinic in his home state of Arizona. Doctors there confirmed the diagnosis last year after removing a blood clot above McCain’s left eye."
"1571522519-590","https://search.huffpost.com/search;_ylt=Awr9IlIdh6tdX2EARVFsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2p4STAwUmY2UUpDWWRWRmlYaENEeUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzExBHF1ZXJ5A0pvaG4lMjBNY2NhaW4EdF9zdG1wAzE1NzE1MjI0NjM-?p=John+Mccain&fr2=sb-top&fr=huffpost","","","Here's Who Will Serve As Pallbearers At John McCain's Washington Memorial","https://search.huffpost.com/click/_ylt=Awr9IlrCh6tdXeMArhNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551298/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fmccain-pallbearers-washington-memorial_n_5b869d67e4b0cf7b0030de36/RK=2/RS=Suu2Zjh9coZA_DKW.fleITvWG7k-","Here’s Who Will Serve As Pallbearers At John McCain’s Washington Memorial","These 15 individuals will carry the Vietnam War veteran’s coffin at Washington National Cathedral.","","08/29/2018 05:54 pm ET","They are actor Warren Beatty, Vice President Joe Biden, former New York Mayor Michael Bloomberg, former Secretary of Defense William Cohen, businessman Stephen Dart, former McCain presidential campaign manager Richard Davis, fundraiser Carla Eudy, former Sen. Russ Feingold (D-Wis.), former Texas Sen. Phil Gramm, former Sen. Gary Hart (D-Colo.), Vice Chairman of Open Russia Vladimir Kara-Murza, former Pennsylvania Gov. Tom Ridge (R), McCain’s former chief of staff Mark Salter, fellow veteran and FedEx founder Fred Smith and Sen. Sheldon Whitehouse (D-R.I.)."
"1571522519-587","https://search.huffpost.com/search;_ylt=Awr9IlIdh6tdX2EARVFsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2p4STAwUmY2UUpDWWRWRmlYaENEeUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzExBHF1ZXJ5A0pvaG4lMjBNY2NhaW4EdF9zdG1wAzE1NzE1MjI0NjM-?p=John+Mccain&fr2=sb-top&fr=huffpost","","","Here's Who Will Serve As Pallbearers At John McCain's Washington Memorial","https://search.huffpost.com/click/_ylt=Awr9IlrCh6tdXeMArhNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551298/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fmccain-pallbearers-washington-memorial_n_5b869d67e4b0cf7b0030de36/RK=2/RS=Suu2Zjh9coZA_DKW.fleITvWG7k-","Here’s Who Will Serve As Pallbearers At John McCain’s Washington Memorial","These 15 individuals will carry the Vietnam War veteran’s coffin at Washington National Cathedral.","Nina Golgowski","08/29/2018 05:54 pm ET",""
"1571522549-642","https://search.huffpost.com/search;_ylt=Awr9IlIdh6tdX2EARVFsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2p4STAwUmY2UUpDWWRWRmlYaENEeUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzExBHF1ZXJ5A0pvaG4lMjBNY2NhaW4EdF9zdG1wAzE1NzE1MjI0NjM-?p=John+Mccain&fr2=sb-top&fr=huffpost","","","Secret Service Uses John McCain’s Old Code Name 1 Last Time In Touching Tribute","https://search.huffpost.com/click/_ylt=Awr9IlrCh6tdXeMApBNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551298/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fjohn-mccain-secret-service-tibute_n_5b84d21ae4b0162f471bd7ae/RK=2/RS=XQYoI68f0VaaH1Wj6uC.3tzm.ro-","Secret Service Uses John McCain’s Old Code Name 1 Last Time In Touching Tribute","The late senator was honored by the agency that protected him during his 2008 presidential bid.","","08/28/2018 03:44 am ET","McCain died on Saturday at the age of 81 after a battle with brain cancer. He will lie in state in the rotunda of the Arizona state Capitol on Wednesday and in the U.S. Capitol Rotunda on Friday before a memorial service at the Washington National Cathedral on Saturday."
"1571522512-577","https://search.huffpost.com/search;_ylt=Awr9IlIdh6tdX2EARVFsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2p4STAwUmY2UUpDWWRWRmlYaENEeUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzExBHF1ZXJ5A0pvaG4lMjBNY2NhaW4EdF9zdG1wAzE1NzE1MjI0NjM-?p=John+Mccain&fr2=sb-top&fr=huffpost","","","John McCain Will Not Continue Treatment For Brain Cancer, Family Says","https://search.huffpost.com/click/_ylt=Awr9IlrCh6tdXeMAsBNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551298/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fjohn-mccain-brain-cancer-treatment_n_5b801e68e4b0348586000d7c/RK=2/RS=_8VXBKoKl.l1xtuTBNQGLnuKDzY-","John McCain Will Not Continue Treatment For Brain Cancer, Family Says","The senator has already “surpassed expectations for his survival.”","","08/24/2018 11:20 am ET","He voted against President Donald Trump’s effort to repeal the Affordable Care Act with a dramatic thumbs-down gesture the president has since mocked at rallies. Several months later, in December, McCain was forced to miss a major vote on the Republican tax bill to undergo treatment in Arizona."
