web-scraper-order,web-scraper-start-url,articles,articles-href,title,subtitle,author,date,content
"1571026505-3756","https://www.nytimes.com/search?query=John+Mccain","Inside America’s Dysfunctional Trillion-Dollar Fighter-Jet ProgramThe F-35 was once the Pentagon’s high-profile problem child. Has it finally moved past its reputation of being an overhyped and underperforming warplane?By Valerie InsinnaPRINT EDITIONAugust 22, 2019","https://www.nytimes.com/2019/08/21/magazine/f35-joint-strike-fighter-program.html?searchResultPosition=2","Inside America’s Dysfunctional Trillion-Dollar Fighter-Jet Program","null","","null","With the critical problems that once dominated both headlines and congressional hearings seemingly resolved, the F-35 may not be the high-profile problem child it once was. But the Pentagon’s efforts to play down new complications raise questions about whether America’s most controversial warplane is actually ready to move into its next phase and what kind of new problems might surface in that transition."
"1571026494-3703","https://www.nytimes.com/search?query=John+Mccain","Navy Destroyer John McCain Hidden During Trump’s Japan VisitWhile Navy officials insisted they did not hide the ship, they did give all of sailors aboard the day off on Tuesday as President Trump visited Yokosuka Naval Base in Japan.By Maggie Haberman and Helene CooperPRINT EDITIONWhite House Asked Navy To Hide McCain Warship|May 30, 2019, Page A19","https://www.nytimes.com/2019/05/29/us/politics/uss-mccain-navy-ship.html?searchResultPosition=5","Navy Destroyer John McCain Hidden During Trump’s Japan Visit","null","","May 29, 2019","[Here’s the latest on what President Trump said about efforts to hide the Navy destroyer.]"
"1571026487-3666","https://www.nytimes.com/search?query=John+Mccain","What You Need to Know About the U.S.S. John S. McCainThe disclosure of a White House request to hide the Navy destroyer during President Trump’s state visit to Japan has turned the ship into a political symbol.By Alan BlinderPRINT EDITIONAbout the U.S.S. John S. McCain|May 31, 2019, Page A19","https://www.nytimes.com/2019/05/30/us/uss-mccain-navy-ship.html?searchResultPosition=7","What You Need to Know About the U.S.S. John S. McCain","null","","May 30, 2019","Here are some questions and answers about the McCain."
"1571026487-3679","https://www.nytimes.com/search?query=John+Mccain","What You Need to Know About the U.S.S. John S. McCainThe disclosure of a White House request to hide the Navy destroyer during President Trump’s state visit to Japan has turned the ship into a political symbol.By Alan BlinderPRINT EDITIONAbout the U.S.S. John S. McCain|May 31, 2019, Page A19","https://www.nytimes.com/2019/05/30/us/uss-mccain-navy-ship.html?searchResultPosition=7","What You Need to Know About the U.S.S. John S. McCain","null","","May 30, 2019","Not long before Mr. McCain died, Mr. Trump signed a $716 billion military spending bill that had been named for the ailing senator. The president did not mention Mr. McCain or the formal name of the legislation, the John S. McCain National Defense Authorization Act for Fiscal Year 2019, during a speech and a signing ceremony."
"1571026487-3675","https://www.nytimes.com/search?query=John+Mccain","What You Need to Know About the U.S.S. John S. McCainThe disclosure of a White House request to hide the Navy destroyer during President Trump’s state visit to Japan has turned the ship into a political symbol.By Alan BlinderPRINT EDITIONAbout the U.S.S. John S. McCain|May 31, 2019, Page A19","https://www.nytimes.com/2019/05/30/us/uss-mccain-navy-ship.html?searchResultPosition=7","What You Need to Know About the U.S.S. John S. McCain","null","","May 30, 2019","The McCain has been undergoing repairs and left dry dock in November, according to the Navy, which said the work on the ship was expected to be finished later this year."
"1571026459-3482","https://www.nytimes.com/search?query=John+Mccain","John McCainA video clip from ""In  the Silent Echo Chamber.""Sylvia Rupani-Smith","https://www.nytimes.com/video/multimedia/1194836856281/john-mccain.html?searchResultPosition=16","null","null","Terms of Service","null",""
"1571026455-3450","https://www.nytimes.com/search?query=John+Mccain","The Paradoxes of John McCain“The Daily” looks at the senator’s complex legacy through his half-century of public life.","https://www.nytimes.com/2018/08/27/podcasts/the-daily/senator-john-mccain.html?searchResultPosition=18","null","null","","null","On today’s episode:"
"1571026426-3344","https://www.nytimes.com/search?query=John+Mccain","John McCain in ArizonaJohn McCain struck a conciliatory tone toward his Republican nomination rivals as he celebrated Super Tuesday victories. (Video: NBC News)","https://www.nytimes.com/video/us/politics/1194817113299/john-mccain-in-arizona.html?searchResultPosition=29","null","null","Magazine","null",""
"1571026502-3742","https://www.nytimes.com/search?query=John+Mccain","To Back Warren Is to Treat Politics as a Matter of SubstanceDetailed plans can tell a candidate’s story about what kind of person she is — and what kind of president she would be.By Mark Schmitt","https://www.nytimes.com/2019/06/27/opinion/elizabeth-warren-democratic-debate.html?searchResultPosition=3","To Back Warren Is to Treat Politics as a Matter of Substance","Detailed plans can tell a candidate’s story about what kind of person she is — and what kind of president she would be.","","null","Too many plans can also hinder a campaign’s effort to send a clear and coherent message, as was probably the case for Mrs. Clinton’ in 2016. Candidates can avoid that by embracing an ideological label that unites all their plans, as Senator Bernie Sanders has done with democratic socialism. Ms. Warren, who calls herself a capitalist who wants to make markets work, has so far been able to avoid the risk of incoherence because most of her proposals reflect that theme."
"1571026480-3609","https://www.nytimes.com/search?query=John+Mccain","Let’s Not Upset the President: The White House Tells the Navy to Hide the U.S.S. McCainThe request was an effort to keep Mr. McCain’s name out of photographs while Mr. Trump was at a naval base in Japan.By Mark Landler and Eileen SullivanPRINT EDITIONHiding Ship but Exposing Goal: Let’s Not Provoke the President|May 31, 2019, Page A1","https://www.nytimes.com/2019/05/30/us/politics/trump-mccain-ship.html?searchResultPosition=9","Let’s Not Upset the President: The White House Tells the Navy to Hide the U.S.S. McCain","null","","May 30, 2019","The email instructing the Navy to obscure the ship, the John S. McCain, came from the White House military operations office, after consultation with a White House advance team working in Japan, according to an administration official. The Navy initially complied with the order by hanging a tarp over the ship’s name. But higher-level officers got wind of the plan and ordered the tarp removed and the barge moved before Mr. Trump arrived."
"1571026451-3438","https://www.nytimes.com/search?query=John+Mccain","Trump: ‘I Was Never a Fan of John McCain’President Trump responded to a reporter’s question Tuesday about his recent attacks on the late Senator John McCain, who died of brain cancer last year.By The New York Times","https://www.nytimes.com/video/us/politics/100000006418106/trump-mccain-video.html?searchResultPosition=19","null","null","Contact Us","null",""
"1571026484-3656","https://www.nytimes.com/search?query=John+Mccain","Acting Defense Chief Says He Wouldn’t Have Hidden McCain ShipThe acting secretary, Patrick Shanahan, who is facing a tough Senate confirmation battle, told reporters that “our business is to run military operations and not become politicized.”By Helene Cooper and Ben DooleyPRINT EDITIONU.S. Official Says He Disagrees With White House Move on McCain Ship|June 1, 2019, Page A12","https://www.nytimes.com/2019/05/31/world/asia/trump-mccain-ship.html?searchResultPosition=8","Acting Defense Chief Says He Wouldn’t Have Hidden McCain Ship","null","","May 31, 2019","After the ship’s name was covered with the tarp, high-level officers ordered it taken down, but a barge was then moved in front of the destroyer before Mr. Trump arrived."
"1571026477-3594","https://www.nytimes.com/search?query=John+Mccain","‘I Wasn’t Involved’ in Effort to Hide U.S.S. McCain, Trump SaysPresident Trump told reporters on Thursday that he was not aware of efforts to hide a Navy destroyer named in part after the late Senator John McCain during his visit to Japan this week.By The Associated Press","https://www.nytimes.com/video/us/politics/100000006532473/trump-mccain-ship.html?searchResultPosition=10","null","null","Terms of Service","null",""
"1571026480-3615","https://www.nytimes.com/search?query=John+Mccain","Let’s Not Upset the President: The White House Tells the Navy to Hide the U.S.S. McCainThe request was an effort to keep Mr. McCain’s name out of photographs while Mr. Trump was at a naval base in Japan.By Mark Landler and Eileen SullivanPRINT EDITIONHiding Ship but Exposing Goal: Let’s Not Provoke the President|May 31, 2019, Page A1","https://www.nytimes.com/2019/05/30/us/politics/trump-mccain-ship.html?searchResultPosition=9","Let’s Not Upset the President: The White House Tells the Navy to Hide the U.S.S. McCain","null","","May 30, 2019","Critics said Mr. Trump’s animus for Mr. McCain set off a cascade of decisions by lower-level officials that not only dishonored the senator’s memory but also disrespected the sailors who serve on the McCain. In addition to Mr. McCain, the ship is named after his grandfather, John S. McCain Sr., a Navy admiral during World War II, and his father, John S. McCain Jr., an admiral in the Vietnam War era."
"1571026423-3324","https://www.nytimes.com/search?query=John+Mccain","John McCain on ImmigrationLess than 24 hours after a bill he had co-authored on immigration reform stalled in the Senate, Senator John McCain was on the stump discussing the issue.","https://www.nytimes.com/video/us/politics/1194817120381/john-mccain-on-immigration.html?searchResultPosition=30","null","null","Op-Docs","null",""
"1571026463-3497","https://www.nytimes.com/search?query=John+Mccain","John McCainJohn McCain responds to the results of the Iowa caucus. (NBC Video)","https://www.nytimes.com/video/us/politics/1194817101004/john-mccain.html?searchResultPosition=15","null","null","Opinion","null",""
"1571026505-3776","https://www.nytimes.com/search?query=John+Mccain","Inside America’s Dysfunctional Trillion-Dollar Fighter-Jet ProgramThe F-35 was once the Pentagon’s high-profile problem child. Has it finally moved past its reputation of being an overhyped and underperforming warplane?By Valerie InsinnaPRINT EDITIONAugust 22, 2019","https://www.nytimes.com/2019/08/21/magazine/f35-joint-strike-fighter-program.html?searchResultPosition=2","Inside America’s Dysfunctional Trillion-Dollar Fighter-Jet Program","null","","null","The F-35 was in the news again in July when the White House decided to expel Turkey from the program when that contentious ally refused to give up its plan to simultaneously acquire an advanced air defense system from Russia. That new partnership with Moscow presented a risk that technological secrets from F-35s in Turkey could make their way to Russia."
"1571026502-3737","https://www.nytimes.com/search?query=John+Mccain","To Back Warren Is to Treat Politics as a Matter of SubstanceDetailed plans can tell a candidate’s story about what kind of person she is — and what kind of president she would be.By Mark Schmitt","https://www.nytimes.com/2019/06/27/opinion/elizabeth-warren-democratic-debate.html?searchResultPosition=3","To Back Warren Is to Treat Politics as a Matter of Substance","Detailed plans can tell a candidate’s story about what kind of person she is — and what kind of president she would be.","","null","And that’s appropriate. We don’t elect presidents just to execute plans; we elect human beings, expecting them to deal with global crises and economic twists we can’t yet foresee. For some, like Barack Obama, it’s inspiring, inclusive rhetoric that convinces us to trust them in that position; for others, it’s a personal story, such as military service. In the case of Donald Trump, to reach beyond his angriest core of supporters, it was the idea that he’d been so successful in business that he could do better than the “very stupid people” in Washington."
"1571026490-3683","https://www.nytimes.com/search?query=John+Mccain","Mulvaney Says McCain Ship Episode Is ‘Much Ado About Nothing’The White House again played down its directive to hide a Navy warship named after Senator John McCain as the Pentagon warned against politicizing the military.By Eric SchmittPRINT EDITIONMulvaney Dismisses Efforts to Hide a Warship From Trump|June 3, 2019, Page A12","https://www.nytimes.com/2019/06/02/us/politics/mulvaney-trump-mccain-ship.html?searchResultPosition=6","Mulvaney Says McCain Ship Episode Is ‘Much Ado About Nothing’","null","","June 2, 2019","“If a 23- or 24-year-old person says, ‘Look, is it really a good idea for this ship to be in the background?’ that is not an unreasonable question,” Mr. Mulvaney said on “Fox News Sunday,” adding, “We think it’s much ado about nothing.”"
"1571026472-3547","https://www.nytimes.com/search?query=John+Mccain","John McCain: By the BookSenator John McCain, whose new book is “The Restless Wave,” thinks all children should read “Huckleberry Finn”: “It’s funny and it’s scary, and it teaches us to see past our differences.”PRINT EDITIONJohn McCain|May 6, 2018, Page BR8","https://www.nytimes.com/2018/05/03/books/review/john-mccain-by-the-book.html?searchResultPosition=11","John McCain: By the Book","null","","null","“The Best and the Brightest,” by David Halberstam, for governance, and “This Kind of War,” T. R. Fehrenbach’s classic study of the Korean War. Both concern tactical and strategic mistakes by smart, experienced people, who had more confidence than humility and more intelligence than insight."
"1571026477-3574","https://www.nytimes.com/search?query=John+Mccain","‘I Wasn’t Involved’ in Effort to Hide U.S.S. McCain, Trump SaysPresident Trump told reporters on Thursday that he was not aware of efforts to hide a Navy destroyer named in part after the late Senator John McCain during his visit to Japan this week.By The Associated Press","https://www.nytimes.com/video/us/politics/100000006532473/trump-mccain-ship.html?searchResultPosition=10","null","null","T Magazine","null",""
"1571026484-3658","https://www.nytimes.com/search?query=John+Mccain","Acting Defense Chief Says He Wouldn’t Have Hidden McCain ShipThe acting secretary, Patrick Shanahan, who is facing a tough Senate confirmation battle, told reporters that “our business is to run military operations and not become politicized.”By Helene Cooper and Ben DooleyPRINT EDITIONU.S. Official Says He Disagrees With White House Move on McCain Ship|June 1, 2019, Page A12","https://www.nytimes.com/2019/05/31/world/asia/trump-mccain-ship.html?searchResultPosition=8","Acting Defense Chief Says He Wouldn’t Have Hidden McCain Ship","null","","May 31, 2019","The Navy has also said it is reviewing whether it should reprimand service members who wore red patches that read “Make Aircrew Great Again” — a play on Mr. Trump’s campaign slogan — on their flight suits during the president’s speech."
"1571026463-3500","https://www.nytimes.com/search?query=John+Mccain","John McCainJohn McCain responds to the results of the Iowa caucus. (NBC Video)","https://www.nytimes.com/video/us/politics/1194817101004/john-mccain.html?searchResultPosition=15","null","null","Most-Viewed","null",""
"1571026502-3734","https://www.nytimes.com/search?query=John+Mccain","To Back Warren Is to Treat Politics as a Matter of SubstanceDetailed plans can tell a candidate’s story about what kind of person she is — and what kind of president she would be.By Mark Schmitt","https://www.nytimes.com/2019/06/27/opinion/elizabeth-warren-democratic-debate.html?searchResultPosition=3","To Back Warren Is to Treat Politics as a Matter of Substance","Detailed plans can tell a candidate’s story about what kind of person she is — and what kind of president she would be.","","null","But so far, Ms. Warren’s “I’ve got a plan for that” campaign seems to have been worth it — at least in the sense that it has elevated her into the top tier of candidates in very early polls and nudged other candidates to get more serious and ambitious about their own policy proposals. For Ms. Warren’s supporters, it’s a point of pride: To back her is to treat politics as a matter of substance, to see beyond the shiny personal story and youthful charisma of candidates such as Pete Buttigieg or Beto O’Rourke, whom even a supporter recently described as “a blank slate that is waiting to be filled by our dreams and aspirations.”"
"1571026433-3381","https://www.nytimes.com/search?query=John+Mccain","John McCain in DallasJohn McCain comments on the results from the March 4 primaries. (NBC Video)","https://www.nytimes.com/video/us/politics/1194817099103/john-mccain-in-dallas.html?searchResultPosition=26","null","null","Op-Docs","null",""
"1571026433-3374","https://www.nytimes.com/search?query=John+Mccain","John McCain in DallasJohn McCain comments on the results from the March 4 primaries. (NBC Video)","https://www.nytimes.com/video/us/politics/1194817099103/john-mccain-in-dallas.html?searchResultPosition=26","null","null","Most-Viewed","null",""
"1571026438-3411","https://www.nytimes.com/search?query=John+Mccain","In Defense of John McCainOn John McCain’s supposed political opportunism.By Ross Douthat","https://douthat.blogs.nytimes.com/2009/12/04/in-defense-of-john-mccain/?searchResultPosition=24","null","null","The New York Times Company","null",""
"1571026459-3476","https://www.nytimes.com/search?query=John+Mccain","John McCainA video clip from ""In  the Silent Echo Chamber.""Sylvia Rupani-Smith","https://www.nytimes.com/video/multimedia/1194836856281/john-mccain.html?searchResultPosition=16","null","null","© 2019 New York Times Company","null",""
"1571026423-3308","https://www.nytimes.com/search?query=John+Mccain","John McCain on ImmigrationLess than 24 hours after a bill he had co-authored on immigration reform stalled in the Senate, Senator John McCain was on the stump discussing the issue.","https://www.nytimes.com/video/us/politics/1194817120381/john-mccain-on-immigration.html?searchResultPosition=30","null","null","The Dispatch","null",""
"1571026459-3471","https://www.nytimes.com/search?query=John+Mccain","John McCainA video clip from ""In  the Silent Echo Chamber.""Sylvia Rupani-Smith","https://www.nytimes.com/video/multimedia/1194836856281/john-mccain.html?searchResultPosition=16","null","null","How We Got Here","null",""
"1571026435-3406","https://www.nytimes.com/search?query=John+Mccain","The Greening of John McCainPRINT EDITIONMay 24, 2004, Page A00022","https://www.nytimes.com/2004/05/24/opinion/the-greening-of-john-mccain.html?searchResultPosition=25","The Greening of John McCain","null","","null","What's going on with Mr. McCain doesn't mean much for the Democrats; the senator seems to mean it when he says he'll support Mr. Bush, that he won't leave the Republican Party and that he doesn't want to be anybody's vice president. What's important is that over the last few years, Mr. McCain has morphed into a different kind of Republican -- one who's true to the party's most basic values, but with an appeal that transcends the current red-state-blue-state national standoff."
"1571026426-3341","https://www.nytimes.com/search?query=John+Mccain","John McCain in ArizonaJohn McCain struck a conciliatory tone toward his Republican nomination rivals as he celebrated Super Tuesday victories. (Video: NBC News)","https://www.nytimes.com/video/us/politics/1194817113299/john-mccain-in-arizona.html?searchResultPosition=29","null","null","The Dispatch","null",""
"1571026480-3636","https://www.nytimes.com/search?query=John+Mccain","Let’s Not Upset the President: The White House Tells the Navy to Hide the U.S.S. McCainThe request was an effort to keep Mr. McCain’s name out of photographs while Mr. Trump was at a naval base in Japan.By Mark Landler and Eileen SullivanPRINT EDITIONHiding Ship but Exposing Goal: Let’s Not Provoke the President|May 31, 2019, Page A1","https://www.nytimes.com/2019/05/30/us/politics/trump-mccain-ship.html?searchResultPosition=9","Let’s Not Upset the President: The White House Tells the Navy to Hide the U.S.S. McCain","null","","May 30, 2019","Pete Buttigieg, the mayor of South Bend, Ind., and a veteran of the war in Afghanistan, said: “This is not a show. Our military is not a prop. Ships and sailors are not to be toyed with for the benefit of a fragile president’s ego.”"
"1571026480-3619","https://www.nytimes.com/search?query=John+Mccain","Let’s Not Upset the President: The White House Tells the Navy to Hide the U.S.S. McCainThe request was an effort to keep Mr. McCain’s name out of photographs while Mr. Trump was at a naval base in Japan.By Mark Landler and Eileen SullivanPRINT EDITIONHiding Ship but Exposing Goal: Let’s Not Provoke the President|May 31, 2019, Page A1","https://www.nytimes.com/2019/05/30/us/politics/trump-mccain-ship.html?searchResultPosition=9","Let’s Not Upset the President: The White House Tells the Navy to Hide the U.S.S. McCain","null","","May 30, 2019","Mr. Trump said he would not have ordered the ship to be hidden, but he declined to apologize to the sailors who had been kept out of his speech. And he expressed sympathy for the motivations of his staff."
"1571026480-3600","https://www.nytimes.com/search?query=John+Mccain","Let’s Not Upset the President: The White House Tells the Navy to Hide the U.S.S. McCainThe request was an effort to keep Mr. McCain’s name out of photographs while Mr. Trump was at a naval base in Japan.By Mark Landler and Eileen SullivanPRINT EDITIONHiding Ship but Exposing Goal: Let’s Not Provoke the President|May 31, 2019, Page A1","https://www.nytimes.com/2019/05/30/us/politics/trump-mccain-ship.html?searchResultPosition=9","Let’s Not Upset the President: The White House Tells the Navy to Hide the U.S.S. McCain","null","Eileen Sullivan","May 30, 2019",""
"1571026477-3596","https://www.nytimes.com/search?query=John+Mccain","‘I Wasn’t Involved’ in Effort to Hide U.S.S. McCain, Trump SaysPresident Trump told reporters on Thursday that he was not aware of efforts to hide a Navy destroyer named in part after the late Senator John McCain during his visit to Japan this week.By The Associated Press","https://www.nytimes.com/video/us/politics/100000006532473/trump-mccain-ship.html?searchResultPosition=10","null","null","RSS","null",""
"1571026472-3550","https://www.nytimes.com/search?query=John+Mccain","John McCain: By the BookSenator John McCain, whose new book is “The Restless Wave,” thinks all children should read “Huckleberry Finn”: “It’s funny and it’s scary, and it teaches us to see past our differences.”PRINT EDITIONJohn McCain|May 6, 2018, Page BR8","https://www.nytimes.com/2018/05/03/books/review/john-mccain-by-the-book.html?searchResultPosition=11","John McCain: By the Book","null","","null","What are the best books you’ve read about Vietnam?"
"1571026433-3399","https://www.nytimes.com/search?query=John+Mccain","John McCain in DallasJohn McCain comments on the results from the March 4 primaries. (NBC Video)","https://www.nytimes.com/video/us/politics/1194817099103/john-mccain-in-dallas.html?searchResultPosition=26","null","null","Privacy","null",""
"1571026470-3534","https://www.nytimes.com/search?query=John+Mccain","The Essential John McCainThe senator illustrates what it is to be an honorable citizen.By David BrooksPRINT EDITIONThe Essential  John McCain|October 20, 2017, Page A25","https://www.nytimes.com/2017/10/19/opinion/the-essential-john-mccain.html?searchResultPosition=12","The Essential John McCain","null","","Oct. 19, 2017","The acceptability of Trump must also have something to do with millions of religious voters being willing to abandon the practical wisdom of their faiths — that what exists inside a person is more important than what is external, that no bad tree yields good fruit, that you should never trade spiritual humility for worldly ferocity because in humility there is strength and in pride there is self-destruction."
"1571026459-3477","https://www.nytimes.com/search?query=John+Mccain","John McCainA video clip from ""In  the Silent Echo Chamber.""Sylvia Rupani-Smith","https://www.nytimes.com/video/multimedia/1194836856281/john-mccain.html?searchResultPosition=16","null","null","Contact Us","null",""
"1571026433-3403","https://www.nytimes.com/search?query=John+Mccain","John McCain in DallasJohn McCain comments on the results from the March 4 primaries. (NBC Video)","https://www.nytimes.com/video/us/politics/1194817099103/john-mccain-in-dallas.html?searchResultPosition=26","null","null","Help","null",""
"1571026459-3481","https://www.nytimes.com/search?query=John+Mccain","John McCainA video clip from ""In  the Silent Echo Chamber.""Sylvia Rupani-Smith","https://www.nytimes.com/video/multimedia/1194836856281/john-mccain.html?searchResultPosition=16","null","null","Privacy","null",""
"1571026451-3433","https://www.nytimes.com/search?query=John+Mccain","Trump: ‘I Was Never a Fan of John McCain’President Trump responded to a reporter’s question Tuesday about his recent attacks on the late Senator John McCain, who died of brain cancer last year.By The New York Times","https://www.nytimes.com/video/us/politics/100000006418106/trump-mccain-video.html?searchResultPosition=19","null","null","Magazine","null",""
"1571026472-3555","https://www.nytimes.com/search?query=John+Mccain","John McCain: By the BookSenator John McCain, whose new book is “The Restless Wave,” thinks all children should read “Huckleberry Finn”: “It’s funny and it’s scary, and it teaches us to see past our differences.”PRINT EDITIONJohn McCain|May 6, 2018, Page BR8","https://www.nytimes.com/2018/05/03/books/review/john-mccain-by-the-book.html?searchResultPosition=11","John McCain: By the Book","null","","null","Hemingway, Fitzgerald and W. Somerset Maugham are my favorites. Hemingway for his sense of courage and adventure, and the power of his spare style. Fitzgerald’s evocation of his time and the poetic quality of his prose. And Maugham’s cosmopolitan sensibility, his feel for the personal and social dramas provoked by clashing cultures. They might not be the greatest English language writers of all time, but along with Faulkner, I think they were the best of their time."
"1571026433-3373","https://www.nytimes.com/search?query=John+Mccain","John McCain in DallasJohn McCain comments on the results from the March 4 primaries. (NBC Video)","https://www.nytimes.com/video/us/politics/1194817099103/john-mccain-in-dallas.html?searchResultPosition=26","null","null","2020 Elections","null",""
"1571026477-3589","https://www.nytimes.com/search?query=John+Mccain","‘I Wasn’t Involved’ in Effort to Hide U.S.S. McCain, Trump SaysPresident Trump told reporters on Thursday that he was not aware of efforts to hide a Navy destroyer named in part after the late Senator John McCain during his visit to Japan this week.By The Associated Press","https://www.nytimes.com/video/us/politics/100000006532473/trump-mccain-ship.html?searchResultPosition=10","null","null","Contact Us","null",""
"1571026463-3501","https://www.nytimes.com/search?query=John+Mccain","John McCainJohn McCain responds to the results of the Iowa caucus. (NBC Video)","https://www.nytimes.com/video/us/politics/1194817101004/john-mccain.html?searchResultPosition=15","null","null","Visual Investigations","null",""
"1571026463-3509","https://www.nytimes.com/search?query=John+Mccain","John McCainJohn McCain responds to the results of the Iowa caucus. (NBC Video)","https://www.nytimes.com/video/us/politics/1194817101004/john-mccain.html?searchResultPosition=15","null","null","© 2019 New York Times Company","null",""
"1571026470-3538","https://www.nytimes.com/search?query=John+Mccain","The Essential John McCainThe senator illustrates what it is to be an honorable citizen.By David BrooksPRINT EDITIONThe Essential  John McCain|October 20, 2017, Page A25","https://www.nytimes.com/2017/10/19/opinion/the-essential-john-mccain.html?searchResultPosition=12","The Essential John McCain","null","","Oct. 19, 2017","The moral fabric of society is invisible but essential. Some use their public position to dissolve it so they can have an open space for their selfishness. McCain is one of the strongest reweavers we have, and one of our best and most stubborn teachers."
"1571026455-3451","https://www.nytimes.com/search?query=John+Mccain","The Paradoxes of John McCain“The Daily” looks at the senator’s complex legacy through his half-century of public life.","https://www.nytimes.com/2018/08/27/podcasts/the-daily/senator-john-mccain.html?searchResultPosition=18","null","null","","null","Background coverage:"
"1571026459-3483","https://www.nytimes.com/search?query=John+Mccain","John McCainA video clip from ""In  the Silent Echo Chamber.""Sylvia Rupani-Smith","https://www.nytimes.com/video/multimedia/1194836856281/john-mccain.html?searchResultPosition=16","null","null","Terms of Sale","null",""
"1571026480-3628","https://www.nytimes.com/search?query=John+Mccain","Let’s Not Upset the President: The White House Tells the Navy to Hide the U.S.S. McCainThe request was an effort to keep Mr. McCain’s name out of photographs while Mr. Trump was at a naval base in Japan.By Mark Landler and Eileen SullivanPRINT EDITIONHiding Ship but Exposing Goal: Let’s Not Provoke the President|May 31, 2019, Page A1","https://www.nytimes.com/2019/05/30/us/politics/trump-mccain-ship.html?searchResultPosition=9","Let’s Not Upset the President: The White House Tells the Navy to Hide the U.S.S. McCain","null","","May 30, 2019","But other officials offered a different account. They said the initial decisions were made by midlevel officers in Japan, working with the White House advance team. The tarp and barge were removed after more senior Navy officials, in Japan and at the Indo-Pacific Command headquarters in Hawaii, thought better of complying with the White House request."
"1571026477-3572","https://www.nytimes.com/search?query=John+Mccain","‘I Wasn’t Involved’ in Effort to Hide U.S.S. McCain, Trump SaysPresident Trump told reporters on Thursday that he was not aware of efforts to hide a Navy destroyer named in part after the late Senator John McCain during his visit to Japan this week.By The Associated Press","https://www.nytimes.com/video/us/politics/100000006532473/trump-mccain-ship.html?searchResultPosition=10","null","null","How We Got Here","null",""
"1571026448-3414","https://www.nytimes.com/search?query=John+Mccain","John McCain’s ChallengeJohn McCain’s task is to persuade the American people that electing him will not merely mean more of President Bush’s ideology and incompetence.PRINT EDITIONPage A16","https://www.nytimes.com/2008/09/01/opinion/01mon1.html?searchResultPosition=20","null","null","The New York Times Company","null",""
"1571026451-3442","https://www.nytimes.com/search?query=John+Mccain","Trump: ‘I Was Never a Fan of John McCain’President Trump responded to a reporter’s question Tuesday about his recent attacks on the late Senator John McCain, who died of brain cancer last year.By The New York Times","https://www.nytimes.com/video/us/politics/100000006418106/trump-mccain-video.html?searchResultPosition=19","null","null","Privacy","null",""
"1571026497-3728","https://www.nytimes.com/search?query=John+Mccain","John McCain and Trump’s Narcissism: A Clash at SeaThe White House coddles the president, even by disparaging a warship, its crew and a Navy hero.By Michelle CottlePRINT EDITIONMr. Trump’s Narcissism and a Clash at Sea|May 31, 2019, Page A26","https://www.nytimes.com/2019/05/30/opinion/donald-trump-john-mccain-navy-ship.html?searchResultPosition=4","John McCain and Trump’s Narcissism: A Clash at Sea","The White House coddles the president, even by disparaging a warship, its crew and a Navy hero.","","null","Two years on, the situation has become more absurd. Staff members have so internalized their boss’s vanities and petty grudges that they scurry to avoid anything that might offend his sense of self. The McCain episode may sound largely harmless, even if it showed further politicization of the military. This was, after all, the same event at which some service members were photographed wearing patches with an image of the president surrounded by the words “Make Aircrew Great Again” — a play on Mr. Trump’s MAGA campaign slogan. So it may be too much to expect anyone in this administration to think twice about such niceties."
"1571026477-3587","https://www.nytimes.com/search?query=John+Mccain","‘I Wasn’t Involved’ in Effort to Hide U.S.S. McCain, Trump SaysPresident Trump told reporters on Thursday that he was not aware of efforts to hide a Navy destroyer named in part after the late Senator John McCain during his visit to Japan this week.By The Associated Press","https://www.nytimes.com/video/us/politics/100000006532473/trump-mccain-ship.html?searchResultPosition=10","null","null","Opinion","null",""
"1571026459-3480","https://www.nytimes.com/search?query=John+Mccain","John McCainA video clip from ""In  the Silent Echo Chamber.""Sylvia Rupani-Smith","https://www.nytimes.com/video/multimedia/1194836856281/john-mccain.html?searchResultPosition=16","null","null","Ad Choice","null",""
"1571026480-3612","https://www.nytimes.com/search?query=John+Mccain","Let’s Not Upset the President: The White House Tells the Navy to Hide the U.S.S. McCainThe request was an effort to keep Mr. McCain’s name out of photographs while Mr. Trump was at a naval base in Japan.By Mark Landler and Eileen SullivanPRINT EDITIONHiding Ship but Exposing Goal: Let’s Not Provoke the President|May 31, 2019, Page A1","https://www.nytimes.com/2019/05/30/us/politics/trump-mccain-ship.html?searchResultPosition=9","Let’s Not Upset the President: The White House Tells the Navy to Hide the U.S.S. McCain","null","","May 30, 2019","The acting defense secretary, Patrick Shanahan, has denied knowing about the White House directive and on Friday during a trip to Singapore said that he would not have moved the ship. But questions about why the Navy has acquiesced to it are likely to dog Mr. Shanahan when he goes before the Senate for his confirmation hearing in the coming weeks."
"1571026451-3435","https://www.nytimes.com/search?query=John+Mccain","Trump: ‘I Was Never a Fan of John McCain’President Trump responded to a reporter’s question Tuesday about his recent attacks on the late Senator John McCain, who died of brain cancer last year.By The New York Times","https://www.nytimes.com/video/us/politics/100000006418106/trump-mccain-video.html?searchResultPosition=19","null","null","Op-Docs","null",""
"1571026463-3489","https://www.nytimes.com/search?query=John+Mccain","John McCainJohn McCain responds to the results of the Iowa caucus. (NBC Video)","https://www.nytimes.com/video/us/politics/1194817101004/john-mccain.html?searchResultPosition=15","null","null","Most-Viewed","null",""
