web-scraper-order,web-scraper-start-url,pages,pages-href,article_links,article_links-href,title,subtitle,author,date,content
"1574570752-22148","https://www.usatoday.com/search/?q=elizabeth%20warren","","https://www.usatoday.com/search/?q=elizabeth%20warren&page=2","Elizabeth Warren leading Joe Biden in recent Democratic presidential primary polls","https://www.usatoday.com/story/news/politics/elections/2019/10/09/elizabeth-warren-leads-joe-biden-national-polls/3916886002/","Elizabeth Warren leading Joe Biden in recent Democratic presidential primary polls","null","","null","The poll found that Warren held narrow leads with both men and women and that she had a 12-percentage-point lead with white voters. Biden was favored by black voters 36%-20% and by voters over 65 by a 41%-26% margin."
"1574570632-20808","https://www.usatoday.com/search/?q=elizabeth%20warren","","https://www.usatoday.com/search/?q=elizabeth%20warren&page=4","Fox News poll shows Trump nine points behind Biden in Wisconsin, a key swing state","https://www.usatoday.com/story/news/politics/elections/2019/10/07/fox-news-poll-trump-losing-biden-nine-points-wisconsin/3896700002/","Fox News poll shows Trump nine points behind Biden in Wisconsin, a key swing state","null","","null","WASHINGTON – A new poll conducted for Fox News shows President Donald Trump nine percentage points behind former Vice President Joe Biden in the key swing state of Wisconsin."
"1574570657-21064","https://www.usatoday.com/search/?q=elizabeth%20warren","","https://www.usatoday.com/search/?q=elizabeth%20warren&page=4","Student loan debt: Strategies to pay it off faster, smarter","https://www.usatoday.com/story/money/2019/11/03/student-loan-debt-strategies-pay-off-faster-smarter/4148811002/","Schonbek Crystal Lighting","null","","null","If you can afford it, you might find it worthwhile to pay down your debts early. By adding, say, $100 a month to a fairly typical student loan of $29,000, you could get rid of the obligation three years early and save $3,000 in interest over that time, according to Ronald Denk of Denk Strategic Wealth Partners in Phoenix."
"1574570719-21650","https://www.usatoday.com/search/?q=elizabeth%20warren","","https://www.usatoday.com/search/?q=elizabeth%20warren&page=3","Elizabeth Warren proposes massive tax on big business, special interest group lobbying","https://www.usatoday.com/story/news/politics/elections/2019/10/02/elizabeth-warren-wants-massive-tax-lobbying-activities/3835109002/","Elizabeth Warren proposes massive tax on big business, special interest group lobbying","null","","null","Under the the Massachusetts senator's legislative proposal, companies that spend between $500,000 and $1 million per year on lobbying Congress and federal agencies would pay a 35% tax on those expenditures."
"1574570701-21407","https://www.usatoday.com/search/?q=elizabeth%20warren","","https://www.usatoday.com/search/?q=elizabeth%20warren&page=3","Elizabeth Warren is on the rise and so is the criticism from her Democratic rivals","https://www.usatoday.com/story/news/politics/elections/2019/09/22/election-2020-elizabeth-warren-rises-becomes-rival-democrats-top-target/2410036001/","Elizabeth Warren is on the rise and so is the criticism from her Democratic rivals","null","","null","“You can’t beat Trump by not being straightforward about what it’s going to do,” Biden said in an exchange with a Warren supporter during a campaign event Friday in Cedar Rapids, Iowa. “So if you’re willing to pay, and I respect you … the extra taxes and you think you’ll get that much more for that, that’s good. But let's at least acknowledge, let's tell Elizabeth (to acknowledge) it's going to cost a lot of money, and she's going to raise people's taxes doing it.”"
"1574570630-20770","https://www.usatoday.com/search/?q=elizabeth%20warren","","https://www.usatoday.com/search/?q=elizabeth%20warren&page=4","Elizabeth Warren’s latest hurdle to the presidency: Democrats' belief women face tougher fight against Trump","https://www.usatoday.com/story/news/politics/elections/2019/09/10/elizabeth-warren-democrats-worry-electability-against-trump/2055209001/","Elizabeth Warren’s latest hurdle to the presidency: Democrats' belief women face tougher fight against Trump","null","","null","""At this point in time, I don’t think this country is ready for a woman,"" said Hughes, who participated in the Ipsos poll."
"1574570583-20256","https://www.usatoday.com/search/?q=elizabeth%20warren","","https://www.usatoday.com/search/?q=elizabeth%20warren&page=5","Pete Buttigieg shoots to the top of the 2020 field in Iowa poll","https://www.usatoday.com/story/news/politics/elections/2019/11/12/2020-election-pete-buttigieg-rises-iowa-join-joe-biden-elizabeth-warren-bernie-sanders-top/2576804001/","Play this for 1 minute and see why everyone is addicted","null","","null","""It makes more sense to pay attention to someone like Amy Klobuchar in this scenario than look for a white knight to come riding to the rescue,"" Murray said. Klobuchar stood at 5% in this poll."
"1574570647-20960","https://www.usatoday.com/search/?q=elizabeth%20warren","","https://www.usatoday.com/search/?q=elizabeth%20warren&page=4","7 of our top opinion columns this week: ICYMI","https://www.usatoday.com/story/opinion/2019/10/18/elizabeth-warren-debate-donald-trump-impeachment-columbus-day-top-columns/4011213002/","7 of our top opinion columns this week: ICYMI","null","","null","By Tom Nichols"
"1574570729-21947","https://www.usatoday.com/search/?q=elizabeth%20warren","","https://www.usatoday.com/search/?q=elizabeth%20warren&page=2","Tensions flare between Joe Biden and Elizabeth Warren at Democratic debate over big ideas vs. pragmatism","https://www.usatoday.com/story/news/politics/elections/2019/10/15/democratic-debate-westerville-ohio-event-test-biden-warren-sanders/3978928002/","Tensions flare between Joe Biden and Elizabeth Warren at Democratic debate over big ideas vs. pragmatism","null","","null","7:15 p.m. EDT"
"1574570589-20298","https://www.usatoday.com/search/?q=elizabeth%20warren","","https://www.usatoday.com/search/?q=elizabeth%20warren&page=5","Biden, in Democratic debate, says you have to 'keep punching' to address domestic violence","https://www.usatoday.com/story/news/politics/elections/2019/11/20/democrat-debate-biden-keep-punching-domestic-violence/4256766002/","Biden, in Democratic debate, says you have to 'keep punching' to address domestic violence","null","","null","He then argued that “No man has a right to raise a hand to a woman in anger other than in self-defense, and that rarely ever occurs.”"
"1574570729-21876","https://www.usatoday.com/search/?q=elizabeth%20warren","","https://www.usatoday.com/search/?q=elizabeth%20warren&page=2","Tensions flare between Joe Biden and Elizabeth Warren at Democratic debate over big ideas vs. pragmatism","https://www.usatoday.com/story/news/politics/elections/2019/10/15/democratic-debate-westerville-ohio-event-test-biden-warren-sanders/3978928002/","Tensions flare between Joe Biden and Elizabeth Warren at Democratic debate over big ideas vs. pragmatism","null","","null","– Ledyard King"
"1574570729-21837","https://www.usatoday.com/search/?q=elizabeth%20warren","","https://www.usatoday.com/search/?q=elizabeth%20warren&page=2","Tensions flare between Joe Biden and Elizabeth Warren at Democratic debate over big ideas vs. pragmatism","https://www.usatoday.com/story/news/politics/elections/2019/10/15/democratic-debate-westerville-ohio-event-test-biden-warren-sanders/3978928002/","Tensions flare between Joe Biden and Elizabeth Warren at Democratic debate over big ideas vs. pragmatism","null","","null","Gabbard and Buttigieg are the only two Democrats on stage who served in uniform."
"1574570759-22235","https://www.usatoday.com/search/?q=elizabeth%20warren","","https://www.usatoday.com/search/?q=elizabeth%20warren&page=2","Elizabeth Warren takes rivals' shots, Joe Biden pivots on Ukraine and other top Democrat debate moments","https://www.usatoday.com/story/news/politics/elections/2019/10/15/top-moments-tuesdays-democratic-debate/3991377002/","Elizabeth Warren takes rivals' shots, Joe Biden pivots on Ukraine and other top Democrat debate moments","null","","null","Candidates' ages:4 decades separate 2020's presidential candidates. Here's what that looks like."
"1574570729-21969","https://www.usatoday.com/search/?q=elizabeth%20warren","","https://www.usatoday.com/search/?q=elizabeth%20warren&page=2","Tensions flare between Joe Biden and Elizabeth Warren at Democratic debate over big ideas vs. pragmatism","https://www.usatoday.com/story/news/politics/elections/2019/10/15/democratic-debate-westerville-ohio-event-test-biden-warren-sanders/3978928002/","Tensions flare between Joe Biden and Elizabeth Warren at Democratic debate over big ideas vs. pragmatism","null","","null","– John Fritze"
"1574570721-21673","https://www.usatoday.com/search/?q=elizabeth%20warren","","https://www.usatoday.com/search/?q=elizabeth%20warren&page=3","Anti-Trump businesswomen are nervous about Warren, and the Democratic debate didn't help","https://www.usatoday.com/story/opinion/2019/10/17/anti-trump-corporate-women-to-elizabeth-warren-tone-it-down-column/3997594002/","Anti-Trump businesswomen are nervous about Warren, and the Democratic debate didn't help","null","","null","Here comes the squad:Bernie Sanders is big winner in Democratic debate, and not all because of his performance"
"1574570598-20509","https://www.usatoday.com/search/?q=elizabeth%20warren","","https://www.usatoday.com/search/?q=elizabeth%20warren&page=5","2020 debate: Tulsi Gabbard prompts a brawl with Kamala Harris over dig at Democratic Party","https://www.usatoday.com/story/news/politics/elections/2019/11/20/dem-debate-tulsi-gabbard-and-kamala-harris-spar-over-dig-party/4256167002/","2020 debate: Tulsi Gabbard prompts a brawl with Kamala Harris over dig at Democratic Party","null","","null","Candidates were at each other's throats early on in the November Democratic debate. In one instance, it started with Hawaii Rep. Tulsi Gabbard taking another swipe at the Clintons."
"1574570623-20741","https://www.usatoday.com/search/?q=elizabeth%20warren","","https://www.usatoday.com/search/?q=elizabeth%20warren&page=5","Buttigieg jabs at Warren for her 'evasive' answer on middle-class taxes under Medicare for All","https://www.usatoday.com/story/news/politics/elections/2019/09/19/pete-buttigieg-elizabeth-warren-evasive-taxes-medicare-all/2381313001/","Buttigieg jabs at Warren for her 'evasive' answer on middle-class taxes under Medicare for All","null","","null","His plan, which he says would cost $1.5 trillion over a decade, is aimed at universal coverage by providing insurance in a variety of ways, depending on an individual's insured status and income, but allows people to keep their private insurance if they like it."
"1574570630-20800","https://www.usatoday.com/search/?q=elizabeth%20warren","","https://www.usatoday.com/search/?q=elizabeth%20warren&page=4","Elizabeth Warren’s latest hurdle to the presidency: Democrats' belief women face tougher fight against Trump","https://www.usatoday.com/story/news/politics/elections/2019/09/10/elizabeth-warren-democrats-worry-electability-against-trump/2055209001/","Elizabeth Warren’s latest hurdle to the presidency: Democrats' belief women face tougher fight against Trump","null","","null","“I don’t think that the idea of a woman running for president, the idea of a woman being nominated is novel anymore,"" he told USA TODAY."
"1574570661-21087","https://www.usatoday.com/search/?q=elizabeth%20warren","","https://www.usatoday.com/search/?q=elizabeth%20warren&page=4","Major partners drop out, Warren fires back: Facebook's Libra faces a tough road ahead","https://www.usatoday.com/story/tech/2019/10/13/visa-mastercard-ebay-and-others-drop-out-facebooks-libra-project/3968804002/","Major partners drop out, Warren fires back: Facebook's Libra faces a tough road ahead","null","","null","Big partners announced by Facebook have just dropped out. That includes credit card giants Visa and MasterCard, e-commerce giant eBay, payments startup Stripe and Latin America payment app Mercado Pago. PayPal had previously switched course on Libra."
"1574570729-21859","https://www.usatoday.com/search/?q=elizabeth%20warren","","https://www.usatoday.com/search/?q=elizabeth%20warren&page=2","Tensions flare between Joe Biden and Elizabeth Warren at Democratic debate over big ideas vs. pragmatism","https://www.usatoday.com/story/news/politics/elections/2019/10/15/democratic-debate-westerville-ohio-event-test-biden-warren-sanders/3978928002/","Tensions flare between Joe Biden and Elizabeth Warren at Democratic debate over big ideas vs. pragmatism","null","","null","On wealth distribution, Klobuchar took umbrage at how she thought Warren was painting her ”ultra-millionaire tax” as the best plan."
"1574570602-20573","https://www.usatoday.com/search/?q=elizabeth%20warren","","https://www.usatoday.com/search/?q=elizabeth%20warren&page=5","Jonathan Van Ness reveals he's HIV-positive, opens up about past sexual abuse in memoir","https://www.usatoday.com/story/entertainment/books/2019/09/22/jonathan-van-ness-queer-eye-star-talks-sexual-abuse-hiv-status-memoir-over-the-top/2385322001/","Jonathan Van Ness reveals he's HIV-positive, opens up about past sexual abuse in memoir","null","","null","He also intends on campaigning for one of the 2020 candidates, though remained coy about any kind of endorsement  (he ultimately endorsed Democratic candidate Sen. Elizabeth Warren of Massachusetts on Sept. 25 on Twitter). But as ""Over the Top"" shows, Van Ness will know when he's ready to tell his story."
"1574570689-21334","https://www.usatoday.com/search/?q=elizabeth%20warren","","https://www.usatoday.com/search/?q=elizabeth%20warren&page=3","Democratic debate in Atlanta: From A to F, Mastio & Lawrence grade the 2020 candidates","https://www.usatoday.com/story/opinion/2019/11/21/democratic-debate-atlanta-mastio-lawrence-grade-2020-candidates-column/4251937002/","Democratic debate in Atlanta: From A to F, Mastio & Lawrence grade the 2020 candidates","null","","null","David's grade: F. I think this was her worst shaking performance yet. She looks like she needs to see a neurologist. I can’t see her standing up to Donald Trump until she has that under control."
"1574570729-21815","https://www.usatoday.com/search/?q=elizabeth%20warren","","https://www.usatoday.com/search/?q=elizabeth%20warren&page=2","Tensions flare between Joe Biden and Elizabeth Warren at Democratic debate over big ideas vs. pragmatism","https://www.usatoday.com/story/news/politics/elections/2019/10/15/democratic-debate-westerville-ohio-event-test-biden-warren-sanders/3978928002/","Tensions flare between Joe Biden and Elizabeth Warren at Democratic debate over big ideas vs. pragmatism","null","","null","Buttigieg responded that the best response for gun shooting survivors is to “actually deliver a solution.”"
"1574570581-20223","https://www.usatoday.com/search/?q=elizabeth%20warren","","https://www.usatoday.com/search/?q=elizabeth%20warren&page=5","Majority of likely Iowa Democratic caucusgoers shy away from 'Medicare for All'","https://www.usatoday.com/story/news/politics/elections/2019/11/19/iowa-poll-majority-pick-health-care-other-than-medicare-all/4236640002/","Majority of likely Iowa Democratic caucusgoers shy away from 'Medicare for All'","null","","null","Health care has been a dominant topic in the 2020 presidential election cycle among Democrats. On the campaign trail, Iowa crowds ask more questions about health care than any other topic, and the candidates have discussed health care extensively during televised presidential debates."
"1574570641-20882","https://www.usatoday.com/search/?q=elizabeth%20warren","","https://www.usatoday.com/search/?q=elizabeth%20warren&page=4","Phase out nuclear power? Elizabeth Warren and Bernie Sanders locked in absurd arms race","https://www.usatoday.com/story/opinion/2019/09/11/no-nuclear-power-elizabeth-warren-bernie-sanders-absurd-editorials-debates/2234071001/","Phase out nuclear power? Elizabeth Warren and Bernie Sanders locked in absurd arms race","null","","null","The record on getting rid of nuclear power has been disastrous. After the 2011 disaster at the Fukushima plant in Japan, Germany decided to get rid of its plants. It has shut down eight and vows to close nine that remain. While Germany, to its credit, is ahead of the USA on renewables, the plant closures make the nation more reliant on coal."
"1574570699-21396","https://www.usatoday.com/search/?q=elizabeth%20warren","","https://www.usatoday.com/search/?q=elizabeth%20warren&page=3","President Trump to attend criminal justice forum at HBCU along with Democrats","https://www.usatoday.com/story/news/politics/elections/2019/10/18/donald-trump-to-attend-criminal-justice-forum-at-hbcu-in-south-carolina/4026450002/","President Trump to attend criminal justice forum at HBCU along with Democrats","null","","null","A number of Democratic  presidential candidates, including Bernie Sanders, Elizabeth Warren, Joe Biden, Kamala Harris and Cory Booker, will also be in attendance at the event on Saturday, Oct. 26."
"1574570689-21343","https://www.usatoday.com/search/?q=elizabeth%20warren","","https://www.usatoday.com/search/?q=elizabeth%20warren&page=3","Democratic debate in Atlanta: From A to F, Mastio & Lawrence grade the 2020 candidates","https://www.usatoday.com/story/opinion/2019/11/21/democratic-debate-atlanta-mastio-lawrence-grade-2020-candidates-column/4251937002/","Democratic debate in Atlanta: From A to F, Mastio & Lawrence grade the 2020 candidates","null","","null","Jill's grade: B-. Yang showed with his imaginary Putin conversation (""I'm sorry I beat your guy"") that he can think on his feet. He's also funny, and seriously, how many women would know exactly which two countries in the world don't have paid maternity leave? But he's not going to be president, entertaining as that might be."
"1574570657-21062","https://www.usatoday.com/search/?q=elizabeth%20warren","","https://www.usatoday.com/search/?q=elizabeth%20warren&page=4","Student loan debt: Strategies to pay it off faster, smarter","https://www.usatoday.com/story/money/2019/11/03/student-loan-debt-strategies-pay-off-faster-smarter/4148811002/","Schonbek Crystal Lighting","null","","null","Default can make it difficult to obtain additional loans for graduate school, should that be a goal."
"1574570765-22287","https://www.usatoday.com/search/?q=elizabeth%20warren","","https://www.usatoday.com/search/?q=elizabeth%20warren&page=2","'Evidence' used to discredit Elizabeth Warren pregnancy story actually proves her point","https://www.usatoday.com/story/opinion/2019/10/13/elizabeth-warren-pregnancy-fired-discrimination-column/3945868002/","'Evidence' used to discredit Elizabeth Warren pregnancy story actually proves her point","null","","null","""It was this idea that men belong in public space, and women belong in private space,"" she said."
"1574570759-22229","https://www.usatoday.com/search/?q=elizabeth%20warren","","https://www.usatoday.com/search/?q=elizabeth%20warren&page=2","Elizabeth Warren takes rivals' shots, Joe Biden pivots on Ukraine and other top Democrat debate moments","https://www.usatoday.com/story/news/politics/elections/2019/10/15/top-moments-tuesdays-democratic-debate/3991377002/","Elizabeth Warren takes rivals' shots, Joe Biden pivots on Ukraine and other top Democrat debate moments","null","","null","O’Rourke countered that Democrats should decide what they’re going to believe in and not be limited by polls, consultants and focus groups. Buttigieg said the problem isn’t the polls; the problem is the policy."
"1574570623-20733","https://www.usatoday.com/search/?q=elizabeth%20warren","","https://www.usatoday.com/search/?q=elizabeth%20warren&page=5","Buttigieg jabs at Warren for her 'evasive' answer on middle-class taxes under Medicare for All","https://www.usatoday.com/story/news/politics/elections/2019/09/19/pete-buttigieg-elizabeth-warren-evasive-taxes-medicare-all/2381313001/","Buttigieg jabs at Warren for her 'evasive' answer on middle-class taxes under Medicare for All","null","","null","Warren had appeared on The Late Show with Stephen Colbert on Tuesday where she sidestepped clearly answering a question about whether middle-class taxes would increase under her health care plan."
"1574570666-21161","https://www.usatoday.com/search/?q=elizabeth%20warren","","https://www.usatoday.com/search/?q=elizabeth%20warren&page=4","Elizabeth Warren leads Iowa Poll for the first time, besting Joe Biden and Bernie Sanders","https://www.usatoday.com/story/news/politics/elections/2019/09/21/election-2020-elizabeth-warren-narrowly-leading-joe-biden-in-iowa-poll/2407045001/","Elizabeth Warren leads Iowa Poll for the first time, besting Joe Biden and Bernie Sanders","null","","null","Iowa’s likely Democratic caucusgoers say that nominating a candidate who has a strong chance of beating President Donald Trump is more important than nominating someone who shares their positions on major issues."
"1574570754-22165","https://www.usatoday.com/search/?q=elizabeth%20warren","","https://www.usatoday.com/search/?q=elizabeth%20warren&page=2","Joe Biden digs at Elizabeth Warren after debate: Polls don't show 'anybody else as a frontrunner'","https://www.usatoday.com/story/news/politics/elections/2019/10/17/joe-biden-digs-elizabeth-warren-medicare-all-polling-numbers/4012345002/","Joe Biden digs at Elizabeth Warren after debate: Polls don't show 'anybody else as a frontrunner'","null","","null","Former Vice President Joe Biden dodged some of the piling on from other 2020 candidates he has seen in previous Democratic debates, as Sen. Elizabeth Warren took on a lot of that heat on Tuesday."
"1574570668-21208","https://www.usatoday.com/search/?q=elizabeth%20warren","","https://www.usatoday.com/search/?q=elizabeth%20warren&page=4","Are most women who run for president unlikable? Asking is sexist, yet many voters agree.","https://www.usatoday.com/story/opinion/2019/11/12/most-women-2020-race-unlikable-sexist-question-ask-about-men-column/2558691001/","Are most women who run for president unlikable? Asking is sexist, yet many voters agree.","null","","null","One woman, Elysha Savarese of Florida, told The Times that female presidential candidates are “super unlikable.”Savarese said Warren, the top-polling woman, has body language that is “off-putting.”"
"1574570731-22014","https://www.usatoday.com/search/?q=elizabeth%20warren","","https://www.usatoday.com/search/?q=elizabeth%20warren&page=2","Elizabeth Warren campaign staffer fired for unspecified 'inappropriate behavior'","https://www.usatoday.com/story/news/politics/elections/2019/10/04/elizabeth-warrens-campaign-fired-senior-staffer-behavior-complaints/3868356002/","Elizabeth Warren campaign staffer fired for unspecified 'inappropriate behavior'","null","","null","“Over the past two weeks, senior campaign leadership received multiple complaints regarding inappropriate behavior by Rich McDaniel,"" campaign spokesperson Kristen Orthman said in a statement to USA TODAY"
"1574570726-21701","https://www.usatoday.com/search/?q=elizabeth%20warren","","https://www.usatoday.com/search/?q=elizabeth%20warren&page=2","In California's 2020 primary, Latino voters could help Democrats defeat President Trump","https://www.usatoday.com/story/news/politics/elections/2019/11/14/california-primary-2020-latinos-show-up-defeat-donald-trump/2522987001/","In California's 2020 primary, Latino voters could help Democrats defeat President Trump","null","","null","“A presidential candidate cannot win California without getting a very significant portion of the Latino population, so ignoring outreach here is a huge strategic mistake,” Romero says."
"1574570696-21386","https://www.usatoday.com/search/?q=elizabeth%20warren","","https://www.usatoday.com/search/?q=elizabeth%20warren&page=3","Warren hits back at Facebook's Zuckerberg after he criticized her plan to break up big tech","https://www.usatoday.com/story/news/politics/elections/2019/10/01/elizabeth-warren-hits-back-facebook-mark-zuckerberg-after-leaked-audio/3828532002/","Warren hits back at Facebook's Zuckerberg after he criticized her plan to break up big tech","null","","null","Warren presented a plan in March that would have regulators roll back big tech mergers, like Amazon acquiring Whole Foods and online retail company Zappos; Google buying navigation app Waze and smart home products maker Nest, and Facebook purchasing messaging platform WhatsApp and Instagram."
"1574570729-21957","https://www.usatoday.com/search/?q=elizabeth%20warren","","https://www.usatoday.com/search/?q=elizabeth%20warren&page=2","Tensions flare between Joe Biden and Elizabeth Warren at Democratic debate over big ideas vs. pragmatism","https://www.usatoday.com/story/news/politics/elections/2019/10/15/democratic-debate-westerville-ohio-event-test-biden-warren-sanders/3978928002/","Tensions flare between Joe Biden and Elizabeth Warren at Democratic debate over big ideas vs. pragmatism","null","","null","Democrats see hope in the suburbs, which have swung their way. That’s why Tuesday night’s debate will take place in an Ohio suburb that voted for Mitt Romney in 2012 but switched to Hillary Clinton in 2016."
"1574570729-21760","https://www.usatoday.com/search/?q=elizabeth%20warren","","https://www.usatoday.com/search/?q=elizabeth%20warren&page=2","Tensions flare between Joe Biden and Elizabeth Warren at Democratic debate over big ideas vs. pragmatism","https://www.usatoday.com/story/news/politics/elections/2019/10/15/democratic-debate-westerville-ohio-event-test-biden-warren-sanders/3978928002/","Tensions flare between Joe Biden and Elizabeth Warren at Democratic debate over big ideas vs. pragmatism","null","","null","President Donald Trump remained a central theme throughout the debate. Democrats were unified in their support of the impeachment inquiry launched this month by House Democrats. On the other hand, the flap over Joe Biden’s son – Hunter Biden – and his business ties to Ukraine was addressed quickly in the debate and then dispensed with."
"1574570596-20488","https://www.usatoday.com/search/?q=elizabeth%20warren","","https://www.usatoday.com/search/?q=elizabeth%20warren&page=5","Democratic candidates traded barbs and attacks but agreed Trump should be impeached","https://www.usatoday.com/story/news/politics/elections/2019/11/20/democratic-debate-updates-joe-biden-elizabeth-warren-pete-buttigieg-sanders/4243241002/","Democratic candidates traded barbs and attacks but agreed Trump should be impeached","null","","null","The Yang Gang was also out in full force. A huge fluorescent “MATH” sign was posted up and a man on stilts was walking around holding two large fans that said “ANDREW YANG.” At times the group of supporters would chant some of Yang’s signature phrases like “POWERPOINT.”"
"1574570729-22006","https://www.usatoday.com/search/?q=elizabeth%20warren","","https://www.usatoday.com/search/?q=elizabeth%20warren&page=2","Tensions flare between Joe Biden and Elizabeth Warren at Democratic debate over big ideas vs. pragmatism","https://www.usatoday.com/story/news/politics/elections/2019/10/15/democratic-debate-westerville-ohio-event-test-biden-warren-sanders/3978928002/","Tensions flare between Joe Biden and Elizabeth Warren at Democratic debate over big ideas vs. pragmatism","null","","null","So should we expect a different Biden from the last three rounds?"
