web-scraper-order,web-scraper-start-url,pages,pages-href,article_links,article_links-href,title,subtitle,author,date,content
"1574569851-14346","https://www.usatoday.com/search/?q=bernie%20sanders","","https://www.usatoday.com/search/?q=bernie%20sanders&page=5","Elizabeth Warren willing to show Bill Gates how much she'd tax him: 'I promise it's not $100 billion'","https://www.usatoday.com/story/news/politics/elections/2019/11/07/elizabeth-warren-wealth-tax-bill-gates/2517795001/","Elizabeth Warren willing to show Bill Gates how much she'd tax him: 'I promise it's not $100 billion'","null","","","Sponsored by Throne"
"1574569873-14521","https://www.usatoday.com/search/?q=bernie%20sanders","","https://www.usatoday.com/search/?q=bernie%20sanders&page=5","University of Florida student president faces impeachment for Trump Jr.'s $50K campus talk","https://www.usatoday.com/story/news/education/2019/11/13/florida-student-president-may-impeached-trump-jr-event/4179852002/","University of Florida student president faces impeachment for Trump Jr.'s $50K campus talk","null","","","Five student government senators allege president Michael Murphy abused his power when he brought Trump Jr. to campus for a speaking engagement last month. The impeachment resolution was first obtained by the Tampa Bay Times."
"1574569841-14257","https://www.usatoday.com/search/?q=bernie%20sanders","","https://www.usatoday.com/search/?q=bernie%20sanders&page=5","'I think they will decide the race': Can young voters again push Democrats to victory in 2020?","https://www.usatoday.com/story/news/politics/elections/2019/11/04/election-2020-young-voters-key-democrats-path-beating-trump/2458445001/","Play this for 1 minute and see why everyone is addicted","null","","","With progressive causes such as gun control and climate change bringing louder battle cries from young voters, and competitive races in traditionally conservative states like Texas and Georgia, 28.2% of eligible youth voters went to the polls in 2018. That's compared with 13% of eligible young voters who voted in the 2014 midterms, according to research from the nonpartisan Center for Information and Research on Civic Learning and Engagement (CIRCLE) at the Tisch College of Civic Life at Tufts University. Voters 30 and older increased their turnout as well, but only by 10 percentage points."
"1574569926-15085","https://www.usatoday.com/search/?q=bernie%20sanders","","https://www.usatoday.com/search/?q=bernie%20sanders&page=4","Iowa Poll: Pete Buttigieg rockets to the top of the 2020 field as a clear front-runner","https://www.usatoday.com/story/news/politics/elections/2019/11/16/iowa-poll-buttigieg-leads-iowa-followed-warren-sanders-biden/4218623002/","Iowa Poll: Pete Buttigieg rockets to the top of the 2020 field as a clear front-runner","null","","","Warren is the second choice of 20% of likely caucusgoers, revealing an underlying strength for her, Selzer said. Buttigieg is the second choice of 14%, with Sanders and Biden at 13%. Harris has typically done well as a second choice, but at 7%, she is now only 1 point ahead of Klobuchar."
"1574569947-15209","https://www.usatoday.com/search/?q=bernie%20sanders","","https://www.usatoday.com/search/?q=bernie%20sanders&page=3","Harry Reid says he won't endorse 2020 Democrat until Nevada caucus concludes","https://www.usatoday.com/story/news/politics/elections/2019/11/18/election-2020-harry-reid-will-not-endorse-until-after-nevada-caucus/4228894002/","Harry Reid says he won't endorse 2020 Democrat until Nevada caucus concludes","null","","","LAS VEGAS – Former U.S. Senate Majority Leader Harry Reid will not endorse a 2020 candidate until the early caucus in Nevada concludes in February."
"1574569972-15570","https://www.usatoday.com/search/?q=bernie%20sanders","","https://www.usatoday.com/search/?q=bernie%20sanders&page=3","Bernie Sanders' unique plan to legalize marijuana","https://www.usatoday.com/story/news/politics/elections/2019/08/12/bernie-sanders-legalize-marijuana-joe-rogan/39940327/","Bernie Sanders' unique plan to legalize marijuana","null","","","Of course, Canopy Growth is far from alone. Around half of Canada's major weed growers have made plans to enter the U.S. hemp and/or cannabidiol (CBD) market in order to build business relationships and get valuable infrastructure in place on U.S. soil before a hopeful change in scheduling at the federal level."
"1574569916-14956","https://www.usatoday.com/search/?q=bernie%20sanders","","https://www.usatoday.com/search/?q=bernie%20sanders&page=4","'You don't want to be hot in November': When have recent caucus winners surged in Iowa?","https://www.usatoday.com/story/news/politics/elections/2019/11/22/iowa-caucuses-when-have-recent-caucus-winners-surged-polls/4270487002/","'You don't want to be hot in November': When have recent caucus winners surged in Iowa?","null","","","In the 2012 race, former House Speaker Newt Gingrich shot to 25% and first place in a November poll of likely Republican caucusgoers, after polling at fifth place with 7% in October."
"1574569887-14675","https://www.usatoday.com/search/?q=bernie%20sanders","","https://www.usatoday.com/search/?q=bernie%20sanders&page=5","'I thought you might have been high': Quips from candidates and other top moments from the November Democratic debate","https://www.usatoday.com/story/news/politics/elections/2019/11/20/2020-democrats-top-moments-november-debate-atlanta/4243267002/","Play this for 1 minute and see why everyone is addicted","null","","","“So we have to just change the culture, period,” Biden said, but then added. “And keep punching at it and punching it and punching at it.”"
"1574569974-15599","https://www.usatoday.com/search/?q=bernie%20sanders","","https://www.usatoday.com/search/?q=bernie%20sanders&page=3","Joe Biden tells activist, 'You should vote for Trump,' over criticism of Obama deportations","https://www.usatoday.com/story/news/politics/elections/2019/11/22/joe-biden-tells-immigration-activist-you-should-vote-trump/4273814002/","Joe Biden tells activist, 'You should vote for Trump,' over criticism of Obama deportations","null","","","The Obama administration is heavily criticized for its high levels of deportations, with the defense that individuals who committed crimes were prioritized for deportation. When asked during a primary debate whether he and Obama had made a mistake, Biden said that comparing their administration to Trump's is ""outrageous."""
"1574569873-14522","https://www.usatoday.com/search/?q=bernie%20sanders","","https://www.usatoday.com/search/?q=bernie%20sanders&page=5","University of Florida student president faces impeachment for Trump Jr.'s $50K campus talk","https://www.usatoday.com/story/news/education/2019/11/13/florida-student-president-may-impeached-trump-jr-event/4179852002/","University of Florida student president faces impeachment for Trump Jr.'s $50K campus talk","null","","","The senators argue that the university's student government policies prohibit using tuition funds ""in support of or against a political party at any level,"" according to the resolution."
"1574570010-15836","https://www.usatoday.com/search/?q=bernie%20sanders","","https://www.usatoday.com/search/?q=bernie%20sanders&page=2","Bernie Sanders says he admires Trump's hair — and that's about it","https://www.usatoday.com/story/news/politics/2019/09/22/bernie-sanders-says-what-he-admires-president-donald-trump/2412240001/","Bernie Sanders says he admires Trump's hair — and that's about it","null","","","After a moment, Sanders, who long has sported snow white hair, joked that he likes the color of the president’s locks."
"1574569947-15229","https://www.usatoday.com/search/?q=bernie%20sanders","","https://www.usatoday.com/search/?q=bernie%20sanders&page=3","Harry Reid says he won't endorse 2020 Democrat until Nevada caucus concludes","https://www.usatoday.com/story/news/politics/elections/2019/11/18/election-2020-harry-reid-will-not-endorse-until-after-nevada-caucus/4228894002/","Harry Reid says he won't endorse 2020 Democrat until Nevada caucus concludes","null","","","He answered questions in a conference room at the Bellagio while sitting in a wheelchair. In 2018, he underwent surgery at Johns Hopkins Cancer Center in Baltimore to remove a cancerous tumor from his pancreas and later underwent chemotherapy."
"1574570050-15996","https://www.usatoday.com/search/?q=bernie%20sanders","","https://www.usatoday.com/search/?q=bernie%20sanders&page=2","Bernie Sanders will not participate in LGBTQ town hall after heart attack","https://www.usatoday.com/story/news/politics/elections/2019/10/07/bernie-sanders-wont-attend-cnn-lgbtq-town-hall-after-heart-attack/3903074002/","Bernie Sanders will not participate in LGBTQ town hall after heart attack","null","","","The Vermont senator’s health scare has brought age to the forefront of the 2020 race. Sanders is the oldest person running for President."
"1574569969-15529","https://www.usatoday.com/search/?q=bernie%20sanders","","https://www.usatoday.com/search/?q=bernie%20sanders&page=3","Elizabeth Warren and Bernie Sanders slam Big Tech but their campaigns spend heavily on them","https://www.usatoday.com/story/news/politics/elections/2019/08/25/elizabeth-warren-bernie-sanders-slam-uber-lyft-spend-big/2006627001/","Elizabeth Warren and Bernie Sanders slam Big Tech but their campaigns spend heavily on them","null","","","Sanders also frequently remarks that Amazon “did not pay one nickel” in federal income taxes, despite raking in billions in profits. Earlier this month, at a New Hampshire campaign event, Sanders noted that he talks about this “all of the time.”"
"1574569949-15331","https://www.usatoday.com/search/?q=bernie%20sanders","","https://www.usatoday.com/search/?q=bernie%20sanders&page=3","Democratic candidates traded barbs and attacks but agreed Trump should be impeached","https://www.usatoday.com/story/news/politics/elections/2019/11/20/democratic-debate-updates-joe-biden-elizabeth-warren-pete-buttigieg-sanders/4243241002/","Democratic candidates traded barbs and attacks but agreed Trump should be impeached","null","","","- Michael Collins"
"1574569910-14871","https://www.usatoday.com/search/?q=bernie%20sanders","","https://www.usatoday.com/search/?q=bernie%20sanders&page=4","Latino Iowans are playing a bigger role in the caucuses — and Democrats are paying attention","https://www.usatoday.com/story/news/politics/elections/2019/11/09/election-2020-latino-voters-in-iowa-playing-a-bigger-role-in-iowa-caucuses/2534317001/","Latino Iowans are playing a bigger role in the caucuses — and Democrats are paying attention","null","","","""I'm willing to drive anywhere,"" said the Des Moines-based Medina. She joined Warren's Iowa campaign over the summer as a Latinx constituency coordinator. ""… I find myself saying, 'It's only two hours; it's only two hours away, one way.'"""
"1574569897-14716","https://www.usatoday.com/search/?q=bernie%20sanders","","https://www.usatoday.com/search/?q=bernie%20sanders&page=4","Will Pete Buttigieg be the first gay president? Older LGBTQ Americans celebrate his run","https://www.usatoday.com/story/news/politics/2019/11/18/south-bend-mayor-pete-buttigiegs-presidential-bid-gay-man-once-inconceivable/2518915001/","Will Pete Buttigieg be the first gay president? Older LGBTQ Americans celebrate his run","null","","","“To have someone who is so high-profile, so visible, is a game-changer,” Parker said."
"1574569923-15032","https://www.usatoday.com/search/?q=bernie%20sanders","","https://www.usatoday.com/search/?q=bernie%20sanders&page=4","Majority of likely Iowa Democratic caucusgoers shy away from 'Medicare for All'","https://www.usatoday.com/story/news/politics/elections/2019/11/19/iowa-poll-majority-pick-health-care-other-than-medicare-all/4236640002/","Majority of likely Iowa Democratic caucusgoers shy away from 'Medicare for All'","null","","","Questions based on the sample of 500 voters likely to attend the 2020 Iowa Democratic caucuses have a maximum margin of error of plus or minus 4.4 percentage points, as does the sample of 502 registered Republicans. This means that if this survey were repeated using the same questions and the same methodology, 19 times out of 20, the findings would not vary from the true population value by more than plus or minus 4.4 percentage points. Results based on smaller samples of respondents — such as by gender or age — have a larger margin of error."
"1574569994-15724","https://www.usatoday.com/search/?q=bernie%20sanders","","https://www.usatoday.com/search/?q=bernie%20sanders&page=3","October Democratic debate: Will Sanders attend? What are the issues? Here are 4 things you need to know","https://www.usatoday.com/story/news/politics/elections/2019/10/15/election-2020-four-things-you-need-know-october-debate/3977424002/","October Democratic debate: Will Sanders attend? What are the issues? Here are 4 things you need to know","null","","","More:Democratic debate: Time for 2020 presidential candidates to get real on health care"
"1574569966-15506","https://www.usatoday.com/search/?q=bernie%20sanders","","https://www.usatoday.com/search/?q=bernie%20sanders&page=3","2020 Democratic hopefuls will converge on the Las Vegas Strip Sunday to make their cases","https://www.usatoday.com/story/news/politics/elections/2019/11/15/2020-democratic-hopefuls-campaign-las-vegas-sunday/4211919002/","2020 Democratic hopefuls will converge on the Las Vegas Strip Sunday to make their cases","null","","","• Pennsylvania Congressman Joe Sestak"
"1574569913-14929","https://www.usatoday.com/search/?q=bernie%20sanders","","https://www.usatoday.com/search/?q=bernie%20sanders&page=4","Democratic debate: All eyes are on Pete Buttigieg, especially from skeptical black voters","https://www.usatoday.com/story/opinion/2019/11/20/democratic-debate-pete-buttigieg-campaign-black-voters-column/4249797002/","Democratic debate: All eyes are on Pete Buttigieg, especially from skeptical black voters","null","","","“As our campaign has grown, we have brought all of our web development in-house to help guard against mistakes like this,"" Buttigieg's campaign said in a statement. ""We apologize for its use and the confusion it created.”"
"1574569887-14636","https://www.usatoday.com/search/?q=bernie%20sanders","","https://www.usatoday.com/search/?q=bernie%20sanders&page=5","'I thought you might have been high': Quips from candidates and other top moments from the November Democratic debate","https://www.usatoday.com/story/news/politics/elections/2019/11/20/2020-democrats-top-moments-november-debate-atlanta/4243267002/","Play this for 1 minute and see why everyone is addicted","null","","","The argument drew a quick rebuttal from New Jersey Sen. Cory Booker, who called Warren’s plan ""cumbersome"" and difficult to evaluate."
"1574569966-15501","https://www.usatoday.com/search/?q=bernie%20sanders","","https://www.usatoday.com/search/?q=bernie%20sanders&page=3","2020 Democratic hopefuls will converge on the Las Vegas Strip Sunday to make their cases","https://www.usatoday.com/story/news/politics/elections/2019/11/15/2020-democratic-hopefuls-campaign-las-vegas-sunday/4211919002/","2020 Democratic hopefuls will converge on the Las Vegas Strip Sunday to make their cases","null","","","• Former HUD Secretary Julián Castro"
"1574569908-14860","https://www.usatoday.com/search/?q=bernie%20sanders","","https://www.usatoday.com/search/?q=bernie%20sanders&page=4","Alexandria Ocasio-Cortez apologizes to man who sued her for blocking him on Twitter","https://www.usatoday.com/story/news/politics/2019/11/04/alexandria-ocasio-cortez-apologizes-man-she-blocked-twitter/4158010002/","Alexandria Ocasio-Cortez apologizes to man who sued her for blocking him on Twitter","null","","","""But just because you don't like what someone is saying, or you don't like the way they're saying it, does not give you a right to abridge their freedom of speech,"" he said."
"1574569916-14942","https://www.usatoday.com/search/?q=bernie%20sanders","","https://www.usatoday.com/search/?q=bernie%20sanders&page=4","'You don't want to be hot in November': When have recent caucus winners surged in Iowa?","https://www.usatoday.com/story/news/politics/elections/2019/11/22/iowa-caucuses-when-have-recent-caucus-winners-surged-polls/4270487002/","'You don't want to be hot in November': When have recent caucus winners surged in Iowa?","null","","","That jump is an even more pronounced surge than Barack Obama’s in 2007, when the Illinois senator jumped 6 percentage points from October to November, then another 4 points in December. Buttigieg has been drawing parallels between himself and Obama."
"1574569933-15131","https://www.usatoday.com/search/?q=bernie%20sanders","","https://www.usatoday.com/search/?q=bernie%20sanders&page=4","Cardi B to Bernie Sanders: 'What are we going to do about wages in America?'","https://www.usatoday.com/story/news/politics/elections/2019/08/14/2020-democrats-cardi-b-bernie-sanders-discuss-minimum-wage/2013362001/","Cardi B to Bernie Sanders: 'What are we going to do about wages in America?'","null","","","The Bronx rapper first hinted at her interview with Sanders on July 29, when she posted a photo of the two."
"1574569943-15205","https://www.usatoday.com/search/?q=bernie%20sanders","","https://www.usatoday.com/search/?q=bernie%20sanders&page=4","Donald Trump and allies attack Democratic candidates over impeachment drive","https://www.usatoday.com/story/news/politics/elections/2019/11/20/donald-trump-and-allies-attack-democratic-candidates-over-impeachment/4243252002/","Donald Trump and allies attack Democratic candidates over impeachment drive","null","","","""It may just be me, but maybe the impeachment hearings have left me sapped for this debate,"" tweeted David Axelrod, a political adviser to President Barack Obama. ""Kind of low energy."""
"1574570033-15943","https://www.usatoday.com/search/?q=bernie%20sanders","","https://www.usatoday.com/search/?q=bernie%20sanders&page=2","Trump trails Biden, Warren, Sanders, Harris, Buttigieg by double-digit margins in new poll","https://www.usatoday.com/story/news/politics/2019/11/05/trump-trails-leading-democrats-2020-poll/4163164002/","Trump trails Biden, Warren, Sanders, Harris, Buttigieg by double-digit margins in new poll","null","","","Fifty-four percent say the United States is less respected around the world as a result of the Trump administration's policies. Half of Americans say Trump uses the office of the presidency to boost profits at his hotels and golf courses, and 46% say that is unacceptable."
"1574569854-14371","https://www.usatoday.com/search/?q=bernie%20sanders","","https://www.usatoday.com/search/?q=bernie%20sanders&page=5","DNC: New December debate location will be Loyola Marymount University","https://www.usatoday.com/story/news/politics/elections/2019/11/08/dnc-new-december-democratic-debate-location-loyola-marymount-university/2532823001/","DNC: New December debate location will be Loyola Marymount University","null","","","The letter was sent to former Vice President Joe Biden, Sens. Elizabeth Warren, Bernie Sanders, Cory Booker and Kamala, and South Bend, Indiana, Mayor Pete Buttigieg."
"1574569880-14558","https://www.usatoday.com/search/?q=bernie%20sanders","","https://www.usatoday.com/search/?q=bernie%20sanders&page=5","2020: Joe Biden edges ahead of opponents in New Hampshire poll","https://www.usatoday.com/story/news/politics/elections/2019/11/11/2020-joe-biden-edges-democrat-opponents-quinnipiac-new-hampshire-poll/2567025001/","2020: Joe Biden edges ahead of opponents in New Hampshire poll","null","","","Those numbers reflect the same top tier of candidates that are also shown in several recent Iowa polls, including a USA TODAY/ Suffolk University poll."
"1574569839-14217","https://www.usatoday.com/search/?q=bernie%20sanders","","https://www.usatoday.com/search/?q=bernie%20sanders&page=5","After a surge in polls, Buttigieg heads into the debate as a target","https://www.usatoday.com/story/news/politics/elections/2019/11/19/democratic-debate-pete-buttigieg-target-after-rise-polls/4238453002/","After a surge in polls, Buttigieg heads into the debate as a target","null","","","Things are not going well. Prominent African Americans in South Carolina are accusing his campaign of embellishing black support for the Douglass Plan."
"1574569916-14958","https://www.usatoday.com/search/?q=bernie%20sanders","","https://www.usatoday.com/search/?q=bernie%20sanders&page=4","'You don't want to be hot in November': When have recent caucus winners surged in Iowa?","https://www.usatoday.com/story/news/politics/elections/2019/11/22/iowa-caucuses-when-have-recent-caucus-winners-surged-polls/4270487002/","'You don't want to be hot in November': When have recent caucus winners surged in Iowa?","null","","","""The caucuses are replete with stories (of candidates) who've gotten out early and then came under closer public scrutiny and couldn't maintain their position as the front-runner,” Nagle said."
"1574569949-15276","https://www.usatoday.com/search/?q=bernie%20sanders","","https://www.usatoday.com/search/?q=bernie%20sanders&page=3","Democratic candidates traded barbs and attacks but agreed Trump should be impeached","https://www.usatoday.com/story/news/politics/elections/2019/11/20/democratic-debate-updates-joe-biden-elizabeth-warren-pete-buttigieg-sanders/4243241002/","Democratic candidates traded barbs and attacks but agreed Trump should be impeached","null","","","- John Fritze"
"1574569999-15734","https://www.usatoday.com/search/?q=bernie%20sanders","","https://www.usatoday.com/search/?q=bernie%20sanders&page=2","Sanders: It's 'nonsense' to suggest his campaign was hiding his heart attack","https://www.usatoday.com/story/news/politics/elections/2019/10/09/bernie-sanders-its-nonsense-he-hid-heart-attack/3923551002/","Sanders: It's 'nonsense' to suggest his campaign was hiding his heart attack","null","","","Sanders said he believes his campaign ""acted absolutely appropriately."""
"1574569851-14359","https://www.usatoday.com/search/?q=bernie%20sanders","","https://www.usatoday.com/search/?q=bernie%20sanders&page=5","Elizabeth Warren willing to show Bill Gates how much she'd tax him: 'I promise it's not $100 billion'","https://www.usatoday.com/story/news/politics/elections/2019/11/07/elizabeth-warren-wealth-tax-bill-gates/2517795001/","Elizabeth Warren willing to show Bill Gates how much she'd tax him: 'I promise it's not $100 billion'","null","","","Sanders has come under scrutiny for saying he believes billionaires should not exist in America."
"1574569877-14542","https://www.usatoday.com/search/?q=bernie%20sanders","","https://www.usatoday.com/search/?q=bernie%20sanders&page=5","Washington Post editor says Bernie Sanders favoring 'conspiracy theory' by linking coverage to Amazon, Jeff Bezos","https://www.usatoday.com/story/news/politics/elections/2019/08/13/bernie-sanders-criticizes-washington-post-coverage-baron-responds/1994986001/","Washington Post editor says Bernie Sanders favoring 'conspiracy theory' by linking coverage to Amazon, Jeff Bezos","null","","","At a Monday town hall in Wolfeboro, N.H., Sanders suggested that some critical coverage of his campaign was linked to his own criticism of Amazon, noting that Amazon paid little corporate tax last year."
"1574569986-15673","https://www.usatoday.com/search/?q=bernie%20sanders","","https://www.usatoday.com/search/?q=bernie%20sanders&page=3","Amy Klobuchar hits hard against Bernie Sanders' Medicare for All plan at 3rd Dem debate","https://www.usatoday.com/story/news/politics/elections/2019/09/12/democratic-debate-klobuchar-slams-sanders-medicare-all-plan/2306601001/","Amy Klobuchar hits hard against Bernie Sanders' Medicare for All plan at 3rd Dem debate","null","","","The line was a response to Sanders' oft-repeated line that he ""wrote the damn bill"" that would move to a Medicare-for-All health insurance system."
"1574569887-14639","https://www.usatoday.com/search/?q=bernie%20sanders","","https://www.usatoday.com/search/?q=bernie%20sanders&page=5","'I thought you might have been high': Quips from candidates and other top moments from the November Democratic debate","https://www.usatoday.com/story/news/politics/elections/2019/11/20/2020-democrats-top-moments-november-debate-atlanta/4243267002/","Play this for 1 minute and see why everyone is addicted","null","","","Warren's wealth tax is also part of her plan to fund Medicare for All. After taking heat from 2020 rivals at previous debates for dodging the question of how she would fund for the policy, Warren released a plan that she says would not raise taxes on the middle class."
"1574569897-14739","https://www.usatoday.com/search/?q=bernie%20sanders","","https://www.usatoday.com/search/?q=bernie%20sanders&page=4","Will Pete Buttigieg be the first gay president? Older LGBTQ Americans celebrate his run","https://www.usatoday.com/story/news/politics/2019/11/18/south-bend-mayor-pete-buttigiegs-presidential-bid-gay-man-once-inconceivable/2518915001/","Will Pete Buttigieg be the first gay president? Older LGBTQ Americans celebrate his run","null","","","Eric Temple is head of Lick-Wilmerding, a private high school in San Francisco. Many of his students have a level of comfort and acceptance around sexual and gender identity far different from his experiences growing up, a shift for which he is grateful. It also gives them a different perspective on Buttigieg."
"1574569903-14792","https://www.usatoday.com/search/?q=bernie%20sanders","","https://www.usatoday.com/search/?q=bernie%20sanders&page=4","In California's 2020 primary, Latino voters could help Democrats defeat President Trump","https://www.usatoday.com/story/news/politics/elections/2019/11/14/california-primary-2020-latinos-show-up-defeat-donald-trump/2522987001/","In California's 2020 primary, Latino voters could help Democrats defeat President Trump","null","","","Those findings largely were borne out in conversations with a range of California Latino leaders, from the state’s top law enforcement official to a popular radio deejay."
"1574569857-14409","https://www.usatoday.com/search/?q=bernie%20sanders","","https://www.usatoday.com/search/?q=bernie%20sanders&page=5","A look inside Elizabeth Warren's systematic, methodical approach to Iowa — and her rise in the polls","https://www.usatoday.com/story/news/politics/elections/2019/11/12/election-2020-elizabeth-warrens-iowa-campaign-differs-from-her-rivals-efforts/2573843001/","A look inside Elizabeth Warren's systematic, methodical approach to Iowa — and her rise in the polls","null","","","Bagniewski, the Polk County Democrats chair, said Warren's focus on organization has continued in the 11 months since. The local party affiliate asked all Democratic campaigns for help finding 40 precinct captains for caucus night. Warren's campaign was the only one to offer volunteers — and her staff found 20 people in fewer than 48 hours, he said."
"1574569863-14456","https://www.usatoday.com/search/?q=bernie%20sanders","","https://www.usatoday.com/search/?q=bernie%20sanders&page=5","Wayne Messam ends long-shot bid for presidency","https://www.usatoday.com/story/news/politics/elections/2019/11/20/election-2020-wayne-messam-mayor-miramar-suspends-campaign-president/2011674001/","Wayne Messam ends long-shot bid for presidency","null","","","More:After Newtown, Pulse, Vegas stirred little change, gun control advocates hope latest shootings push tougher laws"
"1574569959-15442","https://www.usatoday.com/search/?q=bernie%20sanders","","https://www.usatoday.com/search/?q=bernie%20sanders&page=3","Bernie Sanders announces plan to deal with 'crisis' in American journalism, as he calls out 'Trump’s authoritarian bullying of the media'","https://www.usatoday.com/story/news/politics/elections/2019/08/27/2020-democrats-sanders-has-plan-help-journalism/2134162001/","Bernie Sanders announces plan to deal with 'crisis' in American journalism, as he calls out 'Trump’s authoritarian bullying of the media'","null","Savannah Behrmann","",""
