web-scraper-order,web-scraper-start-url,article_links,article_links-href,title,subtitle,author,date,content
"1574580211-55827","https://www.nytimes.com/search?dropmab=true&query=barack%20obama&sections=U.S.%7Cnyt%3A%2F%2Fsection%2Fa34d3d6c-c77f-5931-b951-241b4e28681c&sort=best&types=article","Trump Has Right to End DACA, Justice Dept. Tells Supreme CourtThe government’s brief in the case, about the fate of the program that shields the young immigrants known as Dreamers, is the first salvo in a legal test of the president’s immigration agenda.By Michael D. ShearPRINT EDITIONJustice Dept. Argues Case On DACA At Top Court|August 20, 2019, Page A13","https://www.nytimes.com/2019/08/19/us/politics/daca-trump.html?searchResultPosition=24","Trump Has Right to End DACA, Justice Dept. Tells Supreme Court","null","","Aug. 19, 2019","Under the program, undocumented immigrants who were brought to the United States as young children, often referred to as Dreamers, are temporarily shielded from deportation and allowed to live and work legally in the country. President Barack Obama created DACA in 2012 through executive action after Congress refused to pass legislation to grant the young immigrants permanent legal status."
"1574580197-55611","https://www.nytimes.com/search?dropmab=true&query=barack%20obama&sections=U.S.%7Cnyt%3A%2F%2Fsection%2Fa34d3d6c-c77f-5931-b951-241b4e28681c&sort=best&types=article","Debates Identify Plenty of Democratic Divisions, but Not a Consensus FavoriteJoseph R. Biden Jr. is the front-runner, but a fragile one. And now he finds himself defending his ties to Barack Obama, whose legacy drew some criticism from other Democrats.By Jonathan Martin and Alexander BurnsPRINT EDITIONFront-Runner  In a Torn Party  Starts to Teeter|August 2, 2019, Page A1","https://www.nytimes.com/2019/08/01/us/politics/biden-obama.html?searchResultPosition=29","Debates Identify Plenty of Democratic Divisions, but Not a Consensus Favorite","null","","Aug. 1, 2019","Still, the party’s disagreements encompass more than ideology."
"1574580275-56399","https://www.nytimes.com/search?dropmab=true&query=barack%20obama&sections=U.S.%7Cnyt%3A%2F%2Fsection%2Fa34d3d6c-c77f-5931-b951-241b4e28681c&sort=best&types=article","Obama Moves Off Political Sidelines, Earlier Than He ExpectedAs Democratic presidential candidates gather to debate on Wednesday night, Barack Obama is increasingly pressing a 2020 message: Focus on defeating President Trump and ditch the ideological purity.By Glenn ThrushPRINT EDITIONStepping Off the Sidelines of the Race, ‘as a Ref, Not a Player’|November 21, 2019, Page A10","https://www.nytimes.com/2019/11/20/us/politics/obama-2020-candidates.html?searchResultPosition=3","Obama Moves Off Political Sidelines, Earlier Than He Expected","null","","null","Mr. Sanders, responding to Mr. Obama’s remarks last weekend, said: “I’m not tearing down the system. We’re fighting for justice.” Ms. Warren did not push back, and said she was “grateful” for Mr. Obama’s passage of the Affordable Care Act. But some on the party’s left, including Representative Ilhan Omar of Minnesota were less accommodating, tweeting out the hashtag “#TooFarLeft” in disapproval."
"1574580197-55629","https://www.nytimes.com/search?dropmab=true&query=barack%20obama&sections=U.S.%7Cnyt%3A%2F%2Fsection%2Fa34d3d6c-c77f-5931-b951-241b4e28681c&sort=best&types=article","Debates Identify Plenty of Democratic Divisions, but Not a Consensus FavoriteJoseph R. Biden Jr. is the front-runner, but a fragile one. And now he finds himself defending his ties to Barack Obama, whose legacy drew some criticism from other Democrats.By Jonathan Martin and Alexander BurnsPRINT EDITIONFront-Runner  In a Torn Party  Starts to Teeter|August 2, 2019, Page A1","https://www.nytimes.com/2019/08/01/us/politics/biden-obama.html?searchResultPosition=29","Debates Identify Plenty of Democratic Divisions, but Not a Consensus Favorite","null","","Aug. 1, 2019","Voicing the impatience and anxiety of many Democrats, Representative Dan Kildee of Michigan said on Thursday that he planned to “push our candidates to stop’” the intraparty bickering “and talk about the big issues that separate us from Donald Trump.”"
"1574579820-55372","https://www.nytimes.com/search?dropmab=true&query=barack%20obama&sections=U.S.%7Cnyt%3A%2F%2Fsection%2Fa34d3d6c-c77f-5931-b951-241b4e28681c&sort=best&types=article","It’s Now the Supreme Court’s Turn to Try to Resolve the Fate of the DreamersAfter a long delay, the justices agreed to decide whether the Trump administration may shut down a program known as DACA that shields young immigrants from deportation.By Michael D. Shear and Adam LiptakPRINT EDITIONSupreme Court  Agrees to Hear ‘Dreamers’ Case|June 29, 2019, Page A1","https://www.nytimes.com/2019/06/28/us/politics/supreme-court-daca-dreamers.html?searchResultPosition=69","It’s Now the Supreme Court’s Turn to Try to Resolve the Fate of the Dreamers","null","","June 28, 2019","But by September 2017, a group of conservative state attorneys general were threatening to sue the government if the president refused to make good on his promise to end the DACA program. Against the advice of lawmakers in both parties, Mr. Trump ordered that the program be terminated."
"1574580191-55567","https://www.nytimes.com/search?dropmab=true&query=barack%20obama&sections=U.S.%7Cnyt%3A%2F%2Fsection%2Fa34d3d6c-c77f-5931-b951-241b4e28681c&sort=best&types=article","Claims That Obama ‘Yanked’ Citizenship Question From Census Are FalseThis talking point from supporters of President Trump is wrong in several ways.By Linda QiuPRINT EDITIONJuly 13, 2019, Page A12","https://www.nytimes.com/2019/07/12/us/politics/census-citizenship-obama.html?searchResultPosition=31","Claims That Obama ‘Yanked’ Citizenship Question From Census Are False","This talking point from supporters of President Trump is wrong in several ways.","","July 12, 2019","“To deal with some of these challenges at the beginning of the decade, the 2010 census was re-engineered to build a better, faster and simpler census. The plan was to leverage technology, eliminate the long form and conduct a short-form-only decennial census,” Carlos Gutierrez, the commerce secretary under former President George W. Bush, testified to Congress in April 2008."
"1574580275-56390","https://www.nytimes.com/search?dropmab=true&query=barack%20obama&sections=U.S.%7Cnyt%3A%2F%2Fsection%2Fa34d3d6c-c77f-5931-b951-241b4e28681c&sort=best&types=article","Obama Moves Off Political Sidelines, Earlier Than He ExpectedAs Democratic presidential candidates gather to debate on Wednesday night, Barack Obama is increasingly pressing a 2020 message: Focus on defeating President Trump and ditch the ideological purity.By Glenn ThrushPRINT EDITIONStepping Off the Sidelines of the Race, ‘as a Ref, Not a Player’|November 21, 2019, Page A10","https://www.nytimes.com/2019/11/20/us/politics/obama-2020-candidates.html?searchResultPosition=3","Obama Moves Off Political Sidelines, Earlier Than He Expected","null","","null","Mr. Obama’s coming remarks on Thursday will be part of an onstage interview with Thomas E. Perez, the Democratic National Committee chairman, at a fund-raising event in California. He has no plans to speak about the 2020 race for the rest of the year, according to the Obama aide who described his plans for Thursday."
"1574580244-56093","https://www.nytimes.com/search?dropmab=true&query=barack%20obama&sections=U.S.%7Cnyt%3A%2F%2Fsection%2Fa34d3d6c-c77f-5931-b951-241b4e28681c&sort=best&types=article","Trump Dismisses ‘Phony Emoluments Clause,’ Defending DoralPresident Trump compared himself to George Washington, who he said operated a business while he was president.By Annie KarniPRINT EDITIONPresident Defends the Choice of His Own Resort to Host a Global Summit|October 22, 2019, Page A18","https://www.nytimes.com/2019/10/21/us/politics/trump-doral-emoluments-clause.html?searchResultPosition=14","Trump Dismisses ‘Phony Emoluments Clause,’ Defending Doral","President Trump compared himself to George Washington, who he said operated a business while he was president.","","Oct. 21, 2019","Mr. Trump claimed that when he was elected, he put “all the stuff in trusts,” referring to the family business, the Trump Organization, and has left running the business to his sons Eric Trump and Donald Trump Jr. In fact, Mr. Trump remains closely tied to his real estate empire, and has resisted calls to sell his assets and put the proceeds in a blind trust, arguing that he is under no legal obligation to do so."
"1574580233-55964","https://www.nytimes.com/search?dropmab=true&query=barack%20obama&sections=U.S.%7Cnyt%3A%2F%2Fsection%2Fa34d3d6c-c77f-5931-b951-241b4e28681c&sort=best&types=article","Attacks on Biden in Debate Highlight Divide Over the Obama LegacyThe Democratic front-runner repeatedly invoked President Barack Obama’s name, while some of his rivals said the party needed to move well beyond the policies of the last Democratic president.By Jonathan Martin and Alexander BurnsPRINT EDITIONInvoking Obama,  Biden Jabs Back  At Progressives|September 13, 2019, Page A1","https://www.nytimes.com/2019/09/12/us/politics/democratic-presidential-debate-recap.html?searchResultPosition=18","Attacks on Biden in Debate Highlight Divide Over the Obama Legacy","The Democratic front-runner repeatedly invoked President Barack Obama’s name, while some of his rivals said the party needed to move well beyond the policies of the last Democratic president.","","Sept. 12, 2019","Ms. Harris’s attempt at a strategic makeover was hard to miss, but other candidates also tried to show voters a fuller version of themselves. Ms. Warren stayed true to her vision for sweeping policy proposals, but she also used the debate, held in the city where she went to college, to talk more about her personal story, which many voters are only dimly aware of. She recalled her Oklahoma youth, repeatedly cited her brothers’ military service and talked about being a public school teacher."
"1574580135-55511","https://www.nytimes.com/search?dropmab=true&query=barack%20obama&sections=U.S.%7Cnyt%3A%2F%2Fsection%2Fa34d3d6c-c77f-5931-b951-241b4e28681c&sort=best&types=article","Interview With President ObamaThe following is a transcript of an interview with President Obama in Galesburg, Ill., by New York Times reporters.By The New York Times","https://www.nytimes.com/2013/07/28/us/politics/interview-with-president-obama.html?searchResultPosition=38","Interview With President Obama","null","","July 27, 2013","When you think about the coalition that brought about civil rights, it wasn’t just folks who believed in racial equality; it was people who believed in working folks having a fair shot. It was Walter Reuther and the UAW coming down here because they understood that if there are some workers who are not getting a fair deal then ultimately that’s going to undercut their ability to get a fair deal. And if there’s one thing that I wanted to try to emphasize today in this speech, it is that America has always worked better when everybody has a chance to succeed."
"1574580280-56461","https://www.nytimes.com/search?dropmab=true&query=barack%20obama&sections=U.S.%7Cnyt%3A%2F%2Fsection%2Fa34d3d6c-c77f-5931-b951-241b4e28681c&sort=best&types=article","Barack Obama Can’t Be BotheredHe feels liberated to weigh in on 2020 despite the online backlash, people close to him say.By Lisa LererPRINT EDITIONBacklash for Obama From the Left|November 19, 2019, Page A16","https://www.nytimes.com/2019/11/18/us/politics/on-politics-obama-toofarleft.html?searchResultPosition=1","Barack Obama Can’t Be Bothered","He feels liberated to weigh in on 2020 despite the online backlash, people close to him say.","","Nov. 18, 2019","Now we have some evidence for the political rationale behind her hesitation: In deeply conservative states like Louisiana and Kentucky, which Mr. Trump won in 2016 by 20 points and 30 points, the House impeachment process rallied his base, according to Ms. Raimondo — encouraging Mr. Trump’s voters to turn out and defend him."
"1574580273-56370","https://www.nytimes.com/search?dropmab=true&query=barack%20obama&sections=U.S.%7Cnyt%3A%2F%2Fsection%2Fa34d3d6c-c77f-5931-b951-241b4e28681c&sort=best&types=article","Too Far Left? Some Democratic Candidates Don’t Buy Obama’s ArgumentOne day after former President Barack Obama cautioned against being out of touch with voters, Democratic candidates said there was a winner among them.By Jennifer Medina and Lisa Lerer","https://www.nytimes.com/2019/11/16/us/obama-left-democrats-2020.html?searchResultPosition=4","Too Far Left? Some Democratic Candidates Don’t Buy Obama’s Argument","One day after former President Barack Obama cautioned against being out of touch with voters, Democratic candidates said there was a winner among them.","","Nov. 16, 2019","Former Gov. Deval Patrick of Massachusetts did not address Mr. Obama’s comments directly, but argued that he defied ideological labels."
"1574580209-55808","https://www.nytimes.com/search?dropmab=true&query=barack%20obama&sections=U.S.%7Cnyt%3A%2F%2Fsection%2Fa34d3d6c-c77f-5931-b951-241b4e28681c&sort=best&types=article","Obama and Biden’s Relationship Looks Rosy. It Wasn’t Always That Simple.Their partnership is the stuff of buddy-movie lore, but those who saw it up close described a more difficult, complicated dynamic.By Glenn ThrushPRINT EDITIONBumpy Beginnings of the Obama-Biden Ticket|August 17, 2019, Page A1","https://www.nytimes.com/2019/08/16/us/politics/biden-obama-history.html?searchResultPosition=25","Obama and Biden’s Relationship Looks Rosy. It Wasn’t Always That Simple.","null","","Aug. 16, 2019","By now, the line between heart and head, between the personal and political, so clear a decade ago, has blurred completely."
"1574580239-56044","https://www.nytimes.com/search?dropmab=true&query=barack%20obama&sections=U.S.%7Cnyt%3A%2F%2Fsection%2Fa34d3d6c-c77f-5931-b951-241b4e28681c&sort=best&types=article","Trump Slashes Refugee Cap to 18,000, Curtailing U.S. Role as HavenThe president approved an 18,000-person limit on the number of refugees who can be admitted into the United States in fiscal 2020, about half the current limit of 30,000.By Michael D. Shear and Zolan Kanno-YoungsPRINT EDITIONU.S. Cuts Refugee Program Again, Placing Cap at 18,000 People|September 27, 2019, Page A16","https://www.nytimes.com/2019/09/26/us/politics/trump-refugees.html?searchResultPosition=16","Trump Slashes Refugee Cap to 18,000, Curtailing U.S. Role as Haven","null","","null","But critics of the administration say that the asylum situation at the southwestern border should not be an excuse for abandoning potential refugees from hot spots around the world."
"1574580258-56217","https://www.nytimes.com/search?dropmab=true&query=barack%20obama&sections=U.S.%7Cnyt%3A%2F%2Fsection%2Fa34d3d6c-c77f-5931-b951-241b4e28681c&sort=best&types=article","2 Photos of Tense White House Moments: Note the DifferencesPresident Barack Obama watched from the Situation Room as commandos went after Osama bin Laden. Eight years later, President Trump watched a raid unfold against Abu Bakr al-Baghdadi.By Annie KarniPRINT EDITIONIn a Moment of High Stakes, Two Presidents, Two Approaches|October 30, 2019, Page A11","https://www.nytimes.com/2019/10/28/us/politics/situation-room-photos-trump-obama.html?searchResultPosition=9","2 Photos of Tense White House Moments: Note the Differences","President Barack Obama watched from the Situation Room as commandos went after Osama bin Laden. Eight years later, President Trump watched a raid unfold against Abu Bakr al-Baghdadi.","","Oct. 28, 2019","The aides around the table in both photographs appear to take their cues from the man at the top. Those around Mr. Trump, all men, are dressed in suits and ties or military uniforms. Most of Mr. Obama’s staffers are missing jackets or ties."
"1574580267-56312","https://www.nytimes.com/search?dropmab=true&query=barack%20obama&sections=U.S.%7Cnyt%3A%2F%2Fsection%2Fa34d3d6c-c77f-5931-b951-241b4e28681c&sort=best&types=article","What Joe Biden Actually Did in UkraineThe aims and the aftermath of a legacy project that underscores Mr. Biden’s years of diplomacy — but has been swallowed by the subplot of his son and a Ukrainian gas company.By Glenn Thrush and Kenneth P. VogelPRINT EDITIONBiden Tried to Buttress Ukraine, And a Subplot Became the Story|November 11, 2019, Page A1","https://www.nytimes.com/2019/11/10/us/politics/joe-biden-ukraine.html?searchResultPosition=6","What Joe Biden Actually Did in Ukraine","null","","null","But he did not take advantage of a chance to eliminate the distraction four years ago, when the threat resurfaced — in the form of questions from The New York Times and follow-ups from other news organizations — as he flew to Kiev on Air Force Two to deliver the anti-corruption speech to Parliament."
"1574580258-56222","https://www.nytimes.com/search?dropmab=true&query=barack%20obama&sections=U.S.%7Cnyt%3A%2F%2Fsection%2Fa34d3d6c-c77f-5931-b951-241b4e28681c&sort=best&types=article","2 Photos of Tense White House Moments: Note the DifferencesPresident Barack Obama watched from the Situation Room as commandos went after Osama bin Laden. Eight years later, President Trump watched a raid unfold against Abu Bakr al-Baghdadi.By Annie KarniPRINT EDITIONIn a Moment of High Stakes, Two Presidents, Two Approaches|October 30, 2019, Page A11","https://www.nytimes.com/2019/10/28/us/politics/situation-room-photos-trump-obama.html?searchResultPosition=9","2 Photos of Tense White House Moments: Note the Differences","President Barack Obama watched from the Situation Room as commandos went after Osama bin Laden. Eight years later, President Trump watched a raid unfold against Abu Bakr al-Baghdadi.","","Oct. 28, 2019","On one side of Mr. Trump is Vice President Mike Pence. On the other is Defense Secretary Mark T. Esper. The other officials are: Robert C. O’Brien, the national security adviser; Gen. Mark A. Milley, the chairman of the Joint Chiefs of Staff; and Brig. Gen. Marcus Evans, deputy director for special operations on the Joint Staff, whose face is obscured."
