web-scraper-order,web-scraper-start-url,articles,articles-href,title,subtitle,author,date,content
"1571098797-5372","https://www.nytimes.com/search?query=Sarah+Palin","Sarah Palin’s MustacheWhen unwanted facial hair brings unfair scrutiny.By Julia BairdPRINT EDITIONFebruary 26, 2016, Page A29","https://www.nytimes.com/2016/02/26/opinion/campaign-stops/sarah-palins-mustache.html?searchResultPosition=17","Sarah Palin’s Mustache","null","","Feb. 26, 2016","The incident reveals fascinating fault lines in the way we view public figures: Why do women need to be perfect? What do we expect from our political leaders? Why can we portray men in close-up and not women? Why are male blemishes signs of authority while women’s are signs of shame?"
"1571098774-5303","https://www.nytimes.com/search?query=Sarah+Palin","Meet the Sarah Palin sisterhoodBy Kim SeversonPRINT EDITIONSeptember 5, 2008","https://www.nytimes.com/2008/09/05/world/americas/05iht-05women.15920493.html?searchResultPosition=26","Meet the Sarah Palin sisterhood","null","","Sept. 5, 2008","""You've got to remember,"" Kilkenny said, ""we are not much bigger than a high school and she is the homecoming queen."""
"1571098774-5288","https://www.nytimes.com/search?query=Sarah+Palin","Meet the Sarah Palin sisterhoodBy Kim SeversonPRINT EDITIONSeptember 5, 2008","https://www.nytimes.com/2008/09/05/world/americas/05iht-05women.15920493.html?searchResultPosition=26","Meet the Sarah Palin sisterhood","null","","Sept. 5, 2008","""There is a spectrum within the pro-life movement,"" Foster said, ""and Sarah is proof that you can be pro-life and pro-woman."""
"1571098797-5366","https://www.nytimes.com/search?query=Sarah+Palin","Sarah Palin’s MustacheWhen unwanted facial hair brings unfair scrutiny.By Julia BairdPRINT EDITIONFebruary 26, 2016, Page A29","https://www.nytimes.com/2016/02/26/opinion/campaign-stops/sarah-palins-mustache.html?searchResultPosition=17","Sarah Palin’s Mustache","null","","Feb. 26, 2016","A media business analyst decried it as an insult. “Here’s your beauty queen,” he wrote. Ms. Palin was “your ‘hottest governor from the coldest state.’ How do you like her now that you’ve seen her crows’ feet, her clumpy mascara, her bloodshot eyes, her faint mustache, her cakey makeup, her gaping pores etc?”"
"1571098774-5282","https://www.nytimes.com/search?query=Sarah+Palin","Meet the Sarah Palin sisterhoodBy Kim SeversonPRINT EDITIONSeptember 5, 2008","https://www.nytimes.com/2008/09/05/world/americas/05iht-05women.15920493.html?searchResultPosition=26","Meet the Sarah Palin sisterhood","null","","Sept. 5, 2008","""I'm not that into politics,"" said Delores Field, an Alaska Inupiat from Eagle River, near Anchorage, who does not consider herself a Democrat or a Republican. ""I'm just going to vote for Trig Van Palin's mom."""
"1571098774-5276","https://www.nytimes.com/search?query=Sarah+Palin","Meet the Sarah Palin sisterhoodBy Kim SeversonPRINT EDITIONSeptember 5, 2008","https://www.nytimes.com/2008/09/05/world/americas/05iht-05women.15920493.html?searchResultPosition=26","Meet the Sarah Palin sisterhood","null","","Sept. 5, 2008","WASILLA, Alaska — People here in Sarah Palin's hometown learned science from her father. They remember how she led the Warriors to an unexpected high school basketball championship, her success as a beauty queen and how her family grew along with the Wasilla Bible Church."
"1571098814-5463","https://www.nytimes.com/search?query=Sarah+Palin","Sarah Palin on the ConventionJeff Zeleny spoke with Sarah Palin about the Republican convention.None None","https://www.nytimes.com/video/multimedia/100000001355369/sarah-palin-on-the-convention.html?searchResultPosition=9","null","null","Most-Viewed","null",""
"1571098807-5392","https://www.nytimes.com/search?query=Sarah+Palin","Sarah Palin's SpeechIn her acceptance speech before a roaring crowd in Dayton, Ohio, Gov. Sarah Palin, a 44-year-old mother of five, said she was honored to be chosen.","https://www.nytimes.com/video/multimedia/1194817104817/sarah-palin-s-speech.html?searchResultPosition=13","null","null","Op-Docs","null",""
"1571098807-5412","https://www.nytimes.com/search?query=Sarah+Palin","Sarah Palin's SpeechIn her acceptance speech before a roaring crowd in Dayton, Ohio, Gov. Sarah Palin, a 44-year-old mother of five, said she was honored to be chosen.","https://www.nytimes.com/video/multimedia/1194817104817/sarah-palin-s-speech.html?searchResultPosition=13","null","null","Terms of Sale","null",""
"1571098793-5328","https://www.nytimes.com/search?query=Sarah+Palin","The Sarah Palin RoadshowIt was one part book tour and one part political festival as the former Alaska governor began her long-awaited bus tour.Ben Werschkul","https://www.nytimes.com/video/us/politics/1247465795225/the-sarah-palin-roadshow.html?searchResultPosition=18","null","null","The Dispatch","null",""
"1571098814-5479","https://www.nytimes.com/search?query=Sarah+Palin","Sarah Palin on the ConventionJeff Zeleny spoke with Sarah Palin about the Republican convention.None None","https://www.nytimes.com/video/multimedia/100000001355369/sarah-palin-on-the-convention.html?searchResultPosition=9","null","null","Terms of Sale","null",""
"1571098793-5330","https://www.nytimes.com/search?query=Sarah+Palin","The Sarah Palin RoadshowIt was one part book tour and one part political festival as the former Alaska governor began her long-awaited bus tour.Ben Werschkul","https://www.nytimes.com/video/us/politics/1247465795225/the-sarah-palin-roadshow.html?searchResultPosition=18","null","null","How We Got Here","null",""
"1571098809-5416","https://www.nytimes.com/search?query=Sarah+Palin","Sarah Palin’s SpeechFormer Gov. Sarah Palin of Alaska told the gathering, ""It is so humbling to get to be here with you today, patriots. You who are motivated and engaged ... and knowing never to retreat.""None None","https://www.nytimes.com/video/us/politics/1248068934992/sarah-palin-s-speech.html?searchResultPosition=12","null","null","Hong Kong Protests","null",""
"1571098774-5299","https://www.nytimes.com/search?query=Sarah+Palin","Meet the Sarah Palin sisterhoodBy Kim SeversonPRINT EDITIONSeptember 5, 2008","https://www.nytimes.com/2008/09/05/world/americas/05iht-05women.15920493.html?searchResultPosition=26","Meet the Sarah Palin sisterhood","null","","Sept. 5, 2008","Mike Doogan, who for 14 years was a columnist with The Anchorage Daily News before he became a Democratic state legislator, said he understood her appeal to a certain type of female voter."
"1571098814-5481","https://www.nytimes.com/search?query=Sarah+Palin","Sarah Palin on the ConventionJeff Zeleny spoke with Sarah Palin about the Republican convention.None None","https://www.nytimes.com/video/multimedia/100000001355369/sarah-palin-on-the-convention.html?searchResultPosition=9","null","null","Help","null",""
"1571098793-5349","https://www.nytimes.com/search?query=Sarah+Palin","The Sarah Palin RoadshowIt was one part book tour and one part political festival as the former Alaska governor began her long-awaited bus tour.Ben Werschkul","https://www.nytimes.com/video/us/politics/1247465795225/the-sarah-palin-roadshow.html?searchResultPosition=18","null","null","Advertising","null",""
"1571098807-5394","https://www.nytimes.com/search?query=Sarah+Palin","Sarah Palin's SpeechIn her acceptance speech before a roaring crowd in Dayton, Ohio, Gov. Sarah Palin, a 44-year-old mother of five, said she was honored to be chosen.","https://www.nytimes.com/video/multimedia/1194817104817/sarah-palin-s-speech.html?searchResultPosition=13","null","null","Hong Kong Protests","null",""
"1571098807-5411","https://www.nytimes.com/search?query=Sarah+Palin","Sarah Palin's SpeechIn her acceptance speech before a roaring crowd in Dayton, Ohio, Gov. Sarah Palin, a 44-year-old mother of five, said she was honored to be chosen.","https://www.nytimes.com/video/multimedia/1194817104817/sarah-palin-s-speech.html?searchResultPosition=13","null","null","Terms of Service","null",""
"1571098774-5280","https://www.nytimes.com/search?query=Sarah+Palin","Meet the Sarah Palin sisterhoodBy Kim SeversonPRINT EDITIONSeptember 5, 2008","https://www.nytimes.com/2008/09/05/world/americas/05iht-05women.15920493.html?searchResultPosition=26","Meet the Sarah Palin sisterhood","null","","Sept. 5, 2008","Although some liberal Democrats dismiss them as ""Palinbots"" for their reflexive devotion, these women are as dedicated to Palin as the women Senator Hillary Rodham Clinton, Democrat of New York, called her sisterhood of the traveling pantsuits were to their very different version of the modern female politician."
"1571098774-5302","https://www.nytimes.com/search?query=Sarah+Palin","Meet the Sarah Palin sisterhoodBy Kim SeversonPRINT EDITIONSeptember 5, 2008","https://www.nytimes.com/2008/09/05/world/americas/05iht-05women.15920493.html?searchResultPosition=26","Meet the Sarah Palin sisterhood","null","","Sept. 5, 2008","Anne Kilkenny, who said she voted for Palin in city elections, said she became disillusioned with her after participating in Wasilla city government and seeing Palin up close."
"1571098774-5289","https://www.nytimes.com/search?query=Sarah+Palin","Meet the Sarah Palin sisterhoodBy Kim SeversonPRINT EDITIONSeptember 5, 2008","https://www.nytimes.com/2008/09/05/world/americas/05iht-05women.15920493.html?searchResultPosition=26","Meet the Sarah Palin sisterhood","null","","Sept. 5, 2008","Rick Mystrom, a Republican who was the mayor of Anchorage when Palin was Wasilla's mayor, said other women in Alaska who are politicians, like Senator Lisa Murkowski, also a Republican, are seen differently, as part of the Alaska political machine. ( Murkowski supports abortion rights.)"
"1571098807-5402","https://www.nytimes.com/search?query=Sarah+Palin","Sarah Palin's SpeechIn her acceptance speech before a roaring crowd in Dayton, Ohio, Gov. Sarah Palin, a 44-year-old mother of five, said she was honored to be chosen.","https://www.nytimes.com/video/multimedia/1194817104817/sarah-palin-s-speech.html?searchResultPosition=13","null","null","T Magazine","null",""
"1571098814-5465","https://www.nytimes.com/search?query=Sarah+Palin","Sarah Palin on the ConventionJeff Zeleny spoke with Sarah Palin about the Republican convention.None None","https://www.nytimes.com/video/multimedia/100000001355369/sarah-palin-on-the-convention.html?searchResultPosition=9","null","null","The Dispatch","null",""
"1571098809-5418","https://www.nytimes.com/search?query=Sarah+Palin","Sarah Palin’s SpeechFormer Gov. Sarah Palin of Alaska told the gathering, ""It is so humbling to get to be here with you today, patriots. You who are motivated and engaged ... and knowing never to retreat.""None None","https://www.nytimes.com/video/us/politics/1248068934992/sarah-palin-s-speech.html?searchResultPosition=12","null","null","Most-Viewed","null",""
"1571098814-5459","https://www.nytimes.com/search?query=Sarah+Palin","Sarah Palin on the ConventionJeff Zeleny spoke with Sarah Palin about the Republican convention.None None","https://www.nytimes.com/video/multimedia/100000001355369/sarah-palin-on-the-convention.html?searchResultPosition=9","null","null","Op-Docs","null",""
"1571098814-5462","https://www.nytimes.com/search?query=Sarah+Palin","Sarah Palin on the ConventionJeff Zeleny spoke with Sarah Palin about the Republican convention.None None","https://www.nytimes.com/video/multimedia/100000001355369/sarah-palin-on-the-convention.html?searchResultPosition=9","null","null","2020 Elections","null",""
"1571098763-5249","https://www.nytimes.com/search?query=Sarah+Palin","Sarah Palin's Road to PoliticsSarah Palin's road to the national stage was anything but mapped.","https://www.nytimes.com/slideshow/2008/10/24/us/politics/1024-PALIN_index.html?searchResultPosition=30","null","null","","null",""
"1571098814-5450","https://www.nytimes.com/search?query=Sarah+Palin","Sarah Palin on the ConventionJeff Zeleny spoke with Sarah Palin about the Republican convention.None None","https://www.nytimes.com/video/multimedia/100000001355369/sarah-palin-on-the-convention.html?searchResultPosition=9","null","null","Hong Kong Protests","null",""
"1571098809-5424","https://www.nytimes.com/search?query=Sarah+Palin","Sarah Palin’s SpeechFormer Gov. Sarah Palin of Alaska told the gathering, ""It is so humbling to get to be here with you today, patriots. You who are motivated and engaged ... and knowing never to retreat.""None None","https://www.nytimes.com/video/us/politics/1248068934992/sarah-palin-s-speech.html?searchResultPosition=12","null","null","T Magazine","null",""
"1571098774-5275","https://www.nytimes.com/search?query=Sarah+Palin","Meet the Sarah Palin sisterhoodBy Kim SeversonPRINT EDITIONSeptember 5, 2008","https://www.nytimes.com/2008/09/05/world/americas/05iht-05women.15920493.html?searchResultPosition=26","Meet the Sarah Palin sisterhood","null","Kim Severson","Sept. 5, 2008",""
"1571098793-5345","https://www.nytimes.com/search?query=Sarah+Palin","The Sarah Palin RoadshowIt was one part book tour and one part political festival as the former Alaska governor began her long-awaited bus tour.Ben Werschkul","https://www.nytimes.com/video/us/politics/1247465795225/the-sarah-palin-roadshow.html?searchResultPosition=18","null","null","Opinion","null",""
"1571098807-5400","https://www.nytimes.com/search?query=Sarah+Palin","Sarah Palin's SpeechIn her acceptance speech before a roaring crowd in Dayton, Ohio, Gov. Sarah Palin, a 44-year-old mother of five, said she was honored to be chosen.","https://www.nytimes.com/video/multimedia/1194817104817/sarah-palin-s-speech.html?searchResultPosition=13","null","null","How We Got Here","null",""
"1571098774-5287","https://www.nytimes.com/search?query=Sarah+Palin","Meet the Sarah Palin sisterhoodBy Kim SeversonPRINT EDITIONSeptember 5, 2008","https://www.nytimes.com/2008/09/05/world/americas/05iht-05women.15920493.html?searchResultPosition=26","Meet the Sarah Palin sisterhood","null","","Sept. 5, 2008","Some of the group's members are vegans who might not appreciate Palin's penchant for hunting moose. Others might consider themselves moderates who could vote for either party."
"1571098774-5301","https://www.nytimes.com/search?query=Sarah+Palin","Meet the Sarah Palin sisterhoodBy Kim SeversonPRINT EDITIONSeptember 5, 2008","https://www.nytimes.com/2008/09/05/world/americas/05iht-05women.15920493.html?searchResultPosition=26","Meet the Sarah Palin sisterhood","null","","Sept. 5, 2008","""There is no more unlikely hockey mom on this planet,"" he said. ""They are usually not this politically ambitious or cut-throat."""
"1571098774-5292","https://www.nytimes.com/search?query=Sarah+Palin","Meet the Sarah Palin sisterhoodBy Kim SeversonPRINT EDITIONSeptember 5, 2008","https://www.nytimes.com/2008/09/05/world/americas/05iht-05women.15920493.html?searchResultPosition=26","Meet the Sarah Palin sisterhood","null","","Sept. 5, 2008","When she bucked her party and then ran against the Republican governor in 2006, she did not get much support from the traditional channels. So Republican women's clubs around the state came through by raising tens of thousands of dollars for her campaign."
"1571098807-5390","https://www.nytimes.com/search?query=Sarah+Palin","Sarah Palin's SpeechIn her acceptance speech before a roaring crowd in Dayton, Ohio, Gov. Sarah Palin, a 44-year-old mother of five, said she was honored to be chosen.","https://www.nytimes.com/video/multimedia/1194817104817/sarah-palin-s-speech.html?searchResultPosition=13","null","null","Magazine","null",""
"1571098832-5493","https://www.nytimes.com/search?query=Sarah+Palin","Sarah Palin’s Defamation Suit Against New York Times Is ReinstatedThe lawsuit stems from a 2017 editorial that the former vice presidential candidate contends tried to link her to a 2011 mass shooting in Arizona.By Marc TracyPRINT EDITIONPalin’s Lawsuit Against Times Is Reinstated|August 7, 2019, Page B4","https://www.nytimes.com/2019/08/06/business/sarah-palin-lawsuit-new-york-times.html?searchResultPosition=1","Sarah Palin’s Defamation Suit Against New York Times Is Reinstated","null","","Aug. 6, 2019","The Times later issued a correction, saying there was no link between that political rhetoric and the shooting."
"1571098793-5348","https://www.nytimes.com/search?query=Sarah+Palin","The Sarah Palin RoadshowIt was one part book tour and one part political festival as the former Alaska governor began her long-awaited bus tour.Ben Werschkul","https://www.nytimes.com/video/us/politics/1247465795225/the-sarah-palin-roadshow.html?searchResultPosition=18","null","null","Work with Us","null",""
"1571098814-5454","https://www.nytimes.com/search?query=Sarah+Palin","Sarah Palin on the ConventionJeff Zeleny spoke with Sarah Palin about the Republican convention.None None","https://www.nytimes.com/video/multimedia/100000001355369/sarah-palin-on-the-convention.html?searchResultPosition=9","null","null","The Dispatch","null",""
"1571098774-5294","https://www.nytimes.com/search?query=Sarah+Palin","Meet the Sarah Palin sisterhoodBy Kim SeversonPRINT EDITIONSeptember 5, 2008","https://www.nytimes.com/2008/09/05/world/americas/05iht-05women.15920493.html?searchResultPosition=26","Meet the Sarah Palin sisterhood","null","","Sept. 5, 2008","Steve Menard, a member of the church who is running for Wasilla mayor next month, said that although the church helped Palin's rise, a political climate ready for someone like her was helping her national profile."
"1571098776-5306","https://www.nytimes.com/search?query=Sarah+Palin","Sarah Palin, Rage WhispererShe is the American politician most fluent in anger, and she paved the way for Donald J. Trump.By Nicolle WallacePRINT EDITIONJanuary 26, 2016, Page A27","https://www.nytimes.com/2016/01/26/opinion/sarah-palin-rage-whisperer.html?searchResultPosition=25","Sarah Palin, Rage Whisperer","null","Nicolle Wallace","Jan. 25, 2016",""
"1571098807-5384","https://www.nytimes.com/search?query=Sarah+Palin","Sarah Palin's SpeechIn her acceptance speech before a roaring crowd in Dayton, Ohio, Gov. Sarah Palin, a 44-year-old mother of five, said she was honored to be chosen.","https://www.nytimes.com/video/multimedia/1194817104817/sarah-palin-s-speech.html?searchResultPosition=13","null","null","2020 Elections","null",""
"1571098809-5440","https://www.nytimes.com/search?query=Sarah+Palin","Sarah Palin’s SpeechFormer Gov. Sarah Palin of Alaska told the gathering, ""It is so humbling to get to be here with you today, patriots. You who are motivated and engaged ... and knowing never to retreat.""None None","https://www.nytimes.com/video/us/politics/1248068934992/sarah-palin-s-speech.html?searchResultPosition=12","null","null","Work with Us","null",""
"1571098768-5263","https://www.nytimes.com/search?query=Sarah+Palin","Sarah Palin Saves FeminismShe’s helped recast outmoded assumptions, and now a woman can stumble and babble without taking down the whole gender.By Maureen DowdPRINT EDITIONJanuary 24, 2016, Page SR13","https://www.nytimes.com/2016/01/24/opinion/sunday/sarah-palin-saves-feminism.html?searchResultPosition=28","Sarah Palin Saves Feminism","null","","Jan. 23, 2016","Ordinarily, you have to tread gingerly in critiquing a working woman on her mothering skills. But Palin’s brawling brood runs so wild around the state she once governed, in a way that is so contrary to her evangelistic, sanctimonious homilies on family values, that it seems only Christian to advise her to study the Obamas to see what exceptional parenting looks like."
"1571098768-5253","https://www.nytimes.com/search?query=Sarah+Palin","Sarah Palin Saves FeminismShe’s helped recast outmoded assumptions, and now a woman can stumble and babble without taking down the whole gender.By Maureen DowdPRINT EDITIONJanuary 24, 2016, Page SR13","https://www.nytimes.com/2016/01/24/opinion/sunday/sarah-palin-saves-feminism.html?searchResultPosition=28","Sarah Palin Saves Feminism","null","","Jan. 23, 2016","WASHINGTON — IT’S a tough call to figure out which place is more benighted: Hollywood or Saudi Arabia."
"1571098809-5422","https://www.nytimes.com/search?query=Sarah+Palin","Sarah Palin’s SpeechFormer Gov. Sarah Palin of Alaska told the gathering, ""It is so humbling to get to be here with you today, patriots. You who are motivated and engaged ... and knowing never to retreat.""None None","https://www.nytimes.com/video/us/politics/1248068934992/sarah-palin-s-speech.html?searchResultPosition=12","null","null","How We Got Here","null",""
"1571098807-5395","https://www.nytimes.com/search?query=Sarah+Palin","Sarah Palin's SpeechIn her acceptance speech before a roaring crowd in Dayton, Ohio, Gov. Sarah Palin, a 44-year-old mother of five, said she was honored to be chosen.","https://www.nytimes.com/video/multimedia/1194817104817/sarah-palin-s-speech.html?searchResultPosition=13","null","null","2020 Elections","null",""
"1571098793-5341","https://www.nytimes.com/search?query=Sarah+Palin","The Sarah Palin RoadshowIt was one part book tour and one part political festival as the former Alaska governor began her long-awaited bus tour.Ben Werschkul","https://www.nytimes.com/video/us/politics/1247465795225/the-sarah-palin-roadshow.html?searchResultPosition=18","null","null","How We Got Here","null",""
"1571098814-5451","https://www.nytimes.com/search?query=Sarah+Palin","Sarah Palin on the ConventionJeff Zeleny spoke with Sarah Palin about the Republican convention.None None","https://www.nytimes.com/video/multimedia/100000001355369/sarah-palin-on-the-convention.html?searchResultPosition=9","null","null","2020 Elections","null",""
"1571098774-5295","https://www.nytimes.com/search?query=Sarah+Palin","Meet the Sarah Palin sisterhoodBy Kim SeversonPRINT EDITIONSeptember 5, 2008","https://www.nytimes.com/2008/09/05/world/americas/05iht-05women.15920493.html?searchResultPosition=26","Meet the Sarah Palin sisterhood","null","","Sept. 5, 2008","""You needed the right candidate at the right time,"" Menard said, ""to open doors for working women who share a set of values."""
"1571098814-5480","https://www.nytimes.com/search?query=Sarah+Palin","Sarah Palin on the ConventionJeff Zeleny spoke with Sarah Palin about the Republican convention.None None","https://www.nytimes.com/video/multimedia/100000001355369/sarah-palin-on-the-convention.html?searchResultPosition=9","null","null","RSS","null",""
"1571098793-5335","https://www.nytimes.com/search?query=Sarah+Palin","The Sarah Palin RoadshowIt was one part book tour and one part political festival as the former Alaska governor began her long-awaited bus tour.Ben Werschkul","https://www.nytimes.com/video/us/politics/1247465795225/the-sarah-palin-roadshow.html?searchResultPosition=18","null","null","Hong Kong Protests","null",""
"1571098786-5321","https://www.nytimes.com/search?query=Sarah+Palin","Is Sarah Palin Running for President?Is Sarah Palin running for president?By Michael D. Shear","https://thecaucus.blogs.nytimes.com/2011/06/17/is-sarah-palin-running-for-president/?searchResultPosition=21","null","null","The New York Times Company","null",""
"1571098827-5489","https://www.nytimes.com/search?query=Sarah+Palin","More on Sarah PalinBy Laugh Lines","https://laughlines.blogs.nytimes.com/2008/08/31/more-on-sarah-palin/?searchResultPosition=3","null","null","The New York Times Company","null",""
"1571098797-5371","https://www.nytimes.com/search?query=Sarah+Palin","Sarah Palin’s MustacheWhen unwanted facial hair brings unfair scrutiny.By Julia BairdPRINT EDITIONFebruary 26, 2016, Page A29","https://www.nytimes.com/2016/02/26/opinion/campaign-stops/sarah-palins-mustache.html?searchResultPosition=17","Sarah Palin’s Mustache","null","","Feb. 26, 2016","As Mr. Miller points out: “Close-up photos of men are used all the time without being touched up — men, particularly our political leaders, are expected to have lines and wrinkles. In fact, the cragginess of a man’s face is thought to express character.”"
"1571098793-5337","https://www.nytimes.com/search?query=Sarah+Palin","The Sarah Palin RoadshowIt was one part book tour and one part political festival as the former Alaska governor began her long-awaited bus tour.Ben Werschkul","https://www.nytimes.com/video/us/politics/1247465795225/the-sarah-palin-roadshow.html?searchResultPosition=18","null","null","Most-Viewed","null",""
"1571098832-5495","https://www.nytimes.com/search?query=Sarah+Palin","Sarah Palin’s Defamation Suit Against New York Times Is ReinstatedThe lawsuit stems from a 2017 editorial that the former vice presidential candidate contends tried to link her to a 2011 mass shooting in Arizona.By Marc TracyPRINT EDITIONPalin’s Lawsuit Against Times Is Reinstated|August 7, 2019, Page B4","https://www.nytimes.com/2019/08/06/business/sarah-palin-lawsuit-new-york-times.html?searchResultPosition=1","Sarah Palin’s Defamation Suit Against New York Times Is Reinstated","null","","Aug. 6, 2019","On Tuesday, a three-judge panel of the United States Court of Appeals for the Second Circuit ruled that it was not for a judge to determine whether Mr. Bennet had acted out of “actual malice,” meaning that he either knew that what he wrote was false or that he acted with “reckless disregard.” The judges said that in light of Mr. Bennet’s testimony, Ms. Palin’s case remained “plausible.”"
"1571098774-5291","https://www.nytimes.com/search?query=Sarah+Palin","Meet the Sarah Palin sisterhoodBy Kim SeversonPRINT EDITIONSeptember 5, 2008","https://www.nytimes.com/2008/09/05/world/americas/05iht-05women.15920493.html?searchResultPosition=26","Meet the Sarah Palin sisterhood","null","","Sept. 5, 2008","Palin's evangelical Christian beliefs were an asset in this conservative state, and they also helped propel her to the Republican ticket as Senator John McCain's running mate. She is part of a generation of Christian women who began serving on school boards and small governmental bodies in the 1990s, and often look out for one another."
"1571098793-5342","https://www.nytimes.com/search?query=Sarah+Palin","The Sarah Palin RoadshowIt was one part book tour and one part political festival as the former Alaska governor began her long-awaited bus tour.Ben Werschkul","https://www.nytimes.com/video/us/politics/1247465795225/the-sarah-palin-roadshow.html?searchResultPosition=18","null","null","Magazine","null",""
"1571098807-5397","https://www.nytimes.com/search?query=Sarah+Palin","Sarah Palin's SpeechIn her acceptance speech before a roaring crowd in Dayton, Ohio, Gov. Sarah Palin, a 44-year-old mother of five, said she was honored to be chosen.","https://www.nytimes.com/video/multimedia/1194817104817/sarah-palin-s-speech.html?searchResultPosition=13","null","null","Visual Investigations","null",""
