web-scraper-order,web-scraper-start-url,article_links,article_links-href,title,subtitle,author,date,content
"1574560589-1294","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=50","Donald Trump's feud with McCain family escalates: 'I was never a fan'","https://www.foxnews.com/politics/donald-trumps-ongoing-feud-with-meghan-and-john-mccain-escalates-with-new-social-media-posts","Donald Trump's feud with McCain family escalates: 'I was never a fan'","Donald Trump's feud with McCain family escalates: 'I was never a fan'","","March 19","“My father was his kryptonite in life and he was kryptonite in death. On a personal level, all of us have love and families and when my father was alive until adulthood we would spend our time fishing, cooking, really celebrating life and I think it’s because he almost died."
"1574560905-1783","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=18","Sanford, mulling GOP primary bid in 2020, confesses: ‘I don’t think anybody’s going to beat Donald Trump’","https://www.foxnews.com/politics/sanford-mulling-gop-primary-donald-trump","Sanford, mulling GOP primary bid in 2020, confesses: ‘I don’t think anybody’s going to beat Donald Trump’","Sanford, mulling GOP primary bid in 2020, confesses: ‘I don’t think anybody’s going to beat Donald Trump’","","July 22","But Sanford, who last week announced he was taking 30 days to decide whether to launch a primary challenge against the president, said that if he runs, it’s not about ousting the president. At least not completely."
"1574560852-1712","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=24","Paul Manafort committed crimes, but is being punished for association to Donald Trump: Brit Hume","https://www.foxnews.com/politics/brit-hume-manafort-committed-crimes-didnt-collude-with-russia","Paul Manafort committed crimes, but is being punished for association to Donald Trump: Brit Hume","Paul Manafort committed crimes, but is being punished for association to Donald Trump: Brit Hume","","March 13","“The main effort here as the judge in Virginia pointed out was to squeeze him to try and turn him against Donald Trump and have him give up the goods,” Hume said."
"1574560658-1385","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=48","Trump launches black outreach effort for 2020","https://www.foxnews.com/politics/trump-launches-black-outreach-effort-for-2020","Trump launches black outreach effort for 2020","Trump launches black outreach effort for 2020","","November 8","""There is a pretty tangible fear among black Americans that Trump is going to win again because black turnout won't be enough to mute the white turnout,"" he said. ""There's a sense that in 2020 he's going to win again."""
"1574561014-1982","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=5","Donald Trump slams Kellyanne Conway's husband as 'total loser'","https://www.foxnews.com/politics/donald-trump-slams-kellyanne-conways-total-loser-husband","Donald Trump slams Kellyanne Conway's husband as 'total loser'","Donald Trump slams Kellyanne Conway's husband as 'total loser'","","March 19","President Trump has ensured some awkward dinner-table conversations at the Conway household, taking direct aim Tuesday at adviser Kellyanne Conway’s husband."
"1574561024-2014","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=4","Court files shed light on Kamala’s awkward donation from Donald Trump","https://www.foxnews.com/politics/court-files-shed-light-on-kamalas-awkward-donation-from-donald-trump","Court files shed light on Kamala’s awkward donation from Donald Trump","Court files shed light on Kamala’s awkward donation from Donald Trump","","July 31","It is unclear at this point if Harris ever returned or donated the $2,000 contribution from Ivanka Trump."
"1574560938-1857","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=14","Orlando Sentinel issues scathing op-ed announcing it won't endorse Donald Trump in 2020 election","https://www.foxnews.com/politics/orlando-sentinel-endorse-anyone-but-trump","Orlando Sentinel issues scathing op-ed announcing it won't endorse Donald Trump in 2020 election","Orlando Sentinel issues scathing op-ed announcing it won't endorse Donald Trump in 2020 election","","June 18","President Trump is currently in Orlando readying the official launch of his 2020 campaign. The publication recognized that with more than a year until the election day, some may say it's too early to determine whether or not Trump has earned an endorsement."
"1574560818-1644","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=28","Donald Trump Jr. says family has no fears over Mueller investigation report","https://www.foxnews.com/politics/donald-trump-jr-says-family-have-no-fears-over-mueller-investigation-report","Donald Trump Jr. says family has no fears over Mueller investigation report","Donald Trump Jr. says family has no fears over Mueller investigation report","","February 25","Donald Trump Jr. dismissed any notion that he, the President or his family have any fears relating to the Mueller investigation or a probe by the Southern District of New York."
"1574560914-1811","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=17","Donald Trump Jr. stands by original testimony as he returns for Senate committee interview","https://www.foxnews.com/politics/donald-trump-jr-says-nothing-to-correct-as-he-goes-before-senate-committee","Donald Trump Jr. stands by original testimony as he returns for Senate committee interview","Donald Trump Jr. stands by original testimony as he returns for Senate committee interview","Gregg Re","June 12",""
"1574561024-2013","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=4","Court files shed light on Kamala’s awkward donation from Donald Trump","https://www.foxnews.com/politics/court-files-shed-light-on-kamalas-awkward-donation-from-donald-trump","Court files shed light on Kamala’s awkward donation from Donald Trump","Court files shed light on Kamala’s awkward donation from Donald Trump","","July 31","But Harris did not publicly condemn Trump in 2011—when he was pushing ""birther"" conspiracy theories about former President Barack Obama. A spokesperson for the Harris campaign told The Sacramento Bee in March that Harris donated the $6,000 she received from Trump to a nonprofit that focuses on the rights of Central Americans but did not do so until 2015—one year after she won her re-election campaign."
"1574560996-1960","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=7","Donald Trump Jr. bashes Michael Cohen's motives during House testimony","https://www.foxnews.com/politics/donald-trump-jr-bashes-michael-cohens-motives-during-house-testimony","Donald Trump Jr. bashes Michael Cohen's motives during House testimony","Donald Trump Jr. bashes Michael Cohen's motives during House testimony","","February 27","But Cummings said the hearing is important for understanding the president’s past actions, adding, “the days of this committee protecting the president at all costs are over.”"
"1574561006-1967","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=6","Bernie Sanders knocks Biden after 'Medicare-for-all' criticism: Sounds 'like Donald Trump'","https://www.foxnews.com/politics/bernie-sanders-joe-biden-sounds-donald-trump-medicare-for-all","Bernie Sanders knocks Biden after 'Medicare-for-all' criticism: Sounds 'like Donald Trump'","Bernie Sanders knocks Biden after 'Medicare-for-all' criticism: Sounds 'like Donald Trump'","","July 18","Sanders, in a new interview, was defending his sweeping ""Medicare-for-all"" plan when he took a swipe at Biden."
"1574560589-1302","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=50","Donald Trump's feud with McCain family escalates: 'I was never a fan'","https://www.foxnews.com/politics/donald-trumps-ongoing-feud-with-meghan-and-john-mccain-escalates-with-new-social-media-posts","Donald Trump's feud with McCain family escalates: 'I was never a fan'","Donald Trump's feud with McCain family escalates: 'I was never a fan'","","March 19","“Spreading the fake and totally discredited Dossier ‘is, unfortunately, a very dark stain against John McCain.’ Ken Starr, Former Independent Counsel,” Trump wrote."
"1574560633-1315","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=50","Donald Trump Jr.'s wife, Vanessa, files for divorce","https://www.foxnews.com/politics/donald-trump-jr-s-wife-vanessa-files-for-divorce","Donald Trump Jr.'s wife, Vanessa, files for divorce","Donald Trump Jr.'s wife, Vanessa, files for divorce","","March 15, 2018","The White House declined to comment to Fox News."
"1574560742-1516","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=38","Donald Trump, exceptionalist","https://www.foxnews.com/politics/donald-trump-exceptionalist","Donald Trump, exceptionalist","Donald Trump, exceptionalist","Chris Stirewalt","April 7, 2017",""
"1574560672-1400","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=46","McConnell chides Trump for calling impeachment inquiry a 'lynching'","https://www.foxnews.com/politics/mcconnell-chides-trump-for-calling-impeachment-inquiry-a-lynching","McConnell chides Trump for calling impeachment inquiry a 'lynching'","McConnell chides Trump for calling impeachment inquiry a 'lynching'","","October 22","""Do you know how many people who look like me have been lynched, since the inception of this country, by people who look like you. Delete this tweet,"" Rush wrote."
"1574560922-1841","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=16","Sarah Sanders says God 'wanted Donald Trump to become president'","https://www.foxnews.com/politics/sarah-sanders-says-god-wanted-donald-trump-to-be-president","Sarah Sanders says God 'wanted Donald Trump to become president'","Sarah Sanders says God 'wanted Donald Trump to become president'","","January 30","""The idea that protecting the people of your country, which is the fundamental duty of being president of the United States would in some way be immoral is a ridiculous charge,"" Sanders told the news station."
"1574560794-1599","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=31","Donald Trump called Andrew McCabe's wife a 'loser', ex-FBI official claims in new book","https://www.foxnews.com/politics/donald-trump-calls-andrew-mccabes-wife-a-loser-ex-fbi-official-claims-in-new-book","Donald Trump called Andrew McCabe's wife a 'loser', ex-FBI official claims in new book","Donald Trump called Andrew McCabe's wife a 'loser', ex-FBI official claims in new book","","February 14","McCABE DETAILS CENTRAL ROLE IN RUSSIA PROBES; DOJ MEETINGS ON WHETHER TO OUST PRESIDENT"
"1574560778-1569","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=33","Donald Trump Jr. rips Instagram 'gods' for deleting pic of him with wounded vet at NRA event","https://www.foxnews.com/politics/donald-trump-jr-instagram-gods-deleting-wounded-vet-nra","Donald Trump Jr. rips Instagram 'gods' for deleting pic of him with wounded vet at NRA event","Donald Trump Jr. rips Instagram 'gods' for deleting pic of him with wounded vet at NRA event","Danielle Wallace","May 1",""
"1574560905-1793","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=18","Sanford, mulling GOP primary bid in 2020, confesses: ‘I don’t think anybody’s going to beat Donald Trump’","https://www.foxnews.com/politics/sanford-mulling-gop-primary-donald-trump","Sanford, mulling GOP primary bid in 2020, confesses: ‘I don’t think anybody’s going to beat Donald Trump’","Sanford, mulling GOP primary bid in 2020, confesses: ‘I don’t think anybody’s going to beat Donald Trump’","","July 22","“The energy, resources, and the people who come my direction versus not, will tell me a lot as to how viable such a run will be. And by viable, I don’t mean necessarily beating the president, but I mean viable in terms of getting a voice and message out there that I think needs to be heard,” he said."
"1574560658-1355","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=48","Trump launches black outreach effort for 2020","https://www.foxnews.com/politics/trump-launches-black-outreach-effort-for-2020","Trump launches black outreach effort for 2020","Trump launches black outreach effort for 2020","","November 8","Trump and his campaign launched a new ""Black Voices for Trump"" outreach initiative in Atlanta on Friday dedicated to ""recruiting and activating Black Americans in support of President Trump,"" according to the campaign. Much of that effort will focus on highlighting ways that African Americans have benefited from the Trump economy, according to advisers."
"1574560878-1749","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=21","Donald Trump Jr. celebrates Mueller report release and findings: 'TOLD YA!!!'","https://www.foxnews.com/politics/donald-trump-jr-reacts-to-mueller-report-told-ya","Donald Trump Jr. celebrates Mueller report release and findings: 'TOLD YA!!!'","Donald Trump Jr. celebrates Mueller report release and findings: 'TOLD YA!!!'","","April 18","In the report, Mueller wrote that he believed prosecutors would be unlikely to meet the burden of proof to show that Trump Jr. and other participants in the highly scrutinized June 9 Trump Tower meeting “had general knowledge that their conduct was unlawful.”"
"1574560818-1651","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=28","Donald Trump Jr. says family has no fears over Mueller investigation report","https://www.foxnews.com/politics/donald-trump-jr-says-family-have-no-fears-over-mueller-investigation-report","Donald Trump Jr. says family has no fears over Mueller investigation report","Donald Trump Jr. says family has no fears over Mueller investigation report","","February 25","“The Southern District of New York investigation is monumentally more perilous to the president than Bob Mueller ever was or ever will be. They have two tour guides and no restriction on where they can go,” Christie told host George Stephanopoulos."
"1574561024-1999","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=4","Court files shed light on Kamala’s awkward donation from Donald Trump","https://www.foxnews.com/politics/court-files-shed-light-on-kamalas-awkward-donation-from-donald-trump","Court files shed light on Kamala’s awkward donation from Donald Trump","Court files shed light on Kamala’s awkward donation from Donald Trump","","July 31","Sen. Kamala Harris has a long record of political stances from her prosecutor days that don’t quite square with her current national profile as a liberal champion — but one of the most awkward items from her past may be her acceptance of a $5,000 donation from Donald Trump nearly a decade ago."
"1574561014-1993","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=5","Donald Trump slams Kellyanne Conway's husband as 'total loser'","https://www.foxnews.com/politics/donald-trump-slams-kellyanne-conways-total-loser-husband","Donald Trump slams Kellyanne Conway's husband as 'total loser'","Donald Trump slams Kellyanne Conway's husband as 'total loser'","","March 19","The president’s camp has largely avoided responding to George Conway until now, with Eric Trump one of the few to fire back."
"1574560786-1591","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=32","Donald Trump calls on freshman Democrat Ilhan Omar to 'resign from Congress' over Israel comments","https://www.foxnews.com/politics/donald-trump-calls-on-freshman-democrat-ilhan-omar-to-resign-from-congress-over-israel-comments","Donald Trump calls on freshman Democrat Ilhan Omar to 'resign from Congress' over Israel comments","Donald Trump calls on freshman Democrat Ilhan Omar to 'resign from Congress' over Israel comments","","February 12","REPUBLICAN REP. LEE ZELDIN DISMISSES ILHAN OMAR'S 'SORRY NOT SORRY' APOLOGY, BLASTS 'ANTI-ISRAEL' HATE"
"1574560810-1627","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=29","Donald Trump attacks Spike Lee over 'racist hit' during Oscars acceptance speech","https://www.foxnews.com/politics/donald-trump-attacks-spike-lee-over-racist-hit-during-oscars-acceptance-speech","Donald Trump attacks Spike Lee over 'racist hit' during Oscars acceptance speech","Donald Trump attacks Spike Lee over 'racist hit' during Oscars acceptance speech","","February 25","President Trump on Monday blasted Spike Lee after the legendary director took a shot at him during his Oscars acceptance speech."
"1574560810-1636","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=29","Donald Trump attacks Spike Lee over 'racist hit' during Oscars acceptance speech","https://www.foxnews.com/politics/donald-trump-attacks-spike-lee-over-racist-hit-during-oscars-acceptance-speech","Donald Trump attacks Spike Lee over 'racist hit' during Oscars acceptance speech","Donald Trump attacks Spike Lee over 'racist hit' during Oscars acceptance speech","","February 25","In a stunning move shortly after ""Green Book"" was announced the winner, the director walked toward the back of the auditorium, according to a reporter for Deadline."
"1574561041-2050","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=2","Biden warns of ‘eight more years of Donald Trump’","https://www.foxnews.com/politics/biden-warns-of-eight-more-years-of-donald-trump","Biden warns of ‘eight more years of Donald Trump’","Biden warns of ‘eight more years of Donald Trump’","","August 1","Meanwhile, the Republican Party has argued that the first two-and-a-half years of the Trump administration have already changed America in some fundamental ways."
"1574560954-1888","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=12","Donald Trump Jr. mocks Roy Moore after campaign announcement, reigniting criticism","https://www.foxnews.com/politics/trump-jr-mocks-roy-moore-after-campaign-announcement-continuing-feud","Donald Trump Jr. mocks Roy Moore after campaign announcement, reigniting criticism","Donald Trump Jr. mocks Roy Moore after campaign announcement, reigniting criticism","","June 20","""Running for office should never become a business model. If you actually care about #MAGA more than your own ego, it's time to ride off into the sunset, Judge."""
"1574560672-1397","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=46","McConnell chides Trump for calling impeachment inquiry a 'lynching'","https://www.foxnews.com/politics/mcconnell-chides-trump-for-calling-impeachment-inquiry-a-lynching","McConnell chides Trump for calling impeachment inquiry a 'lynching'","McConnell chides Trump for calling impeachment inquiry a 'lynching'","","October 22","This time around, however, Democrats have sounded a sterner tone."
"1574560954-1881","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=12","Donald Trump Jr. mocks Roy Moore after campaign announcement, reigniting criticism","https://www.foxnews.com/politics/trump-jr-mocks-roy-moore-after-campaign-announcement-continuing-feud","Donald Trump Jr. mocks Roy Moore after campaign announcement, reigniting criticism","Donald Trump Jr. mocks Roy Moore after campaign announcement, reigniting criticism","","June 20","SCANDAL-SCARRED ROY MOORE ANNOUNCES NEW SENATE BID, DESPITE GOP PROTESTS"
"1574560640-1325","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=50","Donald Trump, Hillary Clinton loom over Virginia 2018 Senate race","https://www.foxnews.com/politics/donald-trump-hillary-clinton-loom-over-virginia-2018-senate-race","Donald Trump, Hillary Clinton loom over Virginia 2018 Senate race","Donald Trump, Hillary Clinton loom over Virginia 2018 Senate race","","March 26, 2018","A Senate race between Hillary Clinton’s running mate and a candidate characterized as the Donald Trump of Virginia is likely to garner massive national attention, even if it isn’t competitive—and for now, polls indicate it isn’t."
"1574560734-1499","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=39","Donald Trump Jr. compares Buzzfeed coverage to Catholic HS confrontation, says Schiff leaking","https://www.foxnews.com/politics/donald-trump-jr-on-buzzfeed","Donald Trump Jr. compares Buzzfeed coverage to Catholic HS confrontation, says Schiff leaking","Donald Trump Jr. compares Buzzfeed coverage to Catholic HS confrontation, says Schiff leaking","","January 21","And Trump attorney Rudy Giuliani told Fox News on Monday that his team communicated with Mueller's office last week about the BuzzFeed article -- and agreed a significant portion of it was false."
"1574560644-1350","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=50","Bevin lashes himself to Trump, sinks anyway","https://www.foxnews.com/politics/bevin-lashes-himself-to-trump-sinks-anyway","Bevin lashes himself to Trump, sinks anyway","Bevin lashes himself to Trump, sinks anyway","Chris Stirewalt","November 6",""
"1574560703-1453","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=42","Rush Limbaugh: Democrats desperate to get 'Donald Trump out of office' turning attacks on AG William Barr","https://www.foxnews.com/politics/rush-limbaugh-democrats-desperate-to-get-donald-trump-out-of-office-now-turning-attacks-on-attorney-general-william-barr","Rush Limbaugh: Democrats desperate to get 'Donald Trump out of office' turning attacks on AG William Barr","Rush Limbaugh: Democrats desperate to get 'Donald Trump out of office' turning attacks on AG William Barr","","March 29","“You know what I wish he would do? Declassify everything to do with FISA and everything to do with this investigation, then announcing he's closing the border and shutting down immigration until we can get a handle on it,” Limbaugh told Bret Baier. “And then pardon everybody that has been abused by this unnecessary investigation.”"
"1574560658-1361","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=48","Trump launches black outreach effort for 2020","https://www.foxnews.com/politics/trump-launches-black-outreach-effort-for-2020","Trump launches black outreach effort for 2020","Trump launches black outreach effort for 2020","","November 8","""I think black Americans are not the audience for these outreach efforts,"" said Theodore Johnson, a senior fellow at the Brennan Center for Justice who is an expert in race and politics. While Trump might be able to maintain the low level of black support he received in 2016, or perhaps expand it by one or two points, he sees little evidence the president can change many minds."
"1574560703-1441","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=42","Rush Limbaugh: Democrats desperate to get 'Donald Trump out of office' turning attacks on AG William Barr","https://www.foxnews.com/politics/rush-limbaugh-democrats-desperate-to-get-donald-trump-out-of-office-now-turning-attacks-on-attorney-general-william-barr","Rush Limbaugh: Democrats desperate to get 'Donald Trump out of office' turning attacks on AG William Barr","Rush Limbaugh: Democrats desperate to get 'Donald Trump out of office' turning attacks on AG William Barr","Liam Quinn","March 29",""
"1574560905-1806","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=18","Sanford, mulling GOP primary bid in 2020, confesses: ‘I don’t think anybody’s going to beat Donald Trump’","https://www.foxnews.com/politics/sanford-mulling-gop-primary-donald-trump","Sanford, mulling GOP primary bid in 2020, confesses: ‘I don’t think anybody’s going to beat Donald Trump’","Sanford, mulling GOP primary bid in 2020, confesses: ‘I don’t think anybody’s going to beat Donald Trump’","","July 22","If he runs, Sanford would join former Massachusetts Gov. Bill Weld in primary-challenging the president."
"1574560897-1767","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=19","Democratic 'squad' goes after Donald Trump again in new interview, say he is 'biggest bully' they have encountered","https://www.foxnews.com/politics/democratic-squad-donald-trump-bully","Democratic 'squad' goes after Donald Trump again in new interview, say he is 'biggest bully' they have encountered","Democratic 'squad' goes after Donald Trump again in new interview, say he is 'biggest bully' they have encountered","Joseph A. Wulfsohn","July 16",""
"1574561024-2016","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=4","Court files shed light on Kamala’s awkward donation from Donald Trump","https://www.foxnews.com/politics/court-files-shed-light-on-kamalas-awkward-donation-from-donald-trump","Court files shed light on Kamala’s awkward donation from Donald Trump","Court files shed light on Kamala’s awkward donation from Donald Trump","","July 31","The main 2011 fundraising event was held on Sept. 22 of that year at law firm SNR Denton’s headquarters in Midtown Manhattan. The invitation, seen by Fox News, showed tiers of donations: $1,000 to be considered a “Donor,” $2,500 to be considered a “Sponsor,” and $5,000 to be considered a “Host.” According to the invitation, Schneiderman was the “Special Guest Speaker.”"
"1574560938-1866","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=14","Orlando Sentinel issues scathing op-ed announcing it won't endorse Donald Trump in 2020 election","https://www.foxnews.com/politics/orlando-sentinel-endorse-anyone-but-trump","Orlando Sentinel issues scathing op-ed announcing it won't endorse Donald Trump in 2020 election","Orlando Sentinel issues scathing op-ed announcing it won't endorse Donald Trump in 2020 election","","June 18","CLICK HERE TO GET THE FOX NEWS APP"
