web-scraper-order,web-scraper-start-url,article_links,article_links-href,title,subtitle,author,date,content,
"1575049547-64306","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=22","Biden sailing, not sinking","https://www.foxnews.com/politics/biden-sailing-not-sinking","Biden sailing, not sinking","Biden sailing, not sinking","Chris Stirewalt","August 28","","null"
"1575049701-64539","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=7","Jared Kushner slams Joe Biden, claims he's been cleaning up 'messes' ex-VP left behind","https://www.foxnews.com/politics/jared-kushner-joe-biden-mess-white-house-israel-impeachment","Jared Kushner slams Joe Biden, claims he's been cleaning up 'messes' ex-VP left behind","Jared Kushner slams Joe Biden, claims he's been cleaning up 'messes' ex-VP left behind","","October 30","“They’ve been trying to impeach the president for the past three years or get him out of office and they’ve been unsuccessful at that,” Kushner said. “The best thing going for the president is that he hasn’t done anything wrong, and at this point, they’ve investigated him over and over and over again, and I think the American people are sick and tired of it.”","null"
"1575049565-64332","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=20","Joe Biden makes unfortunate ‘Freudian slip’ as he targets ‘Donald Hump’","https://www.foxnews.com/politics/biden-freudian-slip-donald-hump","Joe Biden makes unfortunate ‘Freudian slip’ as he targets ‘Donald Hump’","Joe Biden makes unfortunate ‘Freudian slip’ as he targets ‘Donald Hump’","","September 7","CLICK HERE FOR THE FOX NEWS APP","null"
"1575049388-64063","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=39","Karl Rove: Kamala Harris' hit on Joe Biden over busing wasn't as clean as we thought","https://www.foxnews.com/politics/karl-rove-kamala-harris-hit-joe-biden-over-busing","Karl Rove: Kamala Harris' hit on Joe Biden over busing wasn't as clean as we thought","Karl Rove: Kamala Harris' hit on Joe Biden over busing wasn't as clean as we thought","David Montanaro","July 10","","null"
"1575049730-64608","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=4","Joe Biden slips in latest New Hampshire poll","https://www.foxnews.com/politics/biden-new-nh-poll","Joe Biden slips in latest New Hampshire poll","Joe Biden slips in latest New Hampshire poll","","October 29","That's a drop of 9 percentage points since the previous UNH/CNN survey, which was conducted in July.","null"
"1575049511-64261","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=26","Stirewalt: Joe Biden campaign rollout was 'quite successful'","https://www.foxnews.com/politics/stirewalt-joe-biden-campaign-roll-out-was-quite-successful","Stirewalt: Joe Biden campaign rollout was 'quite successful'","Stirewalt: Joe Biden campaign rollout was 'quite successful'","","April 30","Stirewalt remarked that Biden's rollout was successful even though some observers were skeptical. ""Biden, despite a lot of skepticism about how he was going to start out, Joe Biden hit his marks very nicely for the beginning of his campaign,"" he said, mentioning a ""very successful"" town hall event in Pittsburgh.","null"
"1575049529-64289","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=24","Bernie Sanders slams Joe Biden campaign for accepting super PAC donations in effort to 'buy the election'","https://www.foxnews.com/politics/bernie-sanders-joe-biden-super-pac-big-donors-buy-election-2020","Bernie Sanders slams Joe Biden campaign for accepting super PAC donations in effort to 'buy the election'","Bernie Sanders slams Joe Biden campaign for accepting super PAC donations in effort to 'buy the election'","","October 25","“My positions are a hell of a lot closer to Elizabeth Warren and Bernie Sanders on some of the economic positions,” Biden told PBS’s Judy Woodruff last year. “I mean, I sat with Bernie. I'm the guy that told him you shouldn't accept any money from a super PAC because people can't possibly trust you.”","null"
"1575049738-64629","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=3","Mayor of Pocahontas backs Joe Biden, not Elizabeth Warren","https://www.foxnews.com/politics/mayor-pocahontas-iowa-backs-joe-biden-elizabeth-warren","Mayor of Pocahontas backs Joe Biden, not Elizabeth Warren","Mayor of Pocahontas backs Joe Biden, not Elizabeth Warren","","November 9","WARREN SAYS SHE'S OPEN TO HALTING DEPORTATION OF ILLEGAL IMMIGRANTS","null"
"1575049398-64084","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=38","Biden drops to fourth among Iowa Democrats, new poll shows","https://www.foxnews.com/politics/biden-drops-to-4th-in-iowa-among-dems-new-poll-shows","Biden drops to fourth among Iowa Democrats, new poll shows","Biden drops to fourth among Iowa Democrats, new poll shows","","November 6","The poll also showed that Sanders supporters were most committed to their chosen candidate, with 61 percent saying their minds were made up, compared to 48 percent of Biden voters, 44 percent of Warren voters and 40 percent of Buttigieg supporters.","null"
"1575049398-64082","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=38","Biden drops to fourth among Iowa Democrats, new poll shows","https://www.foxnews.com/politics/biden-drops-to-4th-in-iowa-among-dems-new-poll-shows","Biden drops to fourth among Iowa Democrats, new poll shows","Biden drops to fourth among Iowa Democrats, new poll shows","","November 6","Although Biden remains in the clear top tier of candidates, his slump in the polls both in Iowa and nationally has paved the way for other frontrunners to inch closer to him, and provide tight competition in the earliest primary states.","null"
"1575049712-64580","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=6","Joe Biden officially launches 2020 presidential bid","https://www.foxnews.com/politics/biden-officially-launches-2020-presidential-bid","Joe Biden officially launches 2020 presidential bid","Joe Biden officially launches 2020 presidential bid","","April 25","Biden dropped a major hint of his pending 2020 campaign in early March. After walking to the podium at the at the annual convention of the International Association of Fire Fighters (IAFF) to chants of “run Joe, run,” by the union crowd, Biden said “I appreciate the energy you showed when I got up here. Save it a little longer. I may need it in a few weeks.”","null"
"1575049398-64089","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=38","Biden drops to fourth among Iowa Democrats, new poll shows","https://www.foxnews.com/politics/biden-drops-to-4th-in-iowa-among-dems-new-poll-shows","Biden drops to fourth among Iowa Democrats, new poll shows","Biden drops to fourth among Iowa Democrats, new poll shows","","November 6","Buttigieg and Biden won favor with “moderate and conservative” Democrats, polling at 19 and 18 percent respectively.","null"
"1575049378-64048","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=40","Charlie Hurt: Joe Biden has been 'part of the problem in DC for 50 years'","https://www.foxnews.com/politics/charlie-hurt-joe-biden-problem-dc-50-years","Charlie Hurt: Joe Biden has been 'part of the problem in DC for 50 years'","Charlie Hurt: Joe Biden has been 'part of the problem in DC for 50 years'","","July 9","Former Vice President Joe Biden constant push to become president has made him a big part of the problem with the federal government, according to Charlie Hurt.","null"
"1575049529-64284","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=24","Bernie Sanders slams Joe Biden campaign for accepting super PAC donations in effort to 'buy the election'","https://www.foxnews.com/politics/bernie-sanders-joe-biden-super-pac-big-donors-buy-election-2020","Bernie Sanders slams Joe Biden campaign for accepting super PAC donations in effort to 'buy the election'","Bernie Sanders slams Joe Biden campaign for accepting super PAC donations in effort to 'buy the election'","","October 25","TRUMP'S RECORD-BREAKING CASH HAUL REPORTEDLY RATTLING DEMOCRATS","null"
"1575049538-64296","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=23","Trump debuts new nickname for Biden: ‘SleepyCreepy Joe'","https://www.foxnews.com/politics/trump-debuts-new-nickname-for-biden-sleepycreepy-joe","Trump debuts new nickname for Biden: ‘SleepyCreepy Joe'","Trump debuts new nickname for Biden: ‘SleepyCreepy Joe'","","May 10","President Trump on Friday debuted a new nickname for 2020 Democratic presidential hopeful Joe Biden -- calling the former vice president “SleepyCreepy Joe.”","null"
"1575049637-64477","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=12","Former Democratic Sen. Joe Lieberman: Joe Biden had nothing 'to apologize for'","https://www.foxnews.com/politics/former-democrat-joe-lieberman-joe-biden-had-nothing-to-apologize-for","Former Democratic Sen. Joe Lieberman: Joe Biden had nothing 'to apologize for'","Former Democratic Sen. Joe Lieberman: Joe Biden had nothing 'to apologize for'","","July 8","CLICK HERE TO GET THE FOX NEWS APP","null"
"1575049419-64136","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=36","Joe Biden hits Booker over Newark record, says he won't be 'polite' at next debate showdown","https://www.foxnews.com/politics/joe-biden-booker-newark-debate","Joe Biden hits Booker over Newark record, says he won't be 'polite' at next debate showdown","Joe Biden hits Booker over Newark record, says he won't be 'polite' at next debate showdown","","July 25","BIDEN TARGETS HARRIS OVER MEDICARE-FOR-ALL","null"
"1575049664-64504","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=10","Elizabeth Warren hauls in $24.6M, topping Joe Biden in latest fundraising quarter","https://www.foxnews.com/politics/warrens-24-6-million-biden-fundraising","Elizabeth Warren hauls in $24.6M, topping Joe Biden in latest fundraising quarter","Elizabeth Warren hauls in $24.6M, topping Joe Biden in latest fundraising quarter","","October 4","Warren’s third-quarter haul is up nearly $6 million from what she raised during the April-June quarter.","null"
"1575049309-63963","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=47","Lara Trump: Joe Biden tanking earlier than expected, 'maybe he regrets now even deciding to run'","https://www.foxnews.com/politics/lara-trump-joe-biden-gaffes","Lara Trump: Joe Biden tanking earlier than expected, 'maybe he regrets now even deciding to run'","Lara Trump: Joe Biden tanking earlier than expected, 'maybe he regrets now even deciding to run'","","June 24","CLICK TO GET THE FOX NEWS APP","null"
"1575049575-64343","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=19","Joe Biden slammed by editor of democratic socialist magazine: 'A Biden victory is not preordained'","https://www.foxnews.com/politics/editor-at-socialist-magazine-attack-biden-in-order-to-beat-trump-in-2020","Joe Biden slammed by editor of democratic socialist magazine: 'A Biden victory is not preordained'","Joe Biden slammed by editor of democratic socialist magazine: 'A Biden victory is not preordained'","","June 6","""Even if Sanders loses the primary, this strong anti-Biden stance might force the Democratic party to adopt more progressive positions that would actually help its chances against Trump.","null"
"1575049320-63975","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=46","Joe Biden making millions, living in lavish homes since leaving office: report","https://www.foxnews.com/politics/joe-biden-has-made-millions-since-leaving-vice-presidency-moved-into-5m-mansion-report","Joe Biden making millions, living in lavish homes since leaving office: report","Joe Biden making millions, living in lavish homes since leaving office: report","","June 25","BIDEN SLAMMED BY DEM RIVALS FOR HIGHLIGHTING ABILITY TO WORK WITH SEGREGATIONIST SENATORS","null"
"1575049485-64214","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=29","Joe Biden confuses Burlington, Iowa, with Burlington, Vt., in latest gaffe","https://www.foxnews.com/politics/joe-biden-confuses-burlington-iowa-for-burlington-vt-in-latest-gaffe","Joe Biden confuses Burlington, Iowa, with Burlington, Vt., in latest gaffe","Joe Biden confuses Burlington, Iowa, with Burlington, Vt., in latest gaffe","","August 17","GAFFE-PRONE BIDEN SHOULDN'T BE CLOISTERED, OBAMA AIDE SAYS: 'HE EITHER CAN CUT IT OR HE CAN'T'","null"
"1575049730-64612","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=4","Joe Biden slips in latest New Hampshire poll","https://www.foxnews.com/politics/biden-new-nh-poll","Joe Biden slips in latest New Hampshire poll","Joe Biden slips in latest New Hampshire poll","","October 29","The survey indicates Sen. Bernie Sanders stands at 21 percent support, with progressive rival Elizabeth Warren at 18 percent. There’s no front-runner in the new poll, as Sanders’ 3 point edge over Warren is within the survey’s sampling error for likely Democratic primary voters. Both Sanders and Warren – who hail from the neighboring states of Vermont and Massachusetts, respectively – stood at 19 percent in the July survey, trailing Biden.","null"
"1575049627-64452","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=13","Joe, Hunter Biden seen golfing with Ukraine gas company exec back in 2014, photo shows","https://www.foxnews.com/politics/joe-hunter-biden-seen-golfing-with-ukraine-gas-company-exec-back-in-2014-photo-shows","Joe, Hunter Biden seen golfing with Ukraine gas company exec back in 2014, photo shows","Joe, Hunter Biden seen golfing with Ukraine gas company exec back in 2014, photo shows","","September 30","Critics alleged Hunter Biden might have been selling access to his father, who had pushed Ukraine to increase its natural gas production.","null"
"1575049503-64238","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=27","Why the media are convinced Joe Biden will implode","https://www.foxnews.com/politics/why-the-media-are-convinced-joe-biden-will-implode","Why the media are convinced Joe Biden will implode","Why the media are convinced Joe Biden will implode","","April 26","SUBSCRIBE TO HOWIE'S MEDIA BUZZMETER PODCAST, A RIFF OF THE DAY'S HOTTEST STORIES","null"
"1575049565-64328","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=20","Joe Biden makes unfortunate ‘Freudian slip’ as he targets ‘Donald Hump’","https://www.foxnews.com/politics/biden-freudian-slip-donald-hump","Joe Biden makes unfortunate ‘Freudian slip’ as he targets ‘Donald Hump’","Joe Biden makes unfortunate ‘Freudian slip’ as he targets ‘Donald Hump’","","September 7","The former vice president has made a number of high profile gaffes the past couple of months which have gone viral and grabbed headlines. One came during his previous trip to the first-in-the-nation primary state, when Biden mistakenly said he was in neighboring Vermont. And the previous day, he mixed up numerous facts when telling the story of pinning a medal on a soldier during a trip to Afghanistan.","null"
"1575049712-64567","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=6","Joe Biden officially launches 2020 presidential bid","https://www.foxnews.com/politics/biden-officially-launches-2020-presidential-bid","Joe Biden officially launches 2020 presidential bid","Joe Biden officially launches 2020 presidential bid","","April 25","While Biden didn’t apologize to those who raised the allegations, he did say that ""I’m sorry I didn’t understand more. I’m not sorry for any of my intentions. I’m not sorry for anything I’ve ever done. I’ve never been disrespectful intentionally to a man or a woman.”","null"
"1575049730-64615","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=4","Joe Biden slips in latest New Hampshire poll","https://www.foxnews.com/politics/biden-new-nh-poll","Joe Biden slips in latest New Hampshire poll","Joe Biden slips in latest New Hampshire poll","","October 29","The survey indicates Sen. Amy Klobuchar of Minnesota, Rep. Tulsi Gabbard of Hawaii and tech entrepreneur Andrew Yang are tied at 5 percent support, with each gaining support from the summer survey. Sen. Kamala Harris of California and billionaire businessman and environmental and progressive advocate Tom Steyer are each at 3 percent. Sen. Cory Booker of New Jersey and former Rep. Beto O’Rourke of Texas register at 2 percent, with everyone else at 1 percent or less.","null"
"1575049721-64600","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=5","Joe Biden heaps praise on GOP during Massachusetts fundraiser","https://www.foxnews.com/politics/joe-biden-theres-an-awful-lot-of-really-good-republicans","Joe Biden heaps praise on GOP during Massachusetts fundraiser","Joe Biden heaps praise on GOP during Massachusetts fundraiser","","August 18","""They're intimidated right now,” he told the audience, The Hill reported.","null"
"1575049309-63954","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=47","Lara Trump: Joe Biden tanking earlier than expected, 'maybe he regrets now even deciding to run'","https://www.foxnews.com/politics/lara-trump-joe-biden-gaffes","Lara Trump: Joe Biden tanking earlier than expected, 'maybe he regrets now even deciding to run'","Lara Trump: Joe Biden tanking earlier than expected, 'maybe he regrets now even deciding to run'","","June 24","Former Vice President Joe Biden's popularity is taking a hit from recent gaffes, and the 2020 hopeful may be having second thoughts, according to Lara Trump.","null"
"1575049701-64538","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=7","Jared Kushner slams Joe Biden, claims he's been cleaning up 'messes' ex-VP left behind","https://www.foxnews.com/politics/jared-kushner-joe-biden-mess-white-house-israel-impeachment","Jared Kushner slams Joe Biden, claims he's been cleaning up 'messes' ex-VP left behind","Jared Kushner slams Joe Biden, claims he's been cleaning up 'messes' ex-VP left behind","","October 30","Kushner insisted that the president was clear of wrongdoing.","null"
"1575049419-64119","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=36","Joe Biden hits Booker over Newark record, says he won't be 'polite' at next debate showdown","https://www.foxnews.com/politics/joe-biden-booker-newark-debate","Joe Biden hits Booker over Newark record, says he won't be 'polite' at next debate showdown","Joe Biden hits Booker over Newark record, says he won't be 'polite' at next debate showdown","Peter Doocy","July 25","","null"
"1575049349-64015","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=43","Donna Brazile on Kamala Harris confronting Joe Biden: 'It's right to bring these issues up'","https://www.foxnews.com/politics/donna-brazile-joe-biden-debate-racial-justice","Donna Brazile on Kamala Harris confronting Joe Biden: 'It's right to bring these issues up'","Donna Brazile on Kamala Harris confronting Joe Biden: 'It's right to bring these issues up'","","June 28","""Whenever we have a conversation about race, people become uncomfortable,"" she continued. ""But I would try to encourage people to not look at it as a fight but more as a way to litigate how do we go forward, not just look backward.""","null"
"1575049538-64304","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=23","Trump debuts new nickname for Biden: ‘SleepyCreepy Joe'","https://www.foxnews.com/politics/trump-debuts-new-nickname-for-biden-sleepycreepy-joe","Trump debuts new nickname for Biden: ‘SleepyCreepy Joe'","Trump debuts new nickname for Biden: ‘SleepyCreepy Joe'","","May 10","Trump’s focus on Biden comes as the former vice president continues to build on a strong lead since announcing his long-awaited run last month.","null"
"1575049575-64344","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=19","Joe Biden slammed by editor of democratic socialist magazine: 'A Biden victory is not preordained'","https://www.foxnews.com/politics/editor-at-socialist-magazine-attack-biden-in-order-to-beat-trump-in-2020","Joe Biden slammed by editor of democratic socialist magazine: 'A Biden victory is not preordained'","Joe Biden slammed by editor of democratic socialist magazine: 'A Biden victory is not preordained'","","June 6","2020 DEM JOHN DELANEY WARNS OF PARTY'S 'INTOLERANCE' AMID AOC SPAT OVER 'MEDICARE-FOR-ALL'","null"
"1575049701-64534","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=7","Jared Kushner slams Joe Biden, claims he's been cleaning up 'messes' ex-VP left behind","https://www.foxnews.com/politics/jared-kushner-joe-biden-mess-white-house-israel-impeachment","Jared Kushner slams Joe Biden, claims he's been cleaning up 'messes' ex-VP left behind","Jared Kushner slams Joe Biden, claims he's been cleaning up 'messes' ex-VP left behind","","October 30","MORE QUESTIONS EMERGE ABOUT HUNTER BIDEN'S BUSINESS DEALINGS, EVEN AS TRUMP IMPEACHMENT INQUIRY INTENSIFIES","null"
"1575049599-64399","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=16","Joe Biden accused of plagiarizing parts of new climate platform","https://www.foxnews.com/politics/biden-accused-of-plagiarizing-parts-of-new-climate-platform","Joe Biden accused of plagiarizing parts of new climate platform","Joe Biden accused of plagiarizing parts of new climate platform","","June 4","Biden's platform said, ""Carbon capture, use, and storage (CCUS) is a rapidly growing technology that has the potential to create economic benefits for multiple industries while significantly reducing carbon dioxide emissions.”","null"
"1575049388-64069","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=39","Karl Rove: Kamala Harris' hit on Joe Biden over busing wasn't as clean as we thought","https://www.foxnews.com/politics/karl-rove-kamala-harris-hit-joe-biden-over-busing","Karl Rove: Kamala Harris' hit on Joe Biden over busing wasn't as clean as we thought","Karl Rove: Kamala Harris' hit on Joe Biden over busing wasn't as clean as we thought","","July 10","FORMER DEMOCRATIC SEN. JOE LIEBERMAN: JOE BIDEN HAD NOTHING TO APOLOGIZE FOR","null"
"1575049701-64532","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=7","Jared Kushner slams Joe Biden, claims he's been cleaning up 'messes' ex-VP left behind","https://www.foxnews.com/politics/jared-kushner-joe-biden-mess-white-house-israel-impeachment","Jared Kushner slams Joe Biden, claims he's been cleaning up 'messes' ex-VP left behind","Jared Kushner slams Joe Biden, claims he's been cleaning up 'messes' ex-VP left behind","","October 30","Jared Kushner, a senior adviser to President Trump, said Tuesday that most of his White House work involves ""cleaning up the messes"" left behind by former Vice President Joe Biden.","null"
"1575049419-64130","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=36","Joe Biden hits Booker over Newark record, says he won't be 'polite' at next debate showdown","https://www.foxnews.com/politics/joe-biden-booker-newark-debate","Joe Biden hits Booker over Newark record, says he won't be 'polite' at next debate showdown","Joe Biden hits Booker over Newark record, says he won't be 'polite' at next debate showdown","","July 25","After Biden earlier this week unveiled a new, wide-ranging plan to reduce the country’s prison population, reform the nation’s criminal justice system and eliminate racial and income disparities in sentencing – which would reverse the stricter sentence terms for crack versus powder cocaine that were implemented by the 1994 law – Booker took aim at the former vice president.","null"
"1575049608-64418","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=15","Joe Biden promises to 'cure cancer' if elected president","https://www.foxnews.com/politics/joe-biden-cure-cancer-president","Joe Biden promises to 'cure cancer' if elected president","Joe Biden promises to 'cure cancer' if elected president","Joseph A. Wulfsohn","June 11","","null"
"1575049627-64443","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=13","Joe, Hunter Biden seen golfing with Ukraine gas company exec back in 2014, photo shows","https://www.foxnews.com/politics/joe-hunter-biden-seen-golfing-with-ukraine-gas-company-exec-back-in-2014-photo-shows","Joe, Hunter Biden seen golfing with Ukraine gas company exec back in 2014, photo shows","Joe, Hunter Biden seen golfing with Ukraine gas company exec back in 2014, photo shows","","September 30","A source close to Archer told Fox News the photo was taken in August 2014. Contemporaneous news reports indicate the vice president was in the Hamptons at the time.","null"
"1575049538-64303","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=23","Trump debuts new nickname for Biden: ‘SleepyCreepy Joe'","https://www.foxnews.com/politics/trump-debuts-new-nickname-for-biden-sleepycreepy-joe","Trump debuts new nickname for Biden: ‘SleepyCreepy Joe'","Trump debuts new nickname for Biden: ‘SleepyCreepy Joe'","","May 10","Biden was asked last week in South Carolina if he had a nickname for Trump, and said: ""You can just start with clown.""","null"
"1575049599-64410","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=16","Joe Biden accused of plagiarizing parts of new climate platform","https://www.foxnews.com/politics/biden-accused-of-plagiarizing-parts-of-new-climate-platform","Joe Biden accused of plagiarizing parts of new climate platform","Joe Biden accused of plagiarizing parts of new climate platform","","June 4","The Biden campaign platform on Tuesday also said, “40 percent of the 567 federally recognized tribes in the U.S. live in Alaska, where the rapid pace of rising temperatures and melting sea ice and glaciers threaten the critical infrastructure and traditional livelihoods in the state.”","null"
"1575049429-64162","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=35","Trump says ahead of debates he thinks 'Sleepy Joe' Biden will be 2020 Democratic nominee","https://www.foxnews.com/politics/trump-says-he-thinks-sleepy-joe-biden-will-be-2020-democratic-nominee-ahead-of-debates","Trump says ahead of debates he thinks 'Sleepy Joe' Biden will be 2020 Democratic nominee","Trump says ahead of debates he thinks 'Sleepy Joe' Biden will be 2020 Democratic nominee","","July 30","Trump has also taken aim at Biden’s age, saying he “looks different than he used to” and is “even slower than he used to be.”","null"
"1575049538-64301","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=23","Trump debuts new nickname for Biden: ‘SleepyCreepy Joe'","https://www.foxnews.com/politics/trump-debuts-new-nickname-for-biden-sleepycreepy-joe","Trump debuts new nickname for Biden: ‘SleepyCreepy Joe'","Trump debuts new nickname for Biden: ‘SleepyCreepy Joe'","","May 10","Trump regularly assigns nicknames to his political opponents, sometimes with devastating effectiveness. Republican primary rival Jeb Bush struggled to escape the shadow of “low-energy Jeb,” while Trump’s decision to brand election rival Hillary Clinton as “Crooked Hillary” zeroed in on the 2016 Democratic nominee’s difficulties shaking off her email scandal and other controversies.","null"
"1575049429-64152","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=35","Trump says ahead of debates he thinks 'Sleepy Joe' Biden will be 2020 Democratic nominee","https://www.foxnews.com/politics/trump-says-he-thinks-sleepy-joe-biden-will-be-2020-democratic-nominee-ahead-of-debates","Trump says ahead of debates he thinks 'Sleepy Joe' Biden will be 2020 Democratic nominee","Trump says ahead of debates he thinks 'Sleepy Joe' Biden will be 2020 Democratic nominee","","July 30","“I think right now, I am watching, I think right now it will be Sleepy Joe, I think,” Trump said from the White House lawn on Tuesday. “I feel he’ll cross the line, so, what I think doesn’t mean anything, but I know the other people, I know him.”","null"
"1575049730-64620","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=4","Joe Biden slips in latest New Hampshire poll","https://www.foxnews.com/politics/biden-new-nh-poll","Joe Biden slips in latest New Hampshire poll","Joe Biden slips in latest New Hampshire poll","","October 29","Buttigieg saw his favorable rating rise from 48 percent in July to 55 percent now. Klobuchar saw her favorability soar from 24 percent in the summer to 40 percent now. And Yang’s favorable rating skyrocketed as well, from 17 percent to 36 percent.","null"
"1575049300-63940","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=48","Sean Spicer: Joe Biden a 'flip-flopping gaffe machine' benefitting largely from Obama ties","https://www.foxnews.com/politics/sean-spicer-joe-biden-gaffes-obama-ties","Sean Spicer: Joe Biden a 'flip-flopping gaffe machine' benefitting largely from Obama ties","Sean Spicer: Joe Biden a 'flip-flopping gaffe machine' benefitting largely from Obama ties","","June 21","Democratic 2020 frontrunner Joe Biden is reliably gaffe-prone and is leading in the polls chiefly due to his association with former President Barack Obama, according to Sean Spicer.","null"
"1575049584-64376","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=18","Joe Biden builds massive lead among black voters","https://www.foxnews.com/politics/joe-biden-massive-black-voters","Joe Biden builds massive lead among black voters","Joe Biden builds massive lead among black voters","","May 21","And Biden can provide his rivals with plenty of ammunition – including his crafting of the now-controversial 1994 crime bill, his vote last decade in favor of the Iraq War, his now-criticized treatment of Anita Hill while Senate Judiciary Committee chairman during the Clarence Thomas Supreme Court nomination hearing, and his initial observation of Obama during the 2008 primaries as “clean and articulate.”","null"
"1575049764-64660","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=0","Joe Biden accuses Elizabeth Warren of 'elitism'","https://www.foxnews.com/politics/joe-biden-accuses-elizabeth-warren-of-elitism-and-being-condescending-to-democrats-who-have-a-different-point-of-view","Joe Biden accuses Elizabeth Warren of 'elitism'","Joe Biden accuses Elizabeth Warren of 'elitism'","","November 6","“But it’s worse than that,"" he wrote. ""It’s condescending to the millions of Democrats who have a different view.”","null"
