web-scraper-order,web-scraper-start-url,article_links,article_links-href,title,subtitle,author,date,content
"1575015135-63828","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=4","Court files shed light on Kamala’s awkward donation from Donald Trump","https://www.foxnews.com/politics/court-files-shed-light-on-kamalas-awkward-donation-from-donald-trump","Court files shed light on Kamala’s awkward donation from Donald Trump","Court files shed light on Kamala’s awkward donation from Donald Trump","Brooke Singman","July 31",""
"1575014558-62965","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=77","Bloomberg campaign manager on 2020: Trump is winning","https://www.foxnews.com/politics/bloomberg-trump-2020-white-house","Bloomberg campaign manager on 2020: Trump is winning","Bloomberg campaign manager on 2020: Trump is winning","","3 days ago","MICHAEL BLOOMBERG OFFICIALLY ENTERS 2020 DEMOCRATIC PRESIDENTIAL PRIMARY RACE"
"1575014738-63202","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=50","Trump launches black outreach effort for 2020","https://www.foxnews.com/politics/trump-launches-black-outreach-effort-for-2020","Trump launches black outreach effort for 2020","Trump launches black outreach effort for 2020","","November 8","Congressional Black Caucus Chairwoman Karen Bass, D-Calif., said Thursday that contrary to Trump's claims, in the three years of his presidency, African Americans have lost a lot."
"1575014394-62620","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=100","Trump donor to plead guilty to hiding work as foreign agent","https://www.foxnews.com/politics/trump-donor-to-plead-guilty-hiding-foreign-agent-work","Trump donor to plead guilty to hiding work as foreign agent","Trump donor to plead guilty to hiding work as foreign agent","","October 22","A globe-trotting venture capitalist with extensive ties to foreign officials, Zuberi mostly raised money for Democrats but shifted his allegiance to Trump within hours of his 2016 election, eventually donating $900,000 to the president's inaugural. Before pivoting to Trump on election night, he served as a bundler for Hillary Clinton and Barack Obama, including stints on both of their campaign finance committees."
"1575014410-62675","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=98","Trump Tower meeting transcripts: Donald Jr., Russia lawyer downplay session, rip ‘apocalyptic Hollywood’ narrative","https://www.foxnews.com/politics/trump-tower-meeting-transcripts-donald-jr-russia-lawyer-downplay-session-rip-apocalyptic-hollywood-narrative","Trump Tower meeting transcripts: Donald Jr., Russia lawyer downplay session, rip ‘apocalyptic Hollywood’ narrative","Trump Tower meeting transcripts: Donald Jr., Russia lawyer downplay session, rip ‘apocalyptic Hollywood’ narrative","","May 16, 2018","“Essentially he apologized for what he believed was wasting our time,” Trump Jr. said."
"1575015018-63643","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=17","Donald Trump Jr. stands by original testimony as he returns for Senate committee interview","https://www.foxnews.com/politics/donald-trump-jr-says-nothing-to-correct-as-he-goes-before-senate-committee","Donald Trump Jr. stands by original testimony as he returns for Senate committee interview","Donald Trump Jr. stands by original testimony as he returns for Senate committee interview","","June 12","The president's son was called to field questions related to the committee's Russia investigation, and possibly clear up some confusion surrounding his original statements."
"1575014922-63518","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=27","'Fox & Friends' calls out Biden's 2007 stance against sanctuary cities: 'Sure sounds a lot like Donald Trump'","https://www.foxnews.com/politics/joe-biden-2007-stance-against-sanctuary-cities-sounds-like-trump","'Fox & Friends' calls out Biden's 2007 stance against sanctuary cities: 'Sure sounds a lot like Donald Trump'","'Fox & Friends' calls out Biden's 2007 stance against sanctuary cities: 'Sure sounds a lot like Donald Trump'","","May 21","Fox News' Sam Dorman contributed to this report."
"1575015172-63885","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=1","Donald Trump Jr sparks protests, fan support during stop at UCLA","https://www.foxnews.com/politics/donald-trump-jr-sparks-protests-fan-support-during-stop-at-ucla","Donald Trump Jr sparks protests, fan support during stop at UCLA","Donald Trump Jr sparks protests, fan support during stop at UCLA","","November 11","The Guardian said that Trump Jr. told the audience that taking questions from the floor risked creating soundbites that left-wing social media posters would abuse and distort."
"1575014629-63035","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=66","Krauthammer: Trump vs. Donald Duck","https://www.foxnews.com/politics/krauthammer-trump-vs-donald-duck","Krauthammer: Trump vs. Donald Duck","Krauthammer: Trump vs. Donald Duck","","October 24, 2016","“Who ordered the duck is the big question which you would expect to hear at a dinner party, but not at the center of a national campaign,” Krauthammer said."
"1575014566-62972","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=76","Trump to host state dinner for Australian prime minister","https://www.foxnews.com/politics/trump-to-host-state-dinner-for-australian-prime-minister","Trump to host state dinner for Australian prime minister","Trump to host state dinner for Australian prime minister","","July 22","WASHINGTON (AP) -- President Donald Trump and first lady Melania Trump are hosting an official visit and state dinner in September for the prime minister of Australia."
"1575014592-62993","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=72","Donald Trump Jr scheduled for Capitol Hill interview Wednesday","https://www.foxnews.com/politics/donald-trump-jr-scheduled-for-capitol-hill-interview-wednesday","Donald Trump Jr scheduled for Capitol Hill interview Wednesday","Donald Trump Jr scheduled for Capitol Hill interview Wednesday","","December 6, 2017","Trump Jr. was subpoenaed earlier this year by the committee, but it was later dismissed after he agreed to cooperate."
"1575015065-63713","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=12","Donald Trump Jr. mocks Roy Moore after campaign announcement, reigniting criticism","https://www.foxnews.com/politics/trump-jr-mocks-roy-moore-after-campaign-announcement-continuing-feud","Donald Trump Jr. mocks Roy Moore after campaign announcement, reigniting criticism","Donald Trump Jr. mocks Roy Moore after campaign announcement, reigniting criticism","","June 20","“Can I win?"" Moore said at his announcement on Thursday. ""Yes, I can win. Not only can I, they know I can. That’s why there’s such opposition."""
"1575014974-63575","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=22","Joe Biden makes unfortunate ‘Freudian slip’ as he targets ‘Donald Hump’","https://www.foxnews.com/politics/biden-freudian-slip-donald-hump","Joe Biden makes unfortunate ‘Freudian slip’ as he targets ‘Donald Hump’","Joe Biden makes unfortunate ‘Freudian slip’ as he targets ‘Donald Hump’","","September 7","The former vice president has made a number of high profile gaffes the past couple of months which have gone viral and grabbed headlines. One came during his previous trip to the first-in-the-nation primary state, when Biden mistakenly said he was in neighboring Vermont. And the previous day, he mixed up numerous facts when telling the story of pinning a medal on a soldier during a trip to Afghanistan."
"1575014421-62702","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=96","Donald Trump Jr.'s meeting with Russian lawyer: What to know","https://www.foxnews.com/politics/donald-trump-jr-s-meeting-with-russian-lawyer-what-to-know","Donald Trump Jr.'s meeting with Russian lawyer: What to know","Donald Trump Jr.'s meeting with Russian lawyer: What to know","","May 16, 2018","Rob Goldstone, a music publicist who set up the meeting, was also in attendance, as well as Rinat Akhmetshin, a prominent Russian-American lobbyist, Ike Kaveladze, a business associate of a Moscow-based developer and a translator."
"1575014449-62751","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=92","Mark Sanford drops GOP primary challenge to Trump","https://www.foxnews.com/politics/mark-sanford-drops-gop-primary-challenge-to-trump","Mark Sanford drops GOP primary challenge to Trump","Mark Sanford drops GOP primary challenge to Trump","","November 12","But politics is full of second chances and the former governor won back his old congressional seat in a 2013 special election. He won re-election in 2014 and 2016. But Sanford, a vocal Trump critic, was targeted by the president in his 2018 re-election and lost a primary challenge to a pro-Trump candidate."
"1575014465-62797","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=90","Yovanovitch testimony overshadowed by partisan brawl over Trump tweet","https://www.foxnews.com/politics/ousted-ambassador-marie-yovanovitch-testifies-trump-impeachment-hearings","Yovanovitch testimony overshadowed by partisan brawl over Trump tweet","Yovanovitch testimony overshadowed by partisan brawl over Trump tweet","","November 15","""These events should concern everyone in this room,"" Yovanovitch said in her opening remarks. ""Shady interests the world over have learned how little it takes to remove an American ambassador who does not give them what they want."""
"1575014421-62700","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=96","Donald Trump Jr.'s meeting with Russian lawyer: What to know","https://www.foxnews.com/politics/donald-trump-jr-s-meeting-with-russian-lawyer-what-to-know","Donald Trump Jr.'s meeting with Russian lawyer: What to know","Donald Trump Jr.'s meeting with Russian lawyer: What to know","","May 16, 2018","“Her statements were vague, ambiguous and made no sense. No details or supporting information was provided or even offered,” Trump Jr. continued"
"1575014498-62882","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=85","Trump critic and GOP pollster Frank Luntz: 'I owe Donald Trump an apology'","https://www.foxnews.com/politics/trump-critic-and-gop-pollster-frank-luntz-i-owe-donald-trump-an-apology","Trump critic and GOP pollster Frank Luntz: 'I owe Donald Trump an apology'","Trump critic and GOP pollster Frank Luntz: 'I owe Donald Trump an apology'","","February 1, 2018","“Only one word qualifies: Wow,” Luntz wrote, admitting in another tweet that he has “criticized the President’s language a lot in recent months."
"1575014603-63002","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=70","Strzok claims he doesn't remember sending 'we'll stop' Donald Trump text","https://www.foxnews.com/politics/strzok-claims-he-doesnt-remember-sending-well-stop-donald-trump-text","Strzok claims he doesn't remember sending 'we'll stop' Donald Trump text","Strzok claims he doesn't remember sending 'we'll stop' Donald Trump text","","July 12, 2018","""That is a fantastic answer to a question nobody asked,""  Gowdy said."
"1575015089-63746","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=9","Biden says his first action as president will be 'defeat Donald Trump'","https://www.foxnews.com/politics/gaffe-machine-biden-says-his-first-action-as-president-will-defeat-donald-trump","Biden says his first action as president will be 'defeat Donald Trump'","Biden says his first action as president will be 'defeat Donald Trump'","","June 28","Former Vice President Joe Biden had a questionable response to the moderators about what his first action would be as president."
"1575014520-62913","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=82","Trump signs bipartisan budget and debt deal into law","https://www.foxnews.com/politics/trump-signs-bipartisan-budget-and-debt-deal-into-law","Trump signs bipartisan budget and debt deal into law","Trump signs bipartisan budget and debt deal into law","","August 2","Follow-up legislation would fill in the line-by-line details of agency budgets when the Senate returns in September. Trump is sure to continue seeking billions of dollars for border security and wall construction, but unlike last year he does not appear eager for a government shutdown over it."
"1575014688-63130","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=58","Donald Trump's feud with McCain family escalates: 'I was never a fan'","https://www.foxnews.com/politics/donald-trumps-ongoing-feud-with-meghan-and-john-mccain-escalates-with-new-social-media-posts","Donald Trump's feud with McCain family escalates: 'I was never a fan'","Donald Trump's feud with McCain family escalates: 'I was never a fan'","","March 19","“Spreading the fake and totally discredited Dossier ‘is, unfortunately, a very dark stain against John McCain.’ Ken Starr, Former Independent Counsel,” Trump wrote."
"1575015001-63607","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=19","Sanford, mulling GOP primary bid in 2020, confesses: ‘I don’t think anybody’s going to beat Donald Trump’","https://www.foxnews.com/politics/sanford-mulling-gop-primary-donald-trump","Sanford, mulling GOP primary bid in 2020, confesses: ‘I don’t think anybody’s going to beat Donald Trump’","Sanford, mulling GOP primary bid in 2020, confesses: ‘I don’t think anybody’s going to beat Donald Trump’","Paul Steinhauser","July 22",""
"1575014883-63427","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=32","Donald Trump called Andrew McCabe's wife a 'loser', ex-FBI official claims in new book","https://www.foxnews.com/politics/donald-trump-calls-andrew-mccabes-wife-a-loser-ex-fbi-official-claims-in-new-book","Donald Trump called Andrew McCabe's wife a 'loser', ex-FBI official claims in new book","Donald Trump called Andrew McCabe's wife a 'loser', ex-FBI official claims in new book","","February 14","McCABE DETAILS CENTRAL ROLE IN RUSSIA PROBES; DOJ MEETINGS ON WHETHER TO OUST PRESIDENT"
"1575014421-62693","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=96","Donald Trump Jr.'s meeting with Russian lawyer: What to know","https://www.foxnews.com/politics/donald-trump-jr-s-meeting-with-russian-lawyer-what-to-know","Donald Trump Jr.'s meeting with Russian lawyer: What to know","Donald Trump Jr.'s meeting with Russian lawyer: What to know","Kaitlyn Schallhorn","May 16, 2018",""
"1575015106-63785","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=7","Donald Trump Jr. bashes Michael Cohen's motives during House testimony","https://www.foxnews.com/politics/donald-trump-jr-bashes-michael-cohens-motives-during-house-testimony","Donald Trump Jr. bashes Michael Cohen's motives during House testimony","Donald Trump Jr. bashes Michael Cohen's motives during House testimony","","February 27","He earlier mocked Cohen by writing: “This sounds like a breakup letter... and I’m keeping your sweatshirt.”"
"1575014832-63359","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=39","Donald Trump Jr. calls out Schiff after reports say that blocked phone calls weren’t to father","https://www.foxnews.com/politics/don-jr-calls-out-schiff-following-reports-that-mysterious-blocked-phone-calls-werent-to-trump","Donald Trump Jr. calls out Schiff after reports say that blocked phone calls weren’t to father","Donald Trump Jr. calls out Schiff after reports say that blocked phone calls weren’t to father","","January 31","CLICK HERE TO GET THE FOX NEWS APP"
"1575014402-62659","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=99","Trump receives mostly warm welcome at Alabama-LSU game","https://www.foxnews.com/politics/trump-receives-mostly-warm-welcome-at-alabama-lsu-rival-game","Trump receives mostly warm welcome at Alabama-LSU game","Trump receives mostly warm welcome at Alabama-LSU game","","November 9","The Associated Press contributed to this report."
"1575014860-63390","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=35","Donald Trump Jr. rips Instagram 'gods' for deleting pic of him with wounded vet at NRA event","https://www.foxnews.com/politics/donald-trump-jr-instagram-gods-deleting-wounded-vet-nra","Donald Trump Jr. rips Instagram 'gods' for deleting pic of him with wounded vet at NRA event","Donald Trump Jr. rips Instagram 'gods' for deleting pic of him with wounded vet at NRA event","","May 1","“His adventures often documented right here are amazing,” he wrote. “I’ve never once seen anything but an incredible attitude towards life despite the obvious.”"
"1575014946-63552","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=24","Donald Trump Jr. comes to Chelsea Clinton’s defense after NYU video","https://www.foxnews.com/politics/donald-trump-jr-comes-to-chelsea-clintons-defense-after-nyu-video","Donald Trump Jr. comes to Chelsea Clinton’s defense after NYU video","Donald Trump Jr. comes to Chelsea Clinton’s defense after NYU video","","March 16","This story originally appeared in the New York Post."
"1575014759-63225","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=47","McConnell chides Trump for calling impeachment inquiry a 'lynching'","https://www.foxnews.com/politics/mcconnell-chides-trump-for-calling-impeachment-inquiry-a-lynching","McConnell chides Trump for calling impeachment inquiry a 'lynching'","McConnell chides Trump for calling impeachment inquiry a 'lynching'","","October 22","This time around, however, Democrats have sounded a sterner tone."
"1575014946-63546","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=24","Donald Trump Jr. comes to Chelsea Clinton’s defense after NYU video","https://www.foxnews.com/politics/donald-trump-jr-comes-to-chelsea-clintons-defense-after-nyu-video","Donald Trump Jr. comes to Chelsea Clinton’s defense after NYU video","Donald Trump Jr. comes to Chelsea Clinton’s defense after NYU video","","March 16","Donald Trump Jr. is defending Chelsea Clinton after the former first daughter was blasted by NYU students who blamed her tweet for the New Zealand mosque attacks."
"1575014790-63277","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=43","Rush Limbaugh: Democrats desperate to get 'Donald Trump out of office' turning attacks on AG William Barr","https://www.foxnews.com/politics/rush-limbaugh-democrats-desperate-to-get-donald-trump-out-of-office-now-turning-attacks-on-attorney-general-william-barr","Rush Limbaugh: Democrats desperate to get 'Donald Trump out of office' turning attacks on AG William Barr","Rush Limbaugh: Democrats desperate to get 'Donald Trump out of office' turning attacks on AG William Barr","","March 29","“These people are believing now that there is evidence of collusion in the Mueller report and that Barr is not telling the truth,” he said. “The New York Times is leading this effort. The rest of the drive-by media is going to pick it up because it prolongs the narrative that Trump is unworthy, that Trump cheated, that we need to redo the election results of 2016.”"
"1575014410-62661","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=98","Trump Tower meeting transcripts: Donald Jr., Russia lawyer downplay session, rip ‘apocalyptic Hollywood’ narrative","https://www.foxnews.com/politics/trump-tower-meeting-transcripts-donald-jr-russia-lawyer-downplay-session-rip-apocalyptic-hollywood-narrative","Trump Tower meeting transcripts: Donald Jr., Russia lawyer downplay session, rip ‘apocalyptic Hollywood’ narrative","Trump Tower meeting transcripts: Donald Jr., Russia lawyer downplay session, rip ‘apocalyptic Hollywood’ narrative","","May 16, 2018","Donald Trump Jr. and other key figures involved in an infamous Trump Tower meeting with Russian figures during the heat of the 2016 presidential campaign largely downplayed its significance and said Hillary Clinton was hardly discussed despite past speculation, in newly released transcripts from Senate Judiciary Committee interviews."
"1575014906-63485","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=29","Donald Trump Jr. says family has no fears over Mueller investigation report","https://www.foxnews.com/politics/donald-trump-jr-says-family-have-no-fears-over-mueller-investigation-report","Donald Trump Jr. says family has no fears over Mueller investigation report","Donald Trump Jr. says family has no fears over Mueller investigation report","","February 25","Cohen has closed-door hearings set for Tuesday and Thursday with Senate and House Intelligence Committees."
"1575014512-62897","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=83","Minneapolis police union boss hits back at mayor ahead of Trump rally","https://www.foxnews.com/politics/minneapolis-police-union-boss-hits-back-at-mayor-during-rally","Minneapolis police union boss hits back at mayor ahead of Trump rally","Minneapolis police union boss hits back at mayor ahead of Trump rally","","October 10","MINNEAPOLIS POLICE BAR OFF-DUTY COPS FROM WEARING UNIFORMS AT POLITICAL EVENTS AHEAD OF TRUMP RALLY"
"1575014520-62908","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=82","Trump signs bipartisan budget and debt deal into law","https://www.foxnews.com/politics/trump-signs-bipartisan-budget-and-debt-deal-into-law","Trump signs bipartisan budget and debt deal into law","Trump signs bipartisan budget and debt deal into law","","August 2","The hard-won agreement permits the government to resume borrowing to pay its bills and sets an overall $1.37 trillion limit on agency budgets approved by Congress annually. It also ends automatic spending cuts and eliminates the prospect of an October government shutdown."
"1575014992-63600","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=20","Democratic 'squad' goes after Donald Trump again in new interview, say he is 'biggest bully' they have encountered","https://www.foxnews.com/politics/democratic-squad-donald-trump-bully","Democratic 'squad' goes after Donald Trump again in new interview, say he is 'biggest bully' they have encountered","Democratic 'squad' goes after Donald Trump again in new interview, say he is 'biggest bully' they have encountered","","July 16","'THE SQUAD'  AMASS  MILLIONS AMID FEUDS WITH PARTY, TRUMP"
"1575014817-63323","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=40","Donald Trump Jr. compares Buzzfeed coverage to Catholic HS confrontation, says Schiff leaking","https://www.foxnews.com/politics/donald-trump-jr-on-buzzfeed","Donald Trump Jr. compares Buzzfeed coverage to Catholic HS confrontation, says Schiff leaking","Donald Trump Jr. compares Buzzfeed coverage to Catholic HS confrontation, says Schiff leaking","","January 21","Trump Jr.'s longstanding allegations that the media uses unreliable leaks to treat the White House unfairly were thrust into the spotlight again this week, after BuzzFeed News investigative reporters Anthony Cormier and Jason Leopold authored their bombshell, since-discredited report on Thursday. (Schiff, on Sunday, vowed to launch a probe into the substance of the story.)"
"1575014490-62873","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=86","Trump vetoes congressional effort to block Saudi arms sales","https://www.foxnews.com/politics/trump-vetoes-congressional-effort-to-block-saudi-arms-sales","Trump vetoes congressional effort to block Saudi arms sales","Trump vetoes congressional effort to block Saudi arms sales","","July 24","Last month, members of the House Foreign Affairs Committee grilled State Department officials about the sale. Chairman Eliot Engel, D-N.Y., said it was a ""slap in the face"" to Congress and accused the Trump administration of using threats from Iran as a ""convenient excuse"" to push through the sale."
"1575014930-63525","https://www.foxnews.com/search-results/search?q=donald%20trump&ss=fn&section.path=fnc/politics&type=story&start=26","Donald Trump Jr. blasts Pelosi's 'cover-up' claim: Democrats don't want my father to have 'any wins'","https://www.foxnews.com/politics/donald-trump-jr-nancy-pelosi-cover-up","Donald Trump Jr. blasts Pelosi's 'cover-up' claim: Democrats don't want my father to have 'any wins'","Donald Trump Jr. blasts Pelosi's 'cover-up' claim: Democrats don't want my father to have 'any wins'","","May 23","BIDEN CAMPAIGN, UNFAZED BY N. KOREA INSULTS, SAYS IT'S 'NO SURPRISE' ROGUE NATION PREFERS TRUMP"
