web-scraper-order,web-scraper-start-url,articles,articles-href,title,subtitle,author,date,content
"1571099368-6543","https://www.nytimes.com/search?query=Alexandria+Ocasio-Cortez","Jane Fonda Arrested During Climate Protest Outside U.S. CapitolThe 81-year-old actress was charged with unlawful demonstration and was later released on her own recognizance, Capitol Police said.By Neil Vigdor","https://www.nytimes.com/2019/10/11/us/jane-fonda-arrested.html?searchResultPosition=11","Jane Fonda Arrested During Climate Protest Outside U.S. Capitol","The 81-year-old actress was charged with unlawful demonstration and was later released on her own recognizance, Capitol Police said.","","null","Ms. Fonda, who used a microphone on Friday to address the demonstrators, said the group was trying to persuade lawmakers to support the Green New Deal, the environmental initiative proposed by Representative Alexandria Ocasio-Cortez, Democrat of New York, that calls for a net-zero carbon United States economy by 2050."
"1571099385-6647","https://www.nytimes.com/search?query=Alexandria+Ocasio-Cortez","Alexandria Ocasio-Cortez to Back First 2020 Challenger to Sitting DemocratThe progressive congresswoman’s endorsement of Marie Newman, who is seeking to oust the conservative-leaning Representative Daniel Lipinski, reflects a careful political calculus.By Catie EdmondsonPRINT EDITIONOcasio-Cortez Backs Insurgent’s Challenge to Conservative Illinois Democrat|September 18, 2019, Page A13","https://www.nytimes.com/2019/09/17/us/politics/aoc-endorsement-marie-newman.html?searchResultPosition=5","Alexandria Ocasio-Cortez to Back First 2020 Challenger to Sitting Democrat","null","","null","“Marie Newman is a textbook example of one of the ways that we could be better as a party — to come from a deep blue seat and to be championing all the issues we need to be championing,” Ms. Ocasio-Cortez said in an interview."
"1571099392-6708","https://www.nytimes.com/search?query=Alexandria+Ocasio-Cortez","Alexandria Ocasio-Cortez’s Next Big Effort: Tackling PovertyAfter the Green New Deal and Medicare for all, Representative Alexandria Ocasio-Cortez is turning her attention — and that of her supporters — to poverty and housing.By Lola FaduluPRINT EDITIONOcasio-Cortez Unveils Legislative Plan to Tackle ‘Root Causes’ of Poverty|September 25, 2019, Page A12","https://www.nytimes.com/2019/09/25/us/politics/alexandria-ocasio-cortez-poverty.html?searchResultPosition=3","Alexandria Ocasio-Cortez’s Next Big Effort: Tackling Poverty","null","","Sept. 25, 2019","As the Green New Deal looked to Franklin D. Roosevelt’s signature initiative, “A Just Society” echoes Lyndon B. Johnson’s Great Society."
"1571099362-6467","https://www.nytimes.com/search?query=Alexandria+Ocasio-Cortez","‘When They Speak, Everybody Listens.’ How Freshmen Are Shaping the Impeachment Push.The drive to open an impeachment inquiry into President Trump began with pressure from the left, and ended with a tide of statements from moderates concerned about national security.By Emily Cochrane and Sheryl Gay StolbergPRINT EDITIONFreshmen Democrats On Left and in Middle, Lead Push for Inquiry|September 26, 2019, Page A16","https://www.nytimes.com/2019/09/25/us/politics/freshman-democrats-impeachment.html?searchResultPosition=13","‘When They Speak, Everybody Listens.’ How Freshmen Are Shaping the Impeachment Push.","The drive to open an impeachment inquiry into President Trump began with pressure from the left, and ended with a tide of statements from moderates concerned about national security.","","null","Ms. Pelosi is paying especially close attention to the more than 40 freshmen who flipped Republican seats — many, but not all, in districts won by Mr. Trump. The House Republican campaign arm has reveled in the new enthusiasm for impeachment, flooding the airwaves with statements claiming that because the moderates have “caved to the impeachment-obsessed base,” their political careers are over."
"1571099343-6318","https://www.nytimes.com/search?query=Alexandria+Ocasio-Cortez","Twitter Unlocks Mitch McConnell’s Campaign Account After PressureThe campaign posted a video of people making violent threats against the majority leader. Twitter said the video violated its policy, but restored the tweet after a review.By Matt StevensPRINT EDITIONAugust 9, 2019","https://www.nytimes.com/2019/08/08/us/politics/twitter-mitch-mcconnell.html?searchResultPosition=19","Twitter Unlocks Mitch McConnell’s Campaign Account After Pressure","null","","Aug. 8, 2019","In a series of statements, Mr. Golden said the young men were high school students and not campaign staff members, and added that “Team Mitch in no way condones any aggressive, suggestive or demeaning act toward life-size cardboard cutouts of any gender.”"
"1571099340-6281","https://www.nytimes.com/search?query=Alexandria+Ocasio-Cortez","Donald Trump Wishes He Were Running Against Alexandria Ocasio-CortezHis racist tweet is central to his 2020 re-election strategy.By Frank BruniPRINT EDITIONTrump Wishes His Opponent Were A.O.C.|July 17, 2019, Page A31","https://www.nytimes.com/2019/07/16/opinion/trump-tweet-alexandria-ocasio-cortez-squad.html?searchResultPosition=20","Donald Trump Wishes He Were Running Against Alexandria Ocasio-Cortez","His racist tweet is central to his 2020 re-election strategy.","","null","That’s the question whenever Donald Trump drops a bomb like his suggestion that four congresswomen of color “go back” to the countries from which they came. This time the answer is easy. The president knew exactly what he was doing."
"1571099350-6346","https://www.nytimes.com/search?query=Alexandria+Ocasio-Cortez","Louisiana Police Officer on Facebook Says Alexandria Ocasio-Cortez ‘Needs a Round’Officials in the city where the officer works condemned his comment but said they were not sure it constituted a threat.By Neil VigdorPRINT EDITIONJuly 22, 2019","https://www.nytimes.com/2019/07/21/us/charlie-rispoli-gretna-police.html?searchResultPosition=17","Louisiana Police Officer on Facebook Says Alexandria Ocasio-Cortez ‘Needs a Round’","Officials in the city where the officer works condemned his comment but said they were not sure it constituted a threat.","","null","A Facebook post by a Louisiana police officer suggesting that Representative Alexandria Ocasio-Cortez “needs a round” drew criticism on Sunday from officials in the city where he works."
"1571099331-6234","https://www.nytimes.com/search?query=Alexandria+Ocasio-Cortez","Is Alexandria Ocasio-Cortez’s ‘Fascism’ Claim Too Extreme?ICE is not the SS or the Gestapo. But it has concerning similarities.By Jason Stanley","https://www.nytimes.com/2019/07/04/opinion/fascism-trump-ice.html?searchResultPosition=23","Is Alexandria Ocasio-Cortez’s ‘Fascism’ Claim Too Extreme?","ICE is not the SS or the Gestapo. But it has concerning similarities.","","null","When we consider the character of a ruling government, we should think about the ideology that motivates it, as well as the institutions and tactics it employs to transform society. It is clear that this administration draws on fascist ideology in its rhetoric. But what about its institutions and tactics?"
"1571099337-6265","https://www.nytimes.com/search?query=Alexandria+Ocasio-Cortez","Alexandria Ocasio-Cortez Is Sued for Blocking Critics on TwitterA federal appeals panel’s ruling forbidding President Trump from blocking social media critics is being cited in two lawsuits against Ms. Ocasio-Cortez.By Jeffery C. MaysPRINT EDITIONOcasio-Cortez Is Also Sued For Blocking Twitter Users|July 11, 2019, Page A25","https://www.nytimes.com/2019/07/10/nyregion/aoc-twitter-lawsuit-trump.html?searchResultPosition=21","Alexandria Ocasio-Cortez Is Sued for Blocking Critics on Twitter","A federal appeals panel’s ruling forbidding President Trump from blocking social media critics is being cited in two lawsuits against Ms. Ocasio-Cortez.","","null","Mr. Hikind said he was blocked after criticizing Ms. Ocasio-Cortez for her concentration camp comments."
"1571099318-6151","https://www.nytimes.com/search?query=Alexandria+Ocasio-Cortez","‘The Squad’ Rankles, but Pelosi and Ocasio-Cortez Make Peace for NowUnder attack from President Trump, the House Democratic quartet self-named “the squad” is being embraced by its party. But beneath the bonhomie, tensions remain.By Sheryl Gay StolbergPRINT EDITION‘Squad’ Rankles, but Pelosi and Ocasio-Cortez Make Peace for Now|July 27, 2019, Page A13","https://www.nytimes.com/2019/07/26/us/politics/aoc-squad-pelosi.html?searchResultPosition=27","‘The Squad’ Rankles, but Pelosi and Ocasio-Cortez Make Peace for Now","null","","July 26, 2019","But people close to the women say they have forged genuine friendships and a close bond. They communicate regularly via a private text chain, as do their chiefs of staff and their communications directors. On occasion, their offices plot strategy together and coordinate media appearances, including a joint news conference last week and an interview with Gayle King of CBS News to push back against Mr. Trump. All declined interviews for this article."
"1571099383-6641","https://www.nytimes.com/search?query=Alexandria+Ocasio-Cortez","Alexandria Ocasio-Cortez Understands Democracy Better Than Republicans DoThe idea that proponents of greater electoral equity have to quiet down because we live in a ‘republic’ is absurd.By Jamelle Bouie","https://www.nytimes.com/2019/08/27/opinion/aoc-crenshaw-republicans-democracy.html?searchResultPosition=6","Alexandria Ocasio-Cortez Understands Democracy Better Than Republicans Do","The idea that proponents of greater electoral equity have to quiet down because we live in a ‘republic’ is absurd.","","null","These origins are important. If there’s substance behind “We’re a republic, not a democracy,” it’s not as a description of American government. There’s really no difference, in the present, between a “republic” and a “democracy”: Both connote systems of representation in which sovereignty and authority derive from the public at large."
"1571099318-6164","https://www.nytimes.com/search?query=Alexandria+Ocasio-Cortez","‘The Squad’ Rankles, but Pelosi and Ocasio-Cortez Make Peace for NowUnder attack from President Trump, the House Democratic quartet self-named “the squad” is being embraced by its party. But beneath the bonhomie, tensions remain.By Sheryl Gay StolbergPRINT EDITION‘Squad’ Rankles, but Pelosi and Ocasio-Cortez Make Peace for Now|July 27, 2019, Page A13","https://www.nytimes.com/2019/07/26/us/politics/aoc-squad-pelosi.html?searchResultPosition=27","‘The Squad’ Rankles, but Pelosi and Ocasio-Cortez Make Peace for Now","null","","July 26, 2019","Moderates are not the only Democrats who bristle at the women — or at least the group that backs them. Some veteran members of the Congressional Black Caucus railed against Justice Democrats — and by implication, Ms. Ocasio-Cortez and her chief of staff, Mr. Chakrabarti, who founded it — in an article in The Hill newspaper."
"1571099368-6539","https://www.nytimes.com/search?query=Alexandria+Ocasio-Cortez","Jane Fonda Arrested During Climate Protest Outside U.S. CapitolThe 81-year-old actress was charged with unlawful demonstration and was later released on her own recognizance, Capitol Police said.By Neil Vigdor","https://www.nytimes.com/2019/10/11/us/jane-fonda-arrested.html?searchResultPosition=11","Jane Fonda Arrested During Climate Protest Outside U.S. Capitol","The 81-year-old actress was charged with unlawful demonstration and was later released on her own recognizance, Capitol Police said.","","null","“The same toxic ideology that took this land from people who already lived here, that kidnapped people from Africa, turning them into slaves to work that stolen land, justified it by saying that those kidnapped and displaced people were not human beings, cut down the forests and exhausted the natural world just as it did the people — this foundational ideology is the same one that has brought us the human-driven climate change that we’re facing today,” she said."
"1571099368-6535","https://www.nytimes.com/search?query=Alexandria+Ocasio-Cortez","Jane Fonda Arrested During Climate Protest Outside U.S. CapitolThe 81-year-old actress was charged with unlawful demonstration and was later released on her own recognizance, Capitol Police said.By Neil Vigdor","https://www.nytimes.com/2019/10/11/us/jane-fonda-arrested.html?searchResultPosition=11","Jane Fonda Arrested During Climate Protest Outside U.S. Capitol","The 81-year-old actress was charged with unlawful demonstration and was later released on her own recognizance, Capitol Police said.","","null","She had just finished speaking as part of a Fire Drill Fridays protest, the first of a weekly series of planned climate change demonstrations, when she was taken into custody at 11:50 a.m. local time. Ms. Fonda was later released on her own recognizance."
"1571099357-6390","https://www.nytimes.com/search?query=Alexandria+Ocasio-Cortez","Do We Need the Green New Deal?Some Democratic candidates say it could be the only way to save the planet.By Spencer Bokat-Lindell","https://www.nytimes.com/2019/09/03/opinion/climate-change-green-new-deal.html?searchResultPosition=15","Do We Need the Green New Deal?","Some Democratic candidates say it could be the only way to save the planet.","","null","Wednesday night, a month after enough ice melted off Greenland in a single day to flood Florida with five inches of water, 10 Democratic presidential hopefuls will join CNN to discuss their plans for the climate crisis. All have gone on record supporting some version of the Green New Deal, a plan for getting every sector of the economy — electricity, transportation, agriculture, infrastructure — off fossil fuels while guaranteeing Americans health care, housing and jobs."
"1571099377-6605","https://www.nytimes.com/search?query=Alexandria+Ocasio-Cortez","What Alexandria Ocasio-Cortez and Marco Rubio Agree OnMany Republicans and Democrats agree: Governments should intervene to help the industries and technologies of the future.By Julius Krein","https://www.nytimes.com/2019/08/20/opinion/america-industrial-policy.html?searchResultPosition=8","What Alexandria Ocasio-Cortez and Marco Rubio Agree On","Many Republicans and Democrats agree: Governments should intervene to help the industries and technologies of the future.","","null","But as the disappointing economic performance of the last several years demonstrates, especially the failure of the staggering 2017 tax cuts to stimulate growth and investment, that model is exhausted. Business leaders are slowly beginning to recognize that they have more to gain from greater state support of domestic industry, as well as from a stronger and more stable labor force with greater spending power."
"1571099360-6451","https://www.nytimes.com/search?query=Alexandria+Ocasio-Cortez","When Should a President Be Impeached?Only two presidents have ever been put on trial. Democrats may make Trump the third.By Spencer Bokat-Lindell","https://www.nytimes.com/2019/09/24/opinion/president-trump-impeachment.html?searchResultPosition=14","When Should a President Be Impeached?","Only two presidents have ever been put on trial. Democrats may make Trump the third.","","null","💌Did a friend send you this? Get your own newsletter by signing up here."
"1571099365-6485","https://www.nytimes.com/search?query=Alexandria+Ocasio-Cortez","Where N.Y.C. Congress Members Stand on ImpeachmentMonday: Max Rose is the only representative from the city who is undecided about supporting an impeachment inquiry into President Trump.By Azi Paybarah","https://www.nytimes.com/2019/09/30/nyregion/impeachment-nyc-congress.html?searchResultPosition=12","Where N.Y.C. Congress Members Stand on Impeachment","null","","null","It’s Monday."
"1571099340-6290","https://www.nytimes.com/search?query=Alexandria+Ocasio-Cortez","Donald Trump Wishes He Were Running Against Alexandria Ocasio-CortezHis racist tweet is central to his 2020 re-election strategy.By Frank BruniPRINT EDITIONTrump Wishes His Opponent Were A.O.C.|July 17, 2019, Page A31","https://www.nytimes.com/2019/07/16/opinion/trump-tweet-alexandria-ocasio-cortez-squad.html?searchResultPosition=20","Donald Trump Wishes He Were Running Against Alexandria Ocasio-Cortez","His racist tweet is central to his 2020 re-election strategy.","","null","The four congresswomen — the Squad, as they’ve come to be known — make the Democratic Party look much more progressive than it actually is. The president and his minions are counting on that. And unlike Democrats’ eventual pick to take on Trump, the Squad won’t be sanding down their most leftward edges or striking notes ambiguous or elastic enough to soothe the center. That’s a presidential-nominee thing. That’s most definitely not a first-term-in-the-House thing."
"1571099374-6572","https://www.nytimes.com/search?query=Alexandria+Ocasio-Cortez","Ocasio-Cortez Calls for Bailout for Taxi DriversThe congresswoman referred to their plight as “indentured servitude,” becoming the most prominent voice to back a rescue plan.By Brian M. RosenthalPRINT EDITIONOcasio-Cortez Calls for a Government Bailout for the City’s Taxi Drivers|September 28, 2019, Page A19","https://www.nytimes.com/2019/09/27/nyregion/AOC-taxi-medallion-bailout.html?searchResultPosition=9","Ocasio-Cortez Calls for Bailout for Taxi Drivers","The congresswoman referred to their plight as “indentured servitude,” becoming the most prominent voice to back a rescue plan.","","null","[What you need to know to start the day: Get New York Today in your inbox.]"
"1571099395-6729","https://www.nytimes.com/search?query=Alexandria+Ocasio-Cortez","Elizabeth Heng Ad, Targeting Alexandria Ocasio-Cortez, Draws a BacklashA Republican political action committee paid for the provocative advertisement, which aired during the Democratic primary debate on Thursday night.By Jennifer MedinaPRINT EDITIONSeptember 14, 2019","https://www.nytimes.com/2019/09/13/us/politics/alexandria-ocasio-cortez-debate-ad.html?searchResultPosition=2","Elizabeth Heng Ad, Targeting Alexandria Ocasio-Cortez, Draws a Backlash","A Republican political action committee paid for the provocative advertisement, which aired during the Democratic primary debate on Thursday night.","","null","Ms. Ocasio-Cortez, a New York lawmaker who is one of about 40 Latinos in Congress, has previously spoken about receiving death threats and was one of four first-term congresswoman President Trump told to “go back where you came from.” Shortly after the advertisement aired, she called it “a love letter to the G.O.P.’s white supremacist case.”"
"1571099395-6727","https://www.nytimes.com/search?query=Alexandria+Ocasio-Cortez","Elizabeth Heng Ad, Targeting Alexandria Ocasio-Cortez, Draws a BacklashA Republican political action committee paid for the provocative advertisement, which aired during the Democratic primary debate on Thursday night.By Jennifer MedinaPRINT EDITIONSeptember 14, 2019","https://www.nytimes.com/2019/09/13/us/politics/alexandria-ocasio-cortez-debate-ad.html?searchResultPosition=2","Elizabeth Heng Ad, Targeting Alexandria Ocasio-Cortez, Draws a Backlash","A Republican political action committee paid for the provocative advertisement, which aired during the Democratic primary debate on Thursday night.","","null","The televised commercial came weeks after the shooting in El Paso, where a white nationalist killed 22 people in the deadliest massacre targeting Latinos in modern American history. Since El Paso, many Latinos have said they fear for their safety, worried about future attacks by white supremacists."
"1571099353-6370","https://www.nytimes.com/search?query=Alexandria+Ocasio-Cortez","Kamala Harris and Alexandria Ocasio-Cortez Release Climate ‘Equity’ PlanThe Democratic candidate for president and the powerful House freshman are building on the Green New Deal with a plan to prioritize low-income communities.By Lisa FriedmanPRINT EDITIONClimate Plan Aims to Aid ‘Vulnerable’ Communities|July 30, 2019, Page A22","https://www.nytimes.com/2019/07/29/us/politics/kamala-harris-aoc-climate-change.html?searchResultPosition=16","Kamala Harris and Alexandria Ocasio-Cortez Release Climate ‘Equity’ Plan","null","","July 29, 2019","[Follow our coverage of the next Democratic primary debates.]"
"1571099314-6116","https://www.nytimes.com/search?query=Alexandria+Ocasio-Cortez","‘Still a Family’: Pelosi Addresses Tensions With ‘The Squad’Speaker Nancy Pelosi spoke with reporters after her meeting with Representative Alexandria Ocasio-Cortez about their recent clashes. Ms. Ocasio-Cortez, along with Representatives Ayanna S. Pressley, Ilhan Omar and Rashida Tlaib, a group known as “the squad,” have been vocal critics of the speaker.By The Associated Press","https://www.nytimes.com/video/us/politics/100000006631640/pelosi-the-squad.html?searchResultPosition=28","null","null","Magazine","null",""
"1571099365-6505","https://www.nytimes.com/search?query=Alexandria+Ocasio-Cortez","Where N.Y.C. Congress Members Stand on ImpeachmentMonday: Max Rose is the only representative from the city who is undecided about supporting an impeachment inquiry into President Trump.By Azi Paybarah","https://www.nytimes.com/2019/09/30/nyregion/impeachment-nyc-congress.html?searchResultPosition=12","Where N.Y.C. Congress Members Stand on Impeachment","null","","null","He said that so far more than 48,000 feet of power and signal cables and over 6,000 feet of track are in place on the line."
