web-scraper-order,web-scraper-start-url,articles,articles-href,title,subtitle,author,date,content
"1571025293-2204","https://www.nytimes.com/search?query=barrack+obama","Trump’s Inaugural Committee Paid $26 Million to Firm of First Lady’s AdviserThe committee, which raised a record $107 million, detailed its finances in a tax filing, revealing that it donated less than expected to charity.By Maggie Haberman and Kenneth P. VogelPRINT EDITIONFirm of First Lady’s Friend Got $26 Million for Inaugural Work|February 16, 2018, Page A1","https://www.nytimes.com/2018/02/15/us/politics/trumps-inaugural-committee-paid-26-million-to-first-ladys-friend.html?searchResultPosition=21","Trump’s Inaugural Committee Paid $26 Million to Firm of First Lady’s Adviser","null","","Feb. 15, 2018","WASHINGTON — President Trump’s inaugural committee paid nearly $26 million to an event planning firm started by an adviser to the first lady, Melania Trump, while donating $5 million — less than expected — to charity, according to tax filings released on Thursday."
"1571025291-2194","https://www.nytimes.com/search?query=barrack+obama","Melania Trump Leaves New York Behind for the White HouseFor the first time since President Trump was inaugurated, his wife and their son, Barron, are living full time in Washington.By Maggie HabermanPRINT EDITIONFirst Lady Leaves New York Behind for White House|June 13, 2017, Page A14","https://www.nytimes.com/2017/06/12/us/melania-trump-white-house.html?searchResultPosition=22","Melania Trump Leaves New York Behind for the White House","null","","June 12, 2017","“She is the immovable rudder to an ever-changing sea,” Mr. Barrack said."
"1571025336-2482","https://www.nytimes.com/search?query=barrack+obama","Obama says he is ""deeply concerned"" about Islamic State threat to Syrian town of KobaniU.S. President Barrack Obama tells defense chiefs from 20 nations he is ""deeply concerned about the situation in and around the Syrian town of Kobani."" Rough Cut (no reporter narration).","https://www.nytimes.com/video/multimedia/100000003175946/obama-says-he-is-deeply-concerned-about-islamic-state-threat-to.html?searchResultPosition=3","null","null","RSS","null",""
"1571025327-2409","https://www.nytimes.com/search?query=barrack+obama","Trump to Accept Inauguration Funds From Corporations and Big DonorsThe move represents a continued march back from standards set in 2009 and complicates the president-elect’s pledge to eliminate influence from special interests.By Nicholas FandosPRINT EDITIONNovember 24, 2016, Page A20","https://www.nytimes.com/2016/11/23/us/politics/trump-inaugural-donors.html?searchResultPosition=6","Trump to Accept Inauguration Funds From Corporations and Big Donors","null","","Nov. 23, 2016","Bob Biersack, a senior fellow at the Center for Responsive Politics, was more forgiving toward Mr. Trump, but he said it would take a fundamental change in the way inaugurations were funded to meaningfully root out special interests."
"1571025293-2206","https://www.nytimes.com/search?query=barrack+obama","Trump’s Inaugural Committee Paid $26 Million to Firm of First Lady’s AdviserThe committee, which raised a record $107 million, detailed its finances in a tax filing, revealing that it donated less than expected to charity.By Maggie Haberman and Kenneth P. VogelPRINT EDITIONFirm of First Lady’s Friend Got $26 Million for Inaugural Work|February 16, 2018, Page A1","https://www.nytimes.com/2018/02/15/us/politics/trumps-inaugural-committee-paid-26-million-to-first-ladys-friend.html?searchResultPosition=21","Trump’s Inaugural Committee Paid $26 Million to Firm of First Lady’s Adviser","null","","Feb. 15, 2018","Its chairman, Thomas J. Barrack Jr., a longtime friend of Mr. Trump’s, had pledged that the committee would be thrifty with its spending, and would donate leftover funds to charity. In a statement released by the committee, he praised it for carrying out the inauguration and more than 20 related events with “elegance and seamless excellence without incident or interruption, befitting the legacy and tradition that has preceded us.”"
"1571025272-2036","https://www.nytimes.com/search?query=barrack+obama","Live Updates: Remembering Senator John McCain, With Eulogies by Obama and BushSenator John McCain received a full-fledged Washington send-off as former Presidents George W. Bush and Barack Obama lead an invitation-only service at Washington National Cathedral.By Peter Baker, Emily Cochrane, Catie Edmondson, Katie Rogers and Emily BaumgaertnerPRINT EDITIONSeptember 2, 2018","https://www.nytimes.com/2018/09/01/us/politics/john-mccain-funeral-updates-coverage.html?searchResultPosition=30","Live Updates: Remembering Senator John McCain, With Eulogies by Obama and Bush","null","","Sept. 1, 2018","• Senator John McCain received a full-fledged Washington send-off on Saturday as former Presidents George W. Bush and Barack Obama led an invitation-only service at Washington National Cathedral."
"1571025338-2512","https://www.nytimes.com/search?query=barrack+obama","Obama: ""We should seize"" opportunity from Iran nuclear dealU.S. President Barrack Obama says every pathway to a nuclear weapon for Iran will be cut off under the deal. Rough Cut (no reporter narration).Reuters","https://www.nytimes.com/video/multimedia/100000003798583/obama-we-should-seize-opportunity-from-iran-nuclear-deal.html?searchResultPosition=2","null","null","Privacy","null",""
"1571025293-2222","https://www.nytimes.com/search?query=barrack+obama","Trump’s Inaugural Committee Paid $26 Million to Firm of First Lady’s AdviserThe committee, which raised a record $107 million, detailed its finances in a tax filing, revealing that it donated less than expected to charity.By Maggie Haberman and Kenneth P. VogelPRINT EDITIONFirm of First Lady’s Friend Got $26 Million for Inaugural Work|February 16, 2018, Page A1","https://www.nytimes.com/2018/02/15/us/politics/trumps-inaugural-committee-paid-26-million-to-first-ladys-friend.html?searchResultPosition=21","Trump’s Inaugural Committee Paid $26 Million to Firm of First Lady’s Adviser","null","","Feb. 15, 2018","The committee spent heavily on administrative expenses, including $9.4 million on travel, $500,000 on legal fees, $237,000 on fund-raising and $4.6 million on salaries and benefits for its 208 employees. That included $100,000 paid to Rick Gates, the former Trump campaign aide, who has since been indicted on a host of charges by the special counsel investigating Russian meddling in the 2016 presidential election, according to the operative who worked with the inaugural committee."
"1571025291-2187","https://www.nytimes.com/search?query=barrack+obama","Melania Trump Leaves New York Behind for the White HouseFor the first time since President Trump was inaugurated, his wife and their son, Barron, are living full time in Washington.By Maggie HabermanPRINT EDITIONFirst Lady Leaves New York Behind for White House|June 13, 2017, Page A14","https://www.nytimes.com/2017/06/12/us/melania-trump-white-house.html?searchResultPosition=22","Melania Trump Leaves New York Behind for the White House","null","","June 12, 2017","But those expectations are unrealistic, unfairly raise expectations and are unlikely to be met, people close to Mrs. Trump point out. Mrs. Trump, in the few interviews she gave during the campaign, made her feelings about her husband’s tweeting clear."
"1571025272-2035","https://www.nytimes.com/search?query=barrack+obama","Live Updates: Remembering Senator John McCain, With Eulogies by Obama and BushSenator John McCain received a full-fledged Washington send-off as former Presidents George W. Bush and Barack Obama lead an invitation-only service at Washington National Cathedral.By Peter Baker, Emily Cochrane, Catie Edmondson, Katie Rogers and Emily BaumgaertnerPRINT EDITIONSeptember 2, 2018","https://www.nytimes.com/2018/09/01/us/politics/john-mccain-funeral-updates-coverage.html?searchResultPosition=30","Live Updates: Remembering Senator John McCain, With Eulogies by Obama and Bush","null","Emily Baumgaertner","Sept. 1, 2018",""
"1571025291-2182","https://www.nytimes.com/search?query=barrack+obama","Melania Trump Leaves New York Behind for the White HouseFor the first time since President Trump was inaugurated, his wife and their son, Barron, are living full time in Washington.By Maggie HabermanPRINT EDITIONFirst Lady Leaves New York Behind for White House|June 13, 2017, Page A14","https://www.nytimes.com/2017/06/12/us/melania-trump-white-house.html?searchResultPosition=22","Melania Trump Leaves New York Behind for the White House","null","","June 12, 2017","“Looking forward to the memories we’ll make in our new home! #Movingday,” Mrs. Trump wrote in her 8:30 p.m. post on Sunday, accompanied by a photo of the view of the South Lawn from the White House’s second-floor residence. Mrs. Trump’s stealth approach to leaving New York for Washington reflected the fiercely guarded privacy that she has tried to maintain since Mr. Trump formally became a presidential candidate in June 2015."
"1571025322-2367","https://www.nytimes.com/search?query=barrack+obama","Like 'Rocky,' Clinton in fight until last punchBy Brian KnowltonPRINT EDITIONApril 1, 2008","https://www.nytimes.com/2008/04/01/world/americas/01iht-campaign.4.11593081.html?searchResultPosition=8","null","null","BRIAN KNOWLTON","null",""
"1571025286-2144","https://www.nytimes.com/search?query=barrack+obama","At Trump’s Inauguration, $10,000 for Makeup and Lots of Room ServiceNew details of spending on President Trump’s inaugural two years ago show that it roughly doubled that of his immediate predecessors.By Maggie Haberman, Sharon LaFraniere and Ben ProtessPRINT EDITIONAt Inauguration, Spending Money At a Record Pace|January 15, 2019, Page A1","https://www.nytimes.com/2019/01/14/us/politics/trump-inauguration-spending.html?searchResultPosition=24","At Trump’s Inauguration, $10,000 for Makeup and Lots of Room Service","null","","Jan. 14, 2019","Given the short time frame between Election Day and Inauguration Day, inaugural committees cannot always seek out the lowest bidder. In the case of Mr. Trump’s inaugural, some staff members and major vendors were veterans of previous inaugurations."
"1571025324-2374","https://www.nytimes.com/search?query=barrack+obama","Grandiose Ideas for Donald Trump Inaugural Give Way to TraditionalA parade up Fifth Avenue? A helicopter ride to Washington from New York? Both are dismissed as unrealistic, especially given security concerns.By Maggie Haberman and Nicholas FandosPRINT EDITIONGrandiose Ideas for Inauguration Give Way to the More Traditional and Secure|December 8, 2016, Page A19","https://www.nytimes.com/2016/12/07/us/politics/trump-inauguration.html?searchResultPosition=7","Grandiose Ideas for Donald Trump Inaugural Give Way to Traditional","null","","Dec. 7, 2016","The details offered a brief glimmer of a sprawling inauguration, full of the kind of showmanship for which Mr. Trump is famous, that could shake up what has become a relatively predictable affair for recent presidents. According to some of the people overseeing the events surrounding Mr. Trump’s swearing-in as the 45th president, they also bore little resemblance to reality."
