web-scraper-order,web-scraper-start-url,pages,pages-href,article_links,article_links-href,title,subtitle,author,date,content
"1571542658-30495","https://www.usatoday.com/search/?q=sarah%20palin","","","2020 Democrats shy from 'socialist' label. Not Bernie Sanders","https://www.usatoday.com/story/news/politics/2019/06/12/bernie-sanders-debate-over-democratic-socialism-key-2020-campaign/1431323001/","2020 Democrats shy from 'socialist' label. Not Bernie Sanders","2020 presidential candidate Bernie Sanders talked about Trump, democratic socialism, and socialism in America at George Washington University.
    Hannah Gaber, USA TODAY","","Published 2:08 p.m. ET June 12, 2019 | Updated 7:19 p.m. ET June 12, 2019","“We have never elected a national Democrat to the White House who is far to the left,” Kessler said. “Walter Mondale won one state. George McGovern won two. We are whistling past the graveyard if we think that's changed.”"
"1571542690-30694","https://www.usatoday.com/search/?q=sarah%20palin","","","Indian troops lock down its only Muslim-majority state, Pakistan warns of war","https://www.usatoday.com/story/news/world/2019/08/06/indian-troops-invade-kashmir-pakistan-warned-war/1939894001/","Indian troops lock down its only Muslim-majority state, Pakistan warns of war","null","","Published 10:20 p.m. ET Aug. 6, 2019","NEW DELHI – Indian lawmakers passed a bill Tuesday that strips statehood from the Indian-administered portion of Muslim-majority Kashmir, which remains under an indefinite security lockdown, actions that archrival Pakistan warned could lead to war."
"1571542667-30551","https://www.usatoday.com/search/?q=sarah%20palin","","","Kid Rock talks golfing with President Trump, calls him 'down-to-earth and cool'","https://www.usatoday.com/story/life/music/2019/06/26/kid-rock-golfed-trump-calls-him-down-earth-and-cool/1568754001/","Kid Rock talks golfing with President Trump, calls him 'down-to-earth and cool'","Kid Rock takes the course at Detroit Golf Club on Tuesday ahead of the 313 Area Celebrity Challenge during the week of Rocket Mortgage Classic week.
    Brian McCollum, Detroit Free Press Pop Music Critic","","Published 7:57 a.m. ET June 26, 2019","""Make no mistake, Bob Ritchie is a member of this club, and he dresses appropriately. But (expletive), you're golfing with Kid Rock today."""
"1571542703-30790","https://www.usatoday.com/search/?q=sarah%20palin","","","Pregnant celebrities 2019: Who's due, baby bump pics and gender reveals","https://www.usatoday.com/story/life/parenting/2019/09/02/pregnant-expecting-celebrities-whos-due-baby-bump-pics-gender-reveals/2162199001/","Pregnant celebrities 2019: Who's due, baby bump pics and gender reveals","null","","Published 7:00 a.m. ET Sept. 2, 2019","Meanwhile, brother Zach Roloff and his wife Tori, also from ""Little People, Big World,"" are expecting their second child too, a girl!"
"1571542680-30659","https://www.usatoday.com/search/?q=sarah%20palin","","","Democratic debates don't match the moment. Time to get serious about beating Donald Trump.","https://www.usatoday.com/story/opinion/2019/08/01/donald-trump-president-democratic-debates-must-get-better-column/1868147001/","Democratic debates don't match the moment. Time to get serious about beating Donald Trump.","On the second night of the second Democratic primary debate, Joe Biden was center stage, and took the brunt of challenger attacks. Biden was prepped.
    USA TODAY","","Published 12:25 a.m. ET Aug. 1, 2019 | Updated 5:57 p.m. ET Aug. 1, 2019","The former vice president also fended off telegraphed attacks by Sens. Cory Booker and Kirsten Gillibrand. Booker took on his criminal justice record and Gillibrand his comments from the early 1980s when, as a senator, he said women working outside the home were ""avoiding responsibility."""
"1571542658-30504","https://www.usatoday.com/search/?q=sarah%20palin","","","2020 Democrats shy from 'socialist' label. Not Bernie Sanders","https://www.usatoday.com/story/news/politics/2019/06/12/bernie-sanders-debate-over-democratic-socialism-key-2020-campaign/1431323001/","2020 Democrats shy from 'socialist' label. Not Bernie Sanders","2020 presidential candidate Bernie Sanders talked about Trump, democratic socialism, and socialism in America at George Washington University.
    Hannah Gaber, USA TODAY","","Published 2:08 p.m. ET June 12, 2019 | Updated 7:19 p.m. ET June 12, 2019","""Economic rights are human rights,"" Sanders said. ""And that is what I mean by democratic socialism."""
"1571542667-30545","https://www.usatoday.com/search/?q=sarah%20palin","","","Kid Rock talks golfing with President Trump, calls him 'down-to-earth and cool'","https://www.usatoday.com/story/life/music/2019/06/26/kid-rock-golfed-trump-calls-him-down-earth-and-cool/1568754001/","Kid Rock talks golfing with President Trump, calls him 'down-to-earth and cool'","Kid Rock takes the course at Detroit Golf Club on Tuesday ahead of the 313 Area Celebrity Challenge during the week of Rocket Mortgage Classic week.
    Brian McCollum, Detroit Free Press Pop Music Critic","","Published 7:57 a.m. ET June 26, 2019","Rock, who splits his time now among Nashville, Florida and his multiple Michigan homes, will be back in front of hometown audiences in September, when he plays four shows at DTE Energy Music Theatre."
"1571542698-30745","https://www.usatoday.com/search/?q=sarah%20palin","","","US stocks finish higher Tuesday after a tough start to the week","https://www.usatoday.com/story/money/2019/08/06/futures-up-stock-market-mixed-amid-donald-trump-trade-war-china/1930324001/","US stocks finish higher Tuesday after a tough start to the week","President Trump's 'America First' approach has relied on slapping tariffs on countries, such as China and Mexico, which have led to current trade wars. What is a tariff and how do they work? We explain.
    Just the FAQs, USA TODAY","","Published 7:25 a.m. ET Aug. 6, 2019 | Updated 4:38 p.m. ET Aug. 6, 2019","Industrials also rose. Aircraft components maker TransDigm jumped 13.7% after raising its profit forecast and delivering solid quarterly earnings."
"1571542678-30631","https://www.usatoday.com/search/?q=sarah%20palin","","","Lindsey Graham on criticism of Trump: 'I don't remember John McCain having to go through this crap'","https://www.usatoday.com/story/news/politics/2019/07/18/lindsey-graham-john-mccain-trump-contrast/1768382001/","Lindsey Graham on criticism of Trump: 'I don't remember John McCain having to go through this crap'","""Send her back"" chants erupted at a Trump rally as the president criticized Rep. Ilhan Omar for her ""contempt"" for the ""hard-working Americans.""
    Storyful","","Published 3:55 p.m. ET July 18, 2019 | Updated 5:44 p.m. ET July 18, 2019","Earlier at that rally in Lakeville, Minnesota, another man told McCain, ""We're scared of an Obama presidency."""
"1571542703-30773","https://www.usatoday.com/search/?q=sarah%20palin","","","Pregnant celebrities 2019: Who's due, baby bump pics and gender reveals","https://www.usatoday.com/story/life/parenting/2019/09/02/pregnant-expecting-celebrities-whos-due-baby-bump-pics-gender-reveals/2162199001/","Pregnant celebrities 2019: Who's due, baby bump pics and gender reveals","null","","Published 7:00 a.m. ET Sept. 2, 2019","The singer and actress announced her pregnancy in July on Instagram with a photo of herself hugging French singer Pokora, who is seen holding a sonogram in front of her belly."
"1571542728-30868","https://www.usatoday.com/search/?q=sarah%20palin","","","Citing 'incompatibility,' Sarah Palin's husband wants divorce, according to reports","https://www.usatoday.com/story/news/politics/2019/09/09/documents-appear-show-sarah-palins-husband-wants-divorce/2268107001/","Citing 'incompatibility,' Sarah Palin's husband wants divorce, according to reports","The court documents use their initials instead of full names: T.M.P against S.L.P, the AP reported.
    USA TODAY","","Published 4:22 p.m. ET Sept. 9, 2019 | Updated 9:01 p.m. ET Sept. 9, 2019","WASHINGTON -- It appears Todd Palin, the husband of former Alaska Gov. and 2008 Republican VP nominee Sarah Palin, is filing for divorce, the Associated Press and the Anchorage Daily News reported Monday."
"1571542721-30856","https://www.usatoday.com/search/?q=sarah%20palin","","","It’s ""he said, Trump said"" in today’s news","https://www.usatoday.com/story/news/2019/09/10/trump-bolton-apple-iphone-11-sarah-palin-aoc-tuesdays-news/2274958001/","It’s ""he said, Trump said"" in today’s news","null","","Published 4:45 p.m. ET Sept. 10, 2019 | Updated 9:39 p.m. ET Sept. 10, 2019","It's Ashley and Alex. Here's the news everyone's talking about Tuesday."
"1571542687-30679","https://www.usatoday.com/search/?q=sarah%20palin","","","'Gut punch': Sarah Palin embarrassed she wasn't invited to John McCain's funeral","https://www.usatoday.com/story/news/politics/2019/04/03/sarah-palin-getting-disinvited-sen-john-mccain-funeral-gut-punch-good-morning-britain/3350531002/","'Gut punch': Sarah Palin embarrassed she wasn't invited to John McCain's funeral","Sarah Palin says being publicly uninvited to her former 2008 running mate, John McCain's funeral was a ""gut punch."" Veuer's Justin Kircher has more.
    Buzz60, Buzz60","","Published 8:29 a.m. ET April 3, 2019 | Updated 12:54 p.m. ET April 3, 2019","Sarah Palin called it a ""gut punch"" to be ""publicly disinvited"" to Sen. John McCain's funeral last year."
"1571542694-30729","https://www.usatoday.com/search/?q=sarah%20palin","","","'Headline was flawed': New York Times changed headline about Trump speech after backlash","https://www.usatoday.com/story/news/nation/2019/08/05/new-york-times-criticism-donald-trump-speech-headline/1929546001/","'Headline was flawed': New York Times changed headline about Trump speech after backlash","President Donald Trump said our nation must condemn racism, bigotry and white supremacy following two mass shootings in Dayton and El Paso.
    USA TODAY","","Published 12:10 a.m. ET Aug. 6, 2019 | Updated 1:31 p.m. ET Aug. 6, 2019","Trump has repeatedly faced criticism for his stance on immigration. He also recently tweeted four Democratic congresswomen should ""go back"" to the ""crime infested places from which they came."""
"1571542694-30719","https://www.usatoday.com/search/?q=sarah%20palin","","","'Headline was flawed': New York Times changed headline about Trump speech after backlash","https://www.usatoday.com/story/news/nation/2019/08/05/new-york-times-criticism-donald-trump-speech-headline/1929546001/","'Headline was flawed': New York Times changed headline about Trump speech after backlash","President Donald Trump said our nation must condemn racism, bigotry and white supremacy following two mass shootings in Dayton and El Paso.
    USA TODAY","","Published 12:10 a.m. ET Aug. 6, 2019 | Updated 1:31 p.m. ET Aug. 6, 2019","A photo of the front page of Tuesday's New York Times sparked immediate criticism on Monday night – including from several 2020 Democratic presidential candidates."
"1571542698-30748","https://www.usatoday.com/search/?q=sarah%20palin","","","US stocks finish higher Tuesday after a tough start to the week","https://www.usatoday.com/story/money/2019/08/06/futures-up-stock-market-mixed-amid-donald-trump-trade-war-china/1930324001/","US stocks finish higher Tuesday after a tough start to the week","President Trump's 'America First' approach has relied on slapping tariffs on countries, such as China and Mexico, which have led to current trade wars. What is a tariff and how do they work? We explain.
    Just the FAQs, USA TODAY","","Published 7:25 a.m. ET Aug. 6, 2019 | Updated 4:38 p.m. ET Aug. 6, 2019","The gains on Tuesday were not enough to erase the year’s worst losses from the previous day when the Dow dropped 2.9%, the S&P 500 plunged 3% and the tech-heavy Nasdaq plummeted 3.47%."
"1571542680-30670","https://www.usatoday.com/search/?q=sarah%20palin","","","Democratic debates don't match the moment. Time to get serious about beating Donald Trump.","https://www.usatoday.com/story/opinion/2019/08/01/donald-trump-president-democratic-debates-must-get-better-column/1868147001/","Democratic debates don't match the moment. Time to get serious about beating Donald Trump.","On the second night of the second Democratic primary debate, Joe Biden was center stage, and took the brunt of challenger attacks. Biden was prepped.
    USA TODAY","","Published 12:25 a.m. ET Aug. 1, 2019 | Updated 5:57 p.m. ET Aug. 1, 2019","This is both true and — if you tried to digest all four of these messy debates — terrifying."
"1571542673-30554","https://www.usatoday.com/search/?q=sarah%20palin","","","Stephanie Grisham's unlikely path from Arizona politics to Trump's White House","https://www.usatoday.com/story/news/politics/2019/06/29/stephanie-grisham-path-new-white-house-press-secretary/1604930001/","Stephanie Grisham's unlikely path from Arizona politics to Trump's White House","Stephanie Grisham, who also serves as the first lady's deputy chief of staff, will become President Trump's third press secretary in three years.
    USA TODAY","Ronald J. Hansen","Published 9:12 a.m. ET June 29, 2019",""
"1571542658-30489","https://www.usatoday.com/search/?q=sarah%20palin","","","2020 Democrats shy from 'socialist' label. Not Bernie Sanders","https://www.usatoday.com/story/news/politics/2019/06/12/bernie-sanders-debate-over-democratic-socialism-key-2020-campaign/1431323001/","2020 Democrats shy from 'socialist' label. Not Bernie Sanders","2020 presidential candidate Bernie Sanders talked about Trump, democratic socialism, and socialism in America at George Washington University.
    Hannah Gaber, USA TODAY","","Published 2:08 p.m. ET June 12, 2019 | Updated 7:19 p.m. ET June 12, 2019","Touting his ""democratic socialism"" approach to politics as the best way to address income inequality, the U.S. senator from Vermont sought to rebrand the controversial term during a high-profile address – even as some within his party worry that a leftward lurch could hurt Democrats in states like Ohio, Pennsylvania and Wisconsin next year."
"1571542698-30749","https://www.usatoday.com/search/?q=sarah%20palin","","","US stocks finish higher Tuesday after a tough start to the week","https://www.usatoday.com/story/money/2019/08/06/futures-up-stock-market-mixed-amid-donald-trump-trade-war-china/1930324001/","US stocks finish higher Tuesday after a tough start to the week","President Trump's 'America First' approach has relied on slapping tariffs on countries, such as China and Mexico, which have led to current trade wars. What is a tariff and how do they work? We explain.
    Just the FAQs, USA TODAY","","Published 7:25 a.m. ET Aug. 6, 2019 | Updated 4:38 p.m. ET Aug. 6, 2019","“The news flow is very fluid,” Ripley said. “The real worry in front of investors is how much further will this trade war escalate.”"
"1571542687-30693","https://www.usatoday.com/search/?q=sarah%20palin","","","'Gut punch': Sarah Palin embarrassed she wasn't invited to John McCain's funeral","https://www.usatoday.com/story/news/politics/2019/04/03/sarah-palin-getting-disinvited-sen-john-mccain-funeral-gut-punch-good-morning-britain/3350531002/","'Gut punch': Sarah Palin embarrassed she wasn't invited to John McCain's funeral","Sarah Palin says being publicly uninvited to her former 2008 running mate, John McCain's funeral was a ""gut punch."" Veuer's Justin Kircher has more.
    Buzz60, Buzz60","","Published 8:29 a.m. ET April 3, 2019 | Updated 12:54 p.m. ET April 3, 2019","Follow Alexis Egeland on Twitter @alexis_egeland."
"1571542721-30853","https://www.usatoday.com/search/?q=sarah%20palin","","","It’s ""he said, Trump said"" in today’s news","https://www.usatoday.com/story/news/2019/09/10/trump-bolton-apple-iphone-11-sarah-palin-aoc-tuesdays-news/2274958001/","It’s ""he said, Trump said"" in today’s news","null","Ashley Shaffer and","Published 4:45 p.m. ET Sept. 10, 2019 | Updated 9:39 p.m. ET Sept. 10, 2019",""
"1571542694-30717","https://www.usatoday.com/search/?q=sarah%20palin","","","'Headline was flawed': New York Times changed headline about Trump speech after backlash","https://www.usatoday.com/story/news/nation/2019/08/05/new-york-times-criticism-donald-trump-speech-headline/1929546001/","'Headline was flawed': New York Times changed headline about Trump speech after backlash","President Donald Trump said our nation must condemn racism, bigotry and white supremacy following two mass shootings in Dayton and El Paso.
    USA TODAY","Jordan Culver and","Published 12:10 a.m. ET Aug. 6, 2019 | Updated 1:31 p.m. ET Aug. 6, 2019",""
"1571542690-30713","https://www.usatoday.com/search/?q=sarah%20palin","","","Indian troops lock down its only Muslim-majority state, Pakistan warns of war","https://www.usatoday.com/story/news/world/2019/08/06/indian-troops-invade-kashmir-pakistan-warned-war/1939894001/","Indian troops lock down its only Muslim-majority state, Pakistan warns of war","null","","Published 10:20 p.m. ET Aug. 6, 2019","El Paso wasn't the first incident: Walmart wrestles with how to respond to active shooters"
"1571542678-30638","https://www.usatoday.com/search/?q=sarah%20palin","","","Lindsey Graham on criticism of Trump: 'I don't remember John McCain having to go through this crap'","https://www.usatoday.com/story/news/politics/2019/07/18/lindsey-graham-john-mccain-trump-contrast/1768382001/","Lindsey Graham on criticism of Trump: 'I don't remember John McCain having to go through this crap'","""Send her back"" chants erupted at a Trump rally as the president criticized Rep. Ilhan Omar for her ""contempt"" for the ""hard-working Americans.""
    Storyful","","Published 3:55 p.m. ET July 18, 2019 | Updated 5:44 p.m. ET July 18, 2019","""Something I have learned: If you are a Republican nominee for President – or President – you will be accused of being a racist.,"" Graham tweeted later on Thursday. ""John Lewis compared John McCain’s campaign to being like that of George Wallace. It comes with the territory unfortunately."""
"1571542703-30799","https://www.usatoday.com/search/?q=sarah%20palin","","","Pregnant celebrities 2019: Who's due, baby bump pics and gender reveals","https://www.usatoday.com/story/life/parenting/2019/09/02/pregnant-expecting-celebrities-whos-due-baby-bump-pics-gender-reveals/2162199001/","Pregnant celebrities 2019: Who's due, baby bump pics and gender reveals","null","","Published 7:00 a.m. ET Sept. 2, 2019","The couple currently shares a son, Odin."
"1571542728-30867","https://www.usatoday.com/search/?q=sarah%20palin","","","Citing 'incompatibility,' Sarah Palin's husband wants divorce, according to reports","https://www.usatoday.com/story/news/politics/2019/09/09/documents-appear-show-sarah-palins-husband-wants-divorce/2268107001/","Citing 'incompatibility,' Sarah Palin's husband wants divorce, according to reports","The court documents use their initials instead of full names: T.M.P against S.L.P, the AP reported.
    USA TODAY","Savannah Behrmann","Published 4:22 p.m. ET Sept. 9, 2019 | Updated 9:01 p.m. ET Sept. 9, 2019",""
"1571542673-30619","https://www.usatoday.com/search/?q=sarah%20palin","","","Stephanie Grisham's unlikely path from Arizona politics to Trump's White House","https://www.usatoday.com/story/news/politics/2019/06/29/stephanie-grisham-path-new-white-house-press-secretary/1604930001/","Stephanie Grisham's unlikely path from Arizona politics to Trump's White House","Stephanie Grisham, who also serves as the first lady's deputy chief of staff, will become President Trump's third press secretary in three years.
    USA TODAY","","Published 9:12 a.m. ET June 29, 2019","In March 2017, Capital One Bank sued Grisham in Maricopa County Superior Court over an unpaid debt totaling about $1,700. Three days later, Melania Trump named Grisham her communications director."
"1571542673-30610","https://www.usatoday.com/search/?q=sarah%20palin","","","Stephanie Grisham's unlikely path from Arizona politics to Trump's White House","https://www.usatoday.com/story/news/politics/2019/06/29/stephanie-grisham-path-new-white-house-press-secretary/1604930001/","Stephanie Grisham's unlikely path from Arizona politics to Trump's White House","Stephanie Grisham, who also serves as the first lady's deputy chief of staff, will become President Trump's third press secretary in three years.
    USA TODAY","","Published 9:12 a.m. ET June 29, 2019","Scottsdale police arrested her that night on suspicion of DUI and driving without her headlights on shortly after midnight."
"1571542673-30592","https://www.usatoday.com/search/?q=sarah%20palin","","","Stephanie Grisham's unlikely path from Arizona politics to Trump's White House","https://www.usatoday.com/story/news/politics/2019/06/29/stephanie-grisham-path-new-white-house-press-secretary/1604930001/","Stephanie Grisham's unlikely path from Arizona politics to Trump's White House","Stephanie Grisham, who also serves as the first lady's deputy chief of staff, will become President Trump's third press secretary in three years.
    USA TODAY","","Published 9:12 a.m. ET June 29, 2019","Jimmy Carter on Trump: Donald Trump blasts Jimmy Carter as a 'nice man' but a 'terrible president'"
"1571542706-30828","https://www.usatoday.com/search/?q=sarah%20palin","","","Sacha Baron Cohen moves on to drama with 'The Spy': 'I am done with the undercover work'","https://www.usatoday.com/story/entertainment/tv/2019/09/05/sacha-baron-cohen-moves-on-i-am-done-undercover-work/2216784001/","Sacha Baron Cohen moves on to drama with 'The Spy': 'I am done with the undercover work'","From mayors to mutants, your new fall TV and streaming obsessions are right here.
    USA TODAY","","Published 1:46 p.m. ET Sept. 5, 2019 | Updated 8:42 p.m. ET Sept. 9, 2019","""I was never risking my life,  but I could imagine the stakes of an interview or an encounter going wrong. A lot of what I do when I’m in character is I am trying to read the other person … which obviously Eli was doing as well.”"
