web-scraper-order,web-scraper-start-url,pages,pages-href,article_links,article_links-href,title,subtitle,author,date,content
"1571542552-30295","https://www.usatoday.com/search/?q=elizabeth%20warren","","","Tensions flare between Joe Biden and Elizabeth Warren at Democratic debate over big ideas vs. pragmatism","https://www.usatoday.com/story/news/politics/elections/2019/10/15/democratic-debate-westerville-ohio-event-test-biden-warren-sanders/3978928002/","Tensions flare between Joe Biden and Elizabeth Warren at Democratic debate over big ideas vs. pragmatism","Medicare for All is one of the most hotly debated topics in the 2020 election. But what is it? And how will it work? We explain.
    Just the FAQs, USA TODAY","","Published 5:50 p.m. ET Oct. 15, 2019 | Updated 11:28 p.m. ET Oct. 15, 2019","7:05 p.m. EDT"
"1571542513-29927","https://www.usatoday.com/search/?q=elizabeth%20warren","","","Elizabeth Warren takes rivals' shots, Joe Biden pivots on Ukraine and other top Democrat debate moments","https://www.usatoday.com/story/news/politics/elections/2019/10/15/top-moments-tuesdays-democratic-debate/3991377002/","Elizabeth Warren takes rivals' shots, Joe Biden pivots on Ukraine and other top Democrat debate moments","Twelve Democratic presidential contenders debated in Ohio, the first debate since the launch of the impeachment inquiry in President Trump.
    USA TODAY","","Published 11:17 p.m. ET Oct. 15, 2019 | Updated 10:12 a.m. ET Oct. 16, 2019","Warren, 70, said she'd ""out-work, out-organize and outlast anyone,"" including Trump and Vice President Mike Pence."
"1571542521-29946","https://www.usatoday.com/search/?q=elizabeth%20warren","","","Poll: More good news for Elizabeth Warren, within striking distance of Joe Biden in Nevada","https://www.usatoday.com/story/news/politics/elections/2019/09/24/elizabeth-warren-within-striking-distance-joe-biden-nevada/2426383001/","Poll: More good news for Elizabeth Warren, within striking distance of Joe Biden in Nevada","Thursday night's Democratic presidential debate in  Houston, Texas made clear that there are three main candidates leading the field, Joe Biden, Elizabeth Warren and Bernie Sanders, according to AP Washington Bureau Chief Julie Pace. (Sept. 13)
    AP, AP","","Published 10:00 a.m. ET Sept. 24, 2019 | Updated 11:12 a.m. ET Sept. 24, 2019","The race remains fluid. Nearly six in 10 of those surveyed, 58%, said they might change their mind before the caucuses, scheduled for February. Just 37% said their minds were ""firmly made up."""
"1571542535-30029","https://www.usatoday.com/search/?q=elizabeth%20warren","","","Elizabeth Warren proposes massive tax on big business, special interest group lobbying","https://www.usatoday.com/story/news/politics/elections/2019/10/02/elizabeth-warren-wants-massive-tax-lobbying-activities/3835109002/","Elizabeth Warren proposes massive tax on big business, special interest group lobbying","Elizabeth Warren is vying for the Democratic Party nomination for 2020.  Here are five things you should know about the senator from Massachusetts.
    USA TODAY","","Published 9:00 a.m. ET Oct. 2, 2019","Contributing: Rebecca Morin"
"1571542552-30308","https://www.usatoday.com/search/?q=elizabeth%20warren","","","Tensions flare between Joe Biden and Elizabeth Warren at Democratic debate over big ideas vs. pragmatism","https://www.usatoday.com/story/news/politics/elections/2019/10/15/democratic-debate-westerville-ohio-event-test-biden-warren-sanders/3978928002/","Tensions flare between Joe Biden and Elizabeth Warren at Democratic debate over big ideas vs. pragmatism","Medicare for All is one of the most hotly debated topics in the 2020 election. But what is it? And how will it work? We explain.
    Just the FAQs, USA TODAY","","Published 5:50 p.m. ET Oct. 15, 2019 | Updated 11:28 p.m. ET Oct. 15, 2019","“The job’s essential skills primarily involve leadership and management, not policy analysis,” Bloomberg writes. “The country elects a commander in chief, and yet based on the campaign so far, one might think we are electing a legislator in chief.”"
"1571542548-30072","https://www.usatoday.com/search/?q=elizabeth%20warren","","","Elizabeth Warren defends story that she was fired for being pregnant after more details surface","https://www.usatoday.com/story/news/politics/2019/10/09/elizabeth-warren-sticks-her-story-she-fired-pregnancy/3918474002/","Elizabeth Warren defends story that she was fired for being pregnant after more details surface","Elizabeth Warren is vying for the Democratic Party nomination for 2020.  Here are five things you should know about the senator from Massachusetts.
    USA TODAY","","Published 12:34 p.m. ET Oct. 9, 2019 | Updated 12:52 p.m. ET Oct. 9, 2019","""We can fight back by telling our stories. I tell mine on the campaign trail, and I hope to hear yours,"" Warren said in a tweet on Tuesday."
"1571542526-29973","https://www.usatoday.com/search/?q=elizabeth%20warren","","","Anti-Trump businesswomen are nervous about Warren, and the Democratic debate didn't help","https://www.usatoday.com/story/opinion/2019/10/17/anti-trump-corporate-women-to-elizabeth-warren-tone-it-down-column/3997594002/","Anti-Trump businesswomen are nervous about Warren, and the Democratic debate didn't help","Twelve Democratic presidential contenders debated in Ohio, the first debate since the launch of the impeachment inquiry in President Trump.
    USA TODAY","","Published 12:15 a.m. ET Oct. 17, 2019 | Updated 11:00 a.m. ET Oct. 17, 2019","Many corporate executives, especially in tech, finance and the pharmaceutical industry, have concerns about the prospect of Warren as the Democratic nominee, but she will likely need many of these people if she wants to win the general election. The concerns of the left-leaning working women I spoke to reflect both a changing tide in Democratic politics and an abiding fear that any big negatives could sink Warren's chances in a closely divided country. They fear that if offended, big-company employees stay home in 2020, especially women, President Donald Trump could win again."
"1571542539-30036","https://www.usatoday.com/search/?q=elizabeth%20warren","","","Elizabeth Warren joins Joe Biden and Kamala Harris in criticism of Donald Trump's June 18 call with China","https://www.usatoday.com/story/news/politics/elections/2019/10/03/elizabeth-warren-calls-donald-trump-china-transcripts/3859441002/","Elizabeth Warren joins Joe Biden and Kamala Harris in criticism of Donald Trump's June 18 call with China","Joe Biden sent a message to President Trump during a campaign event in Nevada. The Democratic presidential hopeful said he's ""not going anywhere.""
    USA TODAY","","Published 9:52 p.m. ET Oct. 3, 2019 | Updated 11:26 a.m. ET Oct. 4, 2019","“Trump can say what he wants about me, but it's outrageous that any president would sell out the people of Hong Kong behind closed doors,” Warren wrote on Twitter. “The public must see the transcript of Trump's call with Xi. And we need a leader who will stand up for our values.”"
"1571542552-30100","https://www.usatoday.com/search/?q=elizabeth%20warren","","","Tensions flare between Joe Biden and Elizabeth Warren at Democratic debate over big ideas vs. pragmatism","https://www.usatoday.com/story/news/politics/elections/2019/10/15/democratic-debate-westerville-ohio-event-test-biden-warren-sanders/3978928002/","Tensions flare between Joe Biden and Elizabeth Warren at Democratic debate over big ideas vs. pragmatism","Medicare for All is one of the most hotly debated topics in the 2020 election. But what is it? And how will it work? We explain.
    Just the FAQs, USA TODAY","","Published 5:50 p.m. ET Oct. 15, 2019 | Updated 11:28 p.m. ET Oct. 15, 2019","Bernie Sanders acknowledged that taxes would go up but said that families would save more than enough money in their health insurance plans to make up for it."
"1571542552-30337","https://www.usatoday.com/search/?q=elizabeth%20warren","","","Tensions flare between Joe Biden and Elizabeth Warren at Democratic debate over big ideas vs. pragmatism","https://www.usatoday.com/story/news/politics/elections/2019/10/15/democratic-debate-westerville-ohio-event-test-biden-warren-sanders/3978928002/","Tensions flare between Joe Biden and Elizabeth Warren at Democratic debate over big ideas vs. pragmatism","Medicare for All is one of the most hotly debated topics in the 2020 election. But what is it? And how will it work? We explain.
    Just the FAQs, USA TODAY","","Published 5:50 p.m. ET Oct. 15, 2019 | Updated 11:28 p.m. ET Oct. 15, 2019","October Democratic debate: Will Sanders attend? What are the issues? Here are 4 things you need to know"
"1571542509-29883","https://www.usatoday.com/search/?q=elizabeth%20warren","","","5 reasons why Elizabeth Warren has the best chance to beat Donald Trump","https://www.usatoday.com/story/opinion/2019/09/25/5-reasons-warren-best-chance-beat-trump-column/2419281001/","5 reasons why Elizabeth Warren has the best chance to beat Donald Trump","null","","Published 3:15 a.m. ET Sept. 25, 2019 | Updated 5:15 p.m. ET Oct. 2, 2019","Robert Creamer, a partner at Democracy Partners, has been a political organizer and strategist for five decades and was consultant in the last three Democratic presidential campaigns. He is the author of ""Listen to Your Mother: Stand Up Straight: How Progressives Can Win."" Follow him on Twitter @rbcreamer"
"1571542521-29939","https://www.usatoday.com/search/?q=elizabeth%20warren","","","Poll: More good news for Elizabeth Warren, within striking distance of Joe Biden in Nevada","https://www.usatoday.com/story/news/politics/elections/2019/09/24/elizabeth-warren-within-striking-distance-joe-biden-nevada/2426383001/","Poll: More good news for Elizabeth Warren, within striking distance of Joe Biden in Nevada","Thursday night's Democratic presidential debate in  Houston, Texas made clear that there are three main candidates leading the field, Joe Biden, Elizabeth Warren and Bernie Sanders, according to AP Washington Bureau Chief Julie Pace. (Sept. 13)
    AP, AP","","Published 10:00 a.m. ET Sept. 24, 2019 | Updated 11:12 a.m. ET Sept. 24, 2019","A new Suffolk University/USA TODAY Network Poll, taken after this month's Democratic debate, shows Biden at 23% and Warren at 19% in Nevada, the state that follows Iowa and New Hampshire in the opening presidential contests next year. Bernie Sanders is at 14%."
"1571542552-30091","https://www.usatoday.com/search/?q=elizabeth%20warren","","","Tensions flare between Joe Biden and Elizabeth Warren at Democratic debate over big ideas vs. pragmatism","https://www.usatoday.com/story/news/politics/elections/2019/10/15/democratic-debate-westerville-ohio-event-test-biden-warren-sanders/3978928002/","Tensions flare between Joe Biden and Elizabeth Warren at Democratic debate over big ideas vs. pragmatism","Medicare for All is one of the most hotly debated topics in the 2020 election. But what is it? And how will it work? We explain.
    Just the FAQs, USA TODAY","","Published 5:50 p.m. ET Oct. 15, 2019 | Updated 11:28 p.m. ET Oct. 15, 2019","11 p.m. EDT"
"1571542584-30479","https://www.usatoday.com/search/?q=elizabeth%20warren","","","There's a new front-runner in town: Elizabeth Warren. Just ask her Democratic rivals","https://www.usatoday.com/story/news/politics/2019/10/16/democratic-debate-elizabeth-warren-crowned-new-frontrunner-rivals/3987408002/","There's a new front-runner in town: Elizabeth Warren. Just ask her Democratic rivals","Debate winners and losers, Warren on the defensive, and what we're watching for before the next Democratic debate.
    Hannah Gaber, USA TODAY","","Published 6:48 a.m. ET Oct. 16, 2019 | Updated 10:46 a.m. ET Oct. 16, 2019","The stage was crowded with a dozen Democrats, the biggest debate to date, sponsored by CNN and The New York Times. Warren scored an overwhelming win by one measure: Who got the most time to speak, in large part because the moderators repeatedly gave her time to respond to attacks. In the end, she spoke for close to 23 minutes, far longer than Biden, a distant second at about 16-1/2."
"1571542552-30269","https://www.usatoday.com/search/?q=elizabeth%20warren","","","Tensions flare between Joe Biden and Elizabeth Warren at Democratic debate over big ideas vs. pragmatism","https://www.usatoday.com/story/news/politics/elections/2019/10/15/democratic-debate-westerville-ohio-event-test-biden-warren-sanders/3978928002/","Tensions flare between Joe Biden and Elizabeth Warren at Democratic debate over big ideas vs. pragmatism","Medicare for All is one of the most hotly debated topics in the 2020 election. But what is it? And how will it work? We explain.
    Just the FAQs, USA TODAY","","Published 5:50 p.m. ET Oct. 15, 2019 | Updated 11:28 p.m. ET Oct. 15, 2019","– Maureen Groppe"
"1571542555-30366","https://www.usatoday.com/search/?q=elizabeth%20warren","","","'Evidence' used to discredit Elizabeth Warren pregnancy story actually proves her point","https://www.usatoday.com/story/opinion/2019/10/13/elizabeth-warren-pregnancy-fired-discrimination-column/3945868002/","'Evidence' used to discredit Elizabeth Warren pregnancy story actually proves her point","Senator Elizabeth Warren was met with protesters chanting ""don't impeach"" when she arrived at the Reno-Tahoe International Airport.
    USA TODAY","","Published 4:00 a.m. ET Oct. 13, 2019","""In the late 1960s and 1970s, you have all this legislation pouring out that’s trying to address political equality, social equality, economic equality, but you still haven’t dislodged all these unwritten norms that try to nudge people into behaving in a certain way,"" said Janine Lanza, an associate professor of history at Wayne State University."
"1571542523-29956","https://www.usatoday.com/search/?q=elizabeth%20warren","","","How would Warren pay for 'Medicare for All'? Enough evasion, it's past time for answers.","https://www.usatoday.com/story/opinion/2019/10/18/warren-tell-2020-voters-truth-about-taxes-medicare-for-all-column/3997249002/","How would Warren pay for 'Medicare for All'? Enough evasion, it's past time for answers.","null","","Published 5:00 a.m. ET Oct. 18, 2019","It’s estimated that ""Medicare for All"" will cost the federal government an extra $3 trillion a year. That’s more than $9,000 annually from every man, woman and child in America. Despite being asked, again and again, Warren refuses to acknowledge that paying for this is going to require an across-the-board tax increase — and a pretty massive one, at that. Instead, she keep talking about how “costs” will go down before she changes the subject to how stressful it is to have your insurance canceled when you get sick or when you have to cope with your mom having diabetes. That’s very true, I’m sure. But we’re talking fiscal policy here."
"1571542530-29996","https://www.usatoday.com/search/?q=elizabeth%20warren","","","Warren hits back at Facebook's Zuckerberg after he criticized her plan to break up big tech","https://www.usatoday.com/story/news/politics/elections/2019/10/01/elizabeth-warren-hits-back-facebook-mark-zuckerberg-after-leaked-audio/3828532002/","Warren hits back at Facebook's Zuckerberg after he criticized her plan to break up big tech","Elizabeth Warren is vying for the Democratic Party nomination for 2020.  Here are five things you should know about the senator from Massachusetts.
    USA TODAY","","Published 11:06 a.m. ET Oct. 1, 2019","""But look, at the end of the day, if someone’s going to try to threaten something that existential, you go to the mat and you fight,"" he concluded."
"1571542523-29965","https://www.usatoday.com/search/?q=elizabeth%20warren","","","How would Warren pay for 'Medicare for All'? Enough evasion, it's past time for answers.","https://www.usatoday.com/story/opinion/2019/10/18/warren-tell-2020-voters-truth-about-taxes-medicare-for-all-column/3997249002/","How would Warren pay for 'Medicare for All'? Enough evasion, it's past time for answers.","null","","Published 5:00 a.m. ET Oct. 18, 2019","Mayor Pete Buttigieg of South Bend, Indiana, is exactly correct when he says that Americans want choices, and that we should trust them to make the right decisions for themselves, for their families — and for the country. You do that by being straight with them. There are many possible paths to beating Donald Trump in 2020, but I can guarantee you that trying to out-spin and out-dodge him is not one of them."
"1571542559-30403","https://www.usatoday.com/search/?q=elizabeth%20warren","","","Elizabeth Warren targets Facebook fact-checking policy with false ad saying Zuckerberg endorsed Trump","https://www.usatoday.com/story/news/politics/elections/2019/10/12/elizabeth-warren-targets-trump-zuckerberg-false-facebook-ad/3960138002/","Elizabeth Warren targets Facebook fact-checking policy with false ad saying Zuckerberg endorsed Trump","Elizabeth Warren is vying for the Democratic Party nomination for 2020.  Here are five things you should know about the senator from Massachusetts.
    USA TODAY","","Published 5:17 p.m. ET Oct. 12, 2019","""Facebook holds incredible power to affect elections and our national debate. They’ve decided to let political figures lie to you—even about Facebook itself—while their executives and their investors get even richer off the ads containing these lies,"" Warren tweeted Saturday about her new Facebook ad."
"1571542584-30469","https://www.usatoday.com/search/?q=elizabeth%20warren","","","There's a new front-runner in town: Elizabeth Warren. Just ask her Democratic rivals","https://www.usatoday.com/story/news/politics/2019/10/16/democratic-debate-elizabeth-warren-crowned-new-frontrunner-rivals/3987408002/","There's a new front-runner in town: Elizabeth Warren. Just ask her Democratic rivals","Debate winners and losers, Warren on the defensive, and what we're watching for before the next Democratic debate.
    Hannah Gaber, USA TODAY","","Published 6:48 a.m. ET Oct. 16, 2019 | Updated 10:46 a.m. ET Oct. 16, 2019","Winners and losers: Klobuchar, Buttigieg land some punches; billionaires on defense"
"1571542555-30362","https://www.usatoday.com/search/?q=elizabeth%20warren","","","'Evidence' used to discredit Elizabeth Warren pregnancy story actually proves her point","https://www.usatoday.com/story/opinion/2019/10/13/elizabeth-warren-pregnancy-fired-discrimination-column/3945868002/","'Evidence' used to discredit Elizabeth Warren pregnancy story actually proves her point","Senator Elizabeth Warren was met with protesters chanting ""don't impeach"" when she arrived at the Reno-Tahoe International Airport.
    USA TODAY","","Published 4:00 a.m. ET Oct. 13, 2019","But that's kind of the point, my mother said. Firing a pregnant woman wasn't an extreme or objectionable act."
"1571542526-29976","https://www.usatoday.com/search/?q=elizabeth%20warren","","","Anti-Trump businesswomen are nervous about Warren, and the Democratic debate didn't help","https://www.usatoday.com/story/opinion/2019/10/17/anti-trump-corporate-women-to-elizabeth-warren-tone-it-down-column/3997594002/","Anti-Trump businesswomen are nervous about Warren, and the Democratic debate didn't help","Twelve Democratic presidential contenders debated in Ohio, the first debate since the launch of the impeachment inquiry in President Trump.
    USA TODAY","","Published 12:15 a.m. ET Oct. 17, 2019 | Updated 11:00 a.m. ET Oct. 17, 2019","And among those millions are, of course, millions of women who have steadily risen in the corporate ranks over the past 40 years and are paying close attention to this election. And yet those women, so essential to a Democratic win in 2020, could stay on the sidelines if they feel attacked or vilified by the nominee."
"1571542552-30172","https://www.usatoday.com/search/?q=elizabeth%20warren","","","Tensions flare between Joe Biden and Elizabeth Warren at Democratic debate over big ideas vs. pragmatism","https://www.usatoday.com/story/news/politics/elections/2019/10/15/democratic-debate-westerville-ohio-event-test-biden-warren-sanders/3978928002/","Tensions flare between Joe Biden and Elizabeth Warren at Democratic debate over big ideas vs. pragmatism","Medicare for All is one of the most hotly debated topics in the 2020 election. But what is it? And how will it work? We explain.
    Just the FAQs, USA TODAY","","Published 5:50 p.m. ET Oct. 15, 2019 | Updated 11:28 p.m. ET Oct. 15, 2019","9:42 p.m. EDT"
"1571542526-29980","https://www.usatoday.com/search/?q=elizabeth%20warren","","","Anti-Trump businesswomen are nervous about Warren, and the Democratic debate didn't help","https://www.usatoday.com/story/opinion/2019/10/17/anti-trump-corporate-women-to-elizabeth-warren-tone-it-down-column/3997594002/","Anti-Trump businesswomen are nervous about Warren, and the Democratic debate didn't help","Twelve Democratic presidential contenders debated in Ohio, the first debate since the launch of the impeachment inquiry in President Trump.
    USA TODAY","","Published 12:15 a.m. ET Oct. 17, 2019 | Updated 11:00 a.m. ET Oct. 17, 2019","Should companies be held to account when they pollute, corrupt or break the public trust? Of course. But they also should be given credit where it’s due."
"1571542552-30136","https://www.usatoday.com/search/?q=elizabeth%20warren","","","Tensions flare between Joe Biden and Elizabeth Warren at Democratic debate over big ideas vs. pragmatism","https://www.usatoday.com/story/news/politics/elections/2019/10/15/democratic-debate-westerville-ohio-event-test-biden-warren-sanders/3978928002/","Tensions flare between Joe Biden and Elizabeth Warren at Democratic debate over big ideas vs. pragmatism","Medicare for All is one of the most hotly debated topics in the 2020 election. But what is it? And how will it work? We explain.
    Just the FAQs, USA TODAY","","Published 5:50 p.m. ET Oct. 15, 2019 | Updated 11:28 p.m. ET Oct. 15, 2019","10:29 p.m. EDT"
"1571542552-30209","https://www.usatoday.com/search/?q=elizabeth%20warren","","","Tensions flare between Joe Biden and Elizabeth Warren at Democratic debate over big ideas vs. pragmatism","https://www.usatoday.com/story/news/politics/elections/2019/10/15/democratic-debate-westerville-ohio-event-test-biden-warren-sanders/3978928002/","Tensions flare between Joe Biden and Elizabeth Warren at Democratic debate over big ideas vs. pragmatism","Medicare for All is one of the most hotly debated topics in the 2020 election. But what is it? And how will it work? We explain.
    Just the FAQs, USA TODAY","","Published 5:50 p.m. ET Oct. 15, 2019 | Updated 11:28 p.m. ET Oct. 15, 2019","Bernie Sanders took a question directly in his wheelhouse: Does he believe the billionaires should be taxed out of existence? Sanders didn’t go that far, but he did say that the country could not “afford to continue this level of income and wealth inequality.”"
"1571542552-30302","https://www.usatoday.com/search/?q=elizabeth%20warren","","","Tensions flare between Joe Biden and Elizabeth Warren at Democratic debate over big ideas vs. pragmatism","https://www.usatoday.com/story/news/politics/elections/2019/10/15/democratic-debate-westerville-ohio-event-test-biden-warren-sanders/3978928002/","Tensions flare between Joe Biden and Elizabeth Warren at Democratic debate over big ideas vs. pragmatism","Medicare for All is one of the most hotly debated topics in the 2020 election. But what is it? And how will it work? We explain.
    Just the FAQs, USA TODAY","","Published 5:50 p.m. ET Oct. 15, 2019 | Updated 11:28 p.m. ET Oct. 15, 2019","So unless Democrats can improve their standing with white voters without four-year college degrees, they'll have a hard time carrying Ohio in 2020, Kondik concludes in an analysis for the University of Virginia’s Center for Politics."
"1571542552-30313","https://www.usatoday.com/search/?q=elizabeth%20warren","","","Tensions flare between Joe Biden and Elizabeth Warren at Democratic debate over big ideas vs. pragmatism","https://www.usatoday.com/story/news/politics/elections/2019/10/15/democratic-debate-westerville-ohio-event-test-biden-warren-sanders/3978928002/","Tensions flare between Joe Biden and Elizabeth Warren at Democratic debate over big ideas vs. pragmatism","Medicare for All is one of the most hotly debated topics in the 2020 election. But what is it? And how will it work? We explain.
    Just the FAQs, USA TODAY","","Published 5:50 p.m. ET Oct. 15, 2019 | Updated 11:28 p.m. ET Oct. 15, 2019","6:50 p.m. EDT"
"1571542513-29930","https://www.usatoday.com/search/?q=elizabeth%20warren","","","Elizabeth Warren takes rivals' shots, Joe Biden pivots on Ukraine and other top Democrat debate moments","https://www.usatoday.com/story/news/politics/elections/2019/10/15/top-moments-tuesdays-democratic-debate/3991377002/","Elizabeth Warren takes rivals' shots, Joe Biden pivots on Ukraine and other top Democrat debate moments","Twelve Democratic presidential contenders debated in Ohio, the first debate since the launch of the impeachment inquiry in President Trump.
    USA TODAY","","Published 11:17 p.m. ET Oct. 15, 2019 | Updated 10:12 a.m. ET Oct. 16, 2019","""This is the sixth debate we've had in this presidential cycle and not nearly one word, with all of these discussions about health care, on women's access to reproductive health care, which is under full on attack in America today,"" Harris said."
