web-scraper-order,web-scraper-start-url,pages,pages-href,article_links,article_links-href,title,subtitle,author,date,content
"1571543021-31599","https://www.usatoday.com/search/?q=donald%20trump","","","Democratic leaders walk out of meeting with Donald Trump on Syria, claim president had 'meltdown'","https://www.usatoday.com/story/news/politics/2019/10/16/nancy-pelosi-donald-trump-had-meltdown-during-meeting-syria/4001551002/","Democratic leaders walk out of meeting with Donald Trump on Syria, claim president had 'meltdown'","The House condemned Trump's decision to withdraw U.S. troops from Syria because now Turkey is attacking Kurds, who have been our allies against ISIS.
    USA TODAY","","Published 4:40 p.m. ET Oct. 16, 2019 | Updated 9:33 p.m. ET Oct. 16, 2019","The White House meeting came soon after the House overwhelmingly passed bipartisan resolution condemning Trump's decision to withdraw U.S. troops from Syria, all but clearing the way for Turkey to invade territory held by the U.S.-allied Kurds."
"1571543008-31561","https://www.usatoday.com/search/?q=donald%20trump","","","Trump administration imposes sanctions on Turkey, as critics slam decision to withdraw U.S. troops","https://www.usatoday.com/story/news/politics/2019/10/14/donald-trump-threatens-sanctions-turkey-soon-syria-invasion/3978904002/","Trump administration imposes sanctions on Turkey, as critics slam decision to withdraw U.S. troops","Public opinion polling has shown noticeable shifts in attitudes towards impeachment, though every single poll has asked about impeachment differently.
    USA TODAY","","Published 5:51 p.m. ET Oct. 14, 2019 | Updated 7:24 p.m. ET Oct. 14, 2019","“I am gravely concerned by recent events in Syria and by our nation’s apparent response thus far,"" McConnell said."
"1571543030-31660","https://www.usatoday.com/search/?q=donald%20trump","","","'To me it will always be Columbus Day.' Trump dismisses criticism of Christopher Columbus","https://www.usatoday.com/story/news/politics/2019/10/16/donald-trump-dismisses-criticism-columbus-day-italian-president/3998570002/","'To me it will always be Columbus Day.' Trump dismisses criticism of Christopher Columbus","President Trump says his meeting with the parents of a British teen killed in a traffic accident involving an American diplomat's wife was ""beautiful.""  (Oct. 16)
    AP","John Fritze and","Published 1:14 p.m. ET Oct. 16, 2019",""
"1571543056-31839","https://www.usatoday.com/search/?q=donald%20trump","","","'Don't kid yourself:' Donald Trump tells Dallas rally the fate of democracy is at stake in 2020","https://www.usatoday.com/story/news/politics/elections/2019/10/17/donald-trump-dallas-rally-fate-democracy-stake-2020/4007362002/","'Don't kid yourself:' Donald Trump tells Dallas rally the fate of democracy is at stake in 2020","President Donald Trump is crediting his threat of sanctions on Turkey as ""tough love"" that led the country to agree to a five-day cease-fire with Kurds in northern Syria. Touting the agreement, Trump said it's ""a great day for civilization."" (Oct. 17)
    AP, AP","","Published 10:51 p.m. ET Oct. 17, 2019 | Updated 8:22 a.m. ET Oct. 18, 2019","As Trump traipsed through Texas, acting White House Chief of Staff Mick Mulvaney held a rare news briefing at the White House and said Trump held up financial aid to Ukraine – a central point in the impeachment investigation – because of concern about corruption in Kyiv. Mulvaney later rowed back on an assertion that Trump had wanted Ukraine officials to look into the 2016 election before freeing the money."
"1571543021-31593","https://www.usatoday.com/search/?q=donald%20trump","","","Democratic leaders walk out of meeting with Donald Trump on Syria, claim president had 'meltdown'","https://www.usatoday.com/story/news/politics/2019/10/16/nancy-pelosi-donald-trump-had-meltdown-during-meeting-syria/4001551002/","Democratic leaders walk out of meeting with Donald Trump on Syria, claim president had 'meltdown'","The House condemned Trump's decision to withdraw U.S. troops from Syria because now Turkey is attacking Kurds, who have been our allies against ISIS.
    USA TODAY","","Published 4:40 p.m. ET Oct. 16, 2019 | Updated 9:33 p.m. ET Oct. 16, 2019","WASHINGTON – Congressional Democrats walked out of a White House meeting on Syria on Wednesday, claiming President Donald Trump was demeaning to House Speaker Nancy Pelosi."
"1571543027-31658","https://www.usatoday.com/search/?q=donald%20trump","","","President Trump to attend criminal justice forum at HBCU along with Democrats","https://www.usatoday.com/story/news/politics/elections/2019/10/18/donald-trump-to-attend-criminal-justice-forum-at-hbcu-in-south-carolina/4026450002/","President Trump to attend criminal justice forum at HBCU along with Democrats","null","","Published 5:20 p.m. ET Oct. 18, 2019","The event's description details that all candidates who attend will be asked to speak about their plans for criminal justice reform by presenting ""specific and articulable policy proposals with measurable results to be achieved by 2024."""
"1571543049-31737","https://www.usatoday.com/search/?q=donald%20trump","","","Blue Texas? Donald Trump visits Lone Star State as Democrats seek inroads","https://www.usatoday.com/story/news/politics/2019/10/17/election-2020-donald-trump-texas-democrats-make-waves/3970045002/","Blue Texas? Donald Trump visits Lone Star State as Democrats seek inroads","President Donald Trump was defiant in the face of an impeachment probe Thursday as he sought to convert the threat to his presidency into a weapon on the campaign trail. He held a rally in Minneapolis on Thursday night. (Oct 11)
    AP, AP","","Published 5:00 a.m. ET Oct. 17, 2019 | Updated 10:08 a.m. ET Oct. 18, 2019","His name: Donald Trump."
"1571543015-31580","https://www.usatoday.com/search/?q=donald%20trump","","","7 of our top opinion columns this week: ICYMI","https://www.usatoday.com/story/opinion/2019/10/18/elizabeth-warren-debate-donald-trump-impeachment-columbus-day-top-columns/4011213002/","7 of our top opinion columns this week: ICYMI","null","","Published 7:00 a.m. ET Oct. 18, 2019 | Updated 12:49 p.m. ET Oct. 18, 2019","By Ross K. Baker"
"1571543036-31699","https://www.usatoday.com/search/?q=donald%20trump","","","Trump administration's effort to speed removal of migrants seeking asylum headed to Supreme Court","https://www.usatoday.com/story/news/politics/2019/10/18/supreme-court-consider-donald-trump-crackdown-asylum-seekers/4013142002/","Trump administration's effort to speed removal of migrants seeking asylum headed to Supreme Court","The situation along the U.S.-Mexico border is complex. We break down how asylum seekers are seeking refuge and why it’s different than ever before.
    Hannah Gaber, USA TODAY","","Published 2:50 p.m. ET Oct. 18, 2019 | Updated 3:58 p.m. ET Oct. 18, 2019","The justices agreed Friday to consider the administration's effort to speed the removal of thousands of migrants without allowing them federal court hearings."
"1571543021-31607","https://www.usatoday.com/search/?q=donald%20trump","","","Democratic leaders walk out of meeting with Donald Trump on Syria, claim president had 'meltdown'","https://www.usatoday.com/story/news/politics/2019/10/16/nancy-pelosi-donald-trump-had-meltdown-during-meeting-syria/4001551002/","Democratic leaders walk out of meeting with Donald Trump on Syria, claim president had 'meltdown'","The House condemned Trump's decision to withdraw U.S. troops from Syria because now Turkey is attacking Kurds, who have been our allies against ISIS.
    USA TODAY","","Published 4:40 p.m. ET Oct. 16, 2019 | Updated 9:33 p.m. ET Oct. 16, 2019","Democrats are also complaining that the administration has cancelled a briefing for lawmakers on Syria that had been scheduled for Thursday."
"1571543023-31650","https://www.usatoday.com/search/?q=donald%20trump","","","Forget Donald Trump, Republicans. Save the GOP for the sake of your party's future.","https://www.usatoday.com/story/opinion/2019/10/17/forget-donald-trump-republicans-save-gop-future-editorials-debates/3979356002/","Forget Donald Trump, Republicans. Save the GOP for the sake of your party's future.","null","","Published 5:52 p.m. ET Oct. 17, 2019 | Updated 5:58 p.m. ET Oct. 17, 2019","Rep. Don Young, Alaska"
"1571543021-31597","https://www.usatoday.com/search/?q=donald%20trump","","","Democratic leaders walk out of meeting with Donald Trump on Syria, claim president had 'meltdown'","https://www.usatoday.com/story/news/politics/2019/10/16/nancy-pelosi-donald-trump-had-meltdown-during-meeting-syria/4001551002/","Democratic leaders walk out of meeting with Donald Trump on Syria, claim president had 'meltdown'","The House condemned Trump's decision to withdraw U.S. troops from Syria because now Turkey is attacking Kurds, who have been our allies against ISIS.
    USA TODAY","","Published 4:40 p.m. ET Oct. 16, 2019 | Updated 9:33 p.m. ET Oct. 16, 2019","Hours later, in a series of tweets attacking her, Trump said it was Pelosi who had an ""unhinged meltdown."" In another tweet, Trump claimed Pelosi ""needs help fast,"" adding, ""Pray for her, she is a very sick person!"""
"1571543008-31554","https://www.usatoday.com/search/?q=donald%20trump","","","Trump administration imposes sanctions on Turkey, as critics slam decision to withdraw U.S. troops","https://www.usatoday.com/story/news/politics/2019/10/14/donald-trump-threatens-sanctions-turkey-soon-syria-invasion/3978904002/","Trump administration imposes sanctions on Turkey, as critics slam decision to withdraw U.S. troops","Public opinion polling has shown noticeable shifts in attitudes towards impeachment, though every single poll has asked about impeachment differently.
    USA TODAY","","Published 5:51 p.m. ET Oct. 14, 2019 | Updated 7:24 p.m. ET Oct. 14, 2019","The White House took the steps as Trump's decision to withdraw U.S. troops from the region has been slammed by lawmakers of both parties as well as American allies in the region. Hours earlier, Senate Republican leader Mitch McConnell warned of a ""strategic calamity"" in Syria."
"1571543043-31717","https://www.usatoday.com/search/?q=donald%20trump","","","Lights, camera, Trump: Get ready for the Donald Trump-James Comey miniseries","https://www.usatoday.com/story/news/politics/2019/10/07/donald-trump-james-comey-cbs-miniseries/3899537002/","Lights, camera, Trump: Get ready for the Donald Trump-James Comey miniseries","null","","Published 1:45 p.m. ET Oct. 7, 2019","Filming is scheduled to begin next month, CBS said; the actual air date will be announced later."
"1571543036-31703","https://www.usatoday.com/search/?q=donald%20trump","","","Trump administration's effort to speed removal of migrants seeking asylum headed to Supreme Court","https://www.usatoday.com/story/news/politics/2019/10/18/supreme-court-consider-donald-trump-crackdown-asylum-seekers/4013142002/","Trump administration's effort to speed removal of migrants seeking asylum headed to Supreme Court","The situation along the U.S.-Mexico border is complex. We break down how asylum seekers are seeking refuge and why it’s different than ever before.
    Hannah Gaber, USA TODAY","","Published 2:50 p.m. ET Oct. 18, 2019 | Updated 3:58 p.m. ET Oct. 18, 2019","• Last month, the justices temporarily upheld a different policy denying asylum to those who do not seek protection first from a country they pass through, such as Mexico."
"1571543018-31587","https://www.usatoday.com/search/?q=donald%20trump","","","Democrats’ impeachment inquiry is ‘baseless, unconstitutional’","https://www.usatoday.com/story/opinion/2019/10/13/donald-trump-impeachment-inquiry-baseless-unconstitutional-editorials-debates/3971336002/","Democrats’ impeachment inquiry is ‘baseless, unconstitutional’","Impeaching a U.S. president might not be the be-all-end-all for their career. We explain why this is the case.
    Just the FAQs, USA TODAY","","Published 6:52 p.m. ET Oct. 13, 2019 | Updated 11:36 a.m. ET Oct. 15, 2019","David O. Stewart,  USA TODAY: ""A popular saying among lawyers is that if the facts are against you, argue the law; if the law is against you, argue the facts. And 'if the law and the facts are against you, pound the table and yell like hell.' Cipollone took that last alternative in his Tuesday letter to leaders of the House of Representatives, announcing that the Trump White House will provide neither witnesses nor testimony in response to the House impeachment inquiry. If that letter were produced by a law student, the grade would be an F."""
"1571543015-31571","https://www.usatoday.com/search/?q=donald%20trump","","","7 of our top opinion columns this week: ICYMI","https://www.usatoday.com/story/opinion/2019/10/18/elizabeth-warren-debate-donald-trump-impeachment-columbus-day-top-columns/4011213002/","7 of our top opinion columns this week: ICYMI","null","","Published 7:00 a.m. ET Oct. 18, 2019 | Updated 12:49 p.m. ET Oct. 18, 2019","— USA TODAY Opinion editors"
"1571543023-31616","https://www.usatoday.com/search/?q=donald%20trump","","","Forget Donald Trump, Republicans. Save the GOP for the sake of your party's future.","https://www.usatoday.com/story/opinion/2019/10/17/forget-donald-trump-republicans-save-gop-future-editorials-debates/3979356002/","Forget Donald Trump, Republicans. Save the GOP for the sake of your party's future.","null","","Published 5:52 p.m. ET Oct. 17, 2019 | Updated 5:58 p.m. ET Oct. 17, 2019","If the GOP doesn’t recover its values, it will be hard to take the party seriously when it claims that a Democrat is doing something wrong. Its candidates, moreover, will struggle to articulate what their party stands for:"
"1571543051-31792","https://www.usatoday.com/search/?q=donald%20trump","","","Erdogan says Turkey hasn't 'forgotten' Trump's 'tough guy' letter on Syria invasion","https://www.usatoday.com/story/news/politics/2019/10/18/donald-trumps-tough-guy-letter-dont-be-a-fool-is-dismissed-by-turkeys-erdogan/4020772002/","Erdogan says Turkey hasn't 'forgotten' Trump's 'tough guy' letter on Syria invasion","A senior U.S. delegation led by Vice President Mike Pence pursued an uphill mission Thursday to persuade Turkish President Recep Tayyip Erdogan to call for a cease-fire in his fight with Kurdish forces in northern Syria. (Oct. 17)
    AP, AP","","Published 10:50 a.m. ET Oct. 18, 2019","Meanwhile, Turkey's ambassador to the U.S., Serdar Kilic, told PBS' NewsHour that ""I hope history will not record that letter,” and it should never have been sent because ""it lacks all the niceties, and it’s void of any established practices in that regard."""
"1571543023-31614","https://www.usatoday.com/search/?q=donald%20trump","","","Forget Donald Trump, Republicans. Save the GOP for the sake of your party's future.","https://www.usatoday.com/story/opinion/2019/10/17/forget-donald-trump-republicans-save-gop-future-editorials-debates/3979356002/","Forget Donald Trump, Republicans. Save the GOP for the sake of your party's future.","null","","Published 5:52 p.m. ET Oct. 17, 2019 | Updated 5:58 p.m. ET Oct. 17, 2019","This is the same party that tried to politicize a tragedy at a U.S. compound in Benghazi, Libya, in 2012 to make it look like a Hillary Clinton scandal. It is also the party that impeached President Bill Clinton in 1998 after he had an affair with a former White House intern. As the chart below shows, many of the same Republicans who were quick to impeach or convict then are now drooling poodles on Trump's lap."
"1571543049-31776","https://www.usatoday.com/search/?q=donald%20trump","","","Blue Texas? Donald Trump visits Lone Star State as Democrats seek inroads","https://www.usatoday.com/story/news/politics/2019/10/17/election-2020-donald-trump-texas-democrats-make-waves/3970045002/","Blue Texas? Donald Trump visits Lone Star State as Democrats seek inroads","President Donald Trump was defiant in the face of an impeachment probe Thursday as he sought to convert the threat to his presidency into a weapon on the campaign trail. He held a rally in Minneapolis on Thursday night. (Oct 11)
    AP, AP","","Published 5:00 a.m. ET Oct. 17, 2019 | Updated 10:08 a.m. ET Oct. 18, 2019","Said Mackowiak: ""2018 was a very weird year in Texas."""
"1571543056-31854","https://www.usatoday.com/search/?q=donald%20trump","","","'Don't kid yourself:' Donald Trump tells Dallas rally the fate of democracy is at stake in 2020","https://www.usatoday.com/story/news/politics/elections/2019/10/17/donald-trump-dallas-rally-fate-democracy-stake-2020/4007362002/","'Don't kid yourself:' Donald Trump tells Dallas rally the fate of democracy is at stake in 2020","President Donald Trump is crediting his threat of sanctions on Turkey as ""tough love"" that led the country to agree to a five-day cease-fire with Kurds in northern Syria. Touting the agreement, Trump said it's ""a great day for civilization."" (Oct. 17)
    AP, AP","","Published 10:51 p.m. ET Oct. 17, 2019 | Updated 8:22 a.m. ET Oct. 18, 2019","About 15 miles away in Grand Prairie, Democratic presidential Beto O'Rourke, who narrowly lost a Senate race in Texas just last year, held a rally of his own to denounced Trump."
"1571543032-31679","https://www.usatoday.com/search/?q=donald%20trump","","","Trump's unmatched sleaze: Grifters, women, trampling Constitution and now G-7 at Doral","https://www.usatoday.com/story/opinion/2019/10/18/trump-grifter-family-corrupt-cabinet-attacks-on-constitution-column/3999665002/","Trump's unmatched sleaze: Grifters, women, trampling Constitution and now G-7 at Doral","Impeaching a U.S. president might not be the be-all-end-all for their career. We explain why this is the case.
    Just the FAQs, USA TODAY","","Published 3:15 a.m. ET Oct. 18, 2019 | Updated 11:05 a.m. ET Oct. 18, 2019","Unconstitutional: G-7 at Trump's Doral resort? The original sin of this presidency is failure to divest"
"1571543023-31633","https://www.usatoday.com/search/?q=donald%20trump","","","Forget Donald Trump, Republicans. Save the GOP for the sake of your party's future.","https://www.usatoday.com/story/opinion/2019/10/17/forget-donald-trump-republicans-save-gop-future-editorials-debates/3979356002/","Forget Donald Trump, Republicans. Save the GOP for the sake of your party's future.","null","","Published 5:52 p.m. ET Oct. 17, 2019 | Updated 5:58 p.m. ET Oct. 17, 2019","Rep. Kay Granger, Texas"
"1571543027-31656","https://www.usatoday.com/search/?q=donald%20trump","","","President Trump to attend criminal justice forum at HBCU along with Democrats","https://www.usatoday.com/story/news/politics/elections/2019/10/18/donald-trump-to-attend-criminal-justice-forum-at-hbcu-in-south-carolina/4026450002/","President Trump to attend criminal justice forum at HBCU along with Democrats","null","","Published 5:20 p.m. ET Oct. 18, 2019","The list: Who is running for president in 2020? An interactive guide"
"1571543030-31665","https://www.usatoday.com/search/?q=donald%20trump","","","'To me it will always be Columbus Day.' Trump dismisses criticism of Christopher Columbus","https://www.usatoday.com/story/news/politics/2019/10/16/donald-trump-dismisses-criticism-columbus-day-italian-president/3998570002/","'To me it will always be Columbus Day.' Trump dismisses criticism of Christopher Columbus","President Trump says his meeting with the parents of a British teen killed in a traffic accident involving an American diplomat's wife was ""beautiful.""  (Oct. 16)
    AP","","Published 1:14 p.m. ET Oct. 16, 2019","For many Americans, the second Monday in October is a celebration of Italian heritage and Christopher Columbus' 1492 voyage to the Americas. But a growing number of cities, states and universities are abandoning ship and replacing Columbus Day with Indigenous Peoples Day, also known as Native Americans Day."
"1571543023-31612","https://www.usatoday.com/search/?q=donald%20trump","","","Forget Donald Trump, Republicans. Save the GOP for the sake of your party's future.","https://www.usatoday.com/story/opinion/2019/10/17/forget-donald-trump-republicans-save-gop-future-editorials-debates/3979356002/","Forget Donald Trump, Republicans. Save the GOP for the sake of your party's future.","null","","Published 5:52 p.m. ET Oct. 17, 2019 | Updated 5:58 p.m. ET Oct. 17, 2019","More ominously, the GOP is turning independent voters against it and abandoning positions — such as support for law and order, fiscal responsibility, science, free trade, ethics in government and standing up to dictators abroad — that long formed its political high ground."
"1571543056-31832","https://www.usatoday.com/search/?q=donald%20trump","","","'Don't kid yourself:' Donald Trump tells Dallas rally the fate of democracy is at stake in 2020","https://www.usatoday.com/story/news/politics/elections/2019/10/17/donald-trump-dallas-rally-fate-democracy-stake-2020/4007362002/","'Don't kid yourself:' Donald Trump tells Dallas rally the fate of democracy is at stake in 2020","President Donald Trump is crediting his threat of sanctions on Turkey as ""tough love"" that led the country to agree to a five-day cease-fire with Kurds in northern Syria. Touting the agreement, Trump said it's ""a great day for civilization."" (Oct. 17)
    AP, AP","","Published 10:51 p.m. ET Oct. 17, 2019 | Updated 8:22 a.m. ET Oct. 18, 2019","Democrats say Trump risked impeachment by abusing the power of his office and asking Ukraine to investigate a U.S. election opponent, former Vice President Joe Biden. As at other recent political rallies, Trump responded by questioning his opponents' patriotism in front of adoring supporters in a Republican-friendly state."
"1571543056-31836","https://www.usatoday.com/search/?q=donald%20trump","","","'Don't kid yourself:' Donald Trump tells Dallas rally the fate of democracy is at stake in 2020","https://www.usatoday.com/story/news/politics/elections/2019/10/17/donald-trump-dallas-rally-fate-democracy-stake-2020/4007362002/","'Don't kid yourself:' Donald Trump tells Dallas rally the fate of democracy is at stake in 2020","President Donald Trump is crediting his threat of sanctions on Turkey as ""tough love"" that led the country to agree to a five-day cease-fire with Kurds in northern Syria. Touting the agreement, Trump said it's ""a great day for civilization."" (Oct. 17)
    AP, AP","","Published 10:51 p.m. ET Oct. 17, 2019 | Updated 8:22 a.m. ET Oct. 18, 2019","He added: ""To me it’s a sign of weakness."""
"1571543002-31535","https://www.usatoday.com/search/?q=donald%20trump","","https://www.usatoday.com/search/?q=donald%20trump&page=4","","","","","","",""
"1571543056-31842","https://www.usatoday.com/search/?q=donald%20trump","","","'Don't kid yourself:' Donald Trump tells Dallas rally the fate of democracy is at stake in 2020","https://www.usatoday.com/story/news/politics/elections/2019/10/17/donald-trump-dallas-rally-fate-democracy-stake-2020/4007362002/","'Don't kid yourself:' Donald Trump tells Dallas rally the fate of democracy is at stake in 2020","President Donald Trump is crediting his threat of sanctions on Turkey as ""tough love"" that led the country to agree to a five-day cease-fire with Kurds in northern Syria. Touting the agreement, Trump said it's ""a great day for civilization."" (Oct. 17)
    AP, AP","","Published 10:51 p.m. ET Oct. 17, 2019 | Updated 8:22 a.m. ET Oct. 18, 2019","Also during the Texas trip, Trump announced that Energy Secretary Rick Perry – who is involved in the Ukraine investigation – would be leaving the Cabinet by the end of the year."
"1571543046-31727","https://www.usatoday.com/search/?q=donald%20trump","","","Trump presidential campaign threatens to sue CNN, news network calls it a 'PR stunt'","https://www.usatoday.com/story/news/politics/2019/10/18/donald-trump-2020-campaign-threatens-sue-cnn-letter/4022715002/","Trump presidential campaign threatens to sue CNN, news network calls it a 'PR stunt'","President Trump said Syria has ""got a lot of sand"" while talking about Turkey's invasion of the country.
    USA TODAY","","Published 3:13 p.m. ET Oct. 18, 2019","Trump frequently sued rivals during his business career. This latest threat cites reports from a conservative group that obtained tapes of CNN employees discussing coverage of the president."
"1571543032-31673","https://www.usatoday.com/search/?q=donald%20trump","","","Trump's unmatched sleaze: Grifters, women, trampling Constitution and now G-7 at Doral","https://www.usatoday.com/story/opinion/2019/10/18/trump-grifter-family-corrupt-cabinet-attacks-on-constitution-column/3999665002/","Trump's unmatched sleaze: Grifters, women, trampling Constitution and now G-7 at Doral","Impeaching a U.S. president might not be the be-all-end-all for their career. We explain why this is the case.
    Just the FAQs, USA TODAY","","Published 3:15 a.m. ET Oct. 18, 2019 | Updated 11:05 a.m. ET Oct. 18, 2019","And we’ve had presidents who, thanks to a presumptive sense of entitlement, lived slimy private lives, using countless women before tossing them aside — Harding again, plus John F. Kennedy and Bill Clinton."
"1571543021-31601","https://www.usatoday.com/search/?q=donald%20trump","","","Democratic leaders walk out of meeting with Donald Trump on Syria, claim president had 'meltdown'","https://www.usatoday.com/story/news/politics/2019/10/16/nancy-pelosi-donald-trump-had-meltdown-during-meeting-syria/4001551002/","Democratic leaders walk out of meeting with Donald Trump on Syria, claim president had 'meltdown'","The House condemned Trump's decision to withdraw U.S. troops from Syria because now Turkey is attacking Kurds, who have been our allies against ISIS.
    USA TODAY","","Published 4:40 p.m. ET Oct. 16, 2019 | Updated 9:33 p.m. ET Oct. 16, 2019","“Speaker Pelosi had no intention of listening or contributing to an important meeting on national security issues,"" Grisham said in a statement. ""While Democratic leadership chose to storm out and get in front of the cameras to whine, everyone else in the meeting chose to stay in the room and work on behalf of this country.”"
