web-scraper-order,web-scraper-start-url,pages,pages-href,article_links,article_links-href,title,subtitle,author,date,content
"1571543150-31957","https://www.usatoday.com/search/?q=john%20mccain","","","Cindy McCain says there is no 'voice of reason' in GOP, nearly a year after John McCain's death","https://www.usatoday.com/story/news/politics/2019/08/21/cindy-mccain-says-there-no-voice-reason-republican-party/2079486001/","Cindy McCain says there is no 'voice of reason' in GOP, nearly a year after John McCain's death","Former Vice President Joe Biden spoke about the patriotism of his long-term friend John McCain and their unexpected friendship.
    USA TODAY","","Published 11:24 p.m. ET Aug. 21, 2019","Contributing: Yvonne Wingett Sanchez, Arizona Republic"
"1571543150-31951","https://www.usatoday.com/search/?q=john%20mccain","","","Cindy McCain says there is no 'voice of reason' in GOP, nearly a year after John McCain's death","https://www.usatoday.com/story/news/politics/2019/08/21/cindy-mccain-says-there-no-voice-reason-republican-party/2079486001/","Cindy McCain says there is no 'voice of reason' in GOP, nearly a year after John McCain's death","Former Vice President Joe Biden spoke about the patriotism of his long-term friend John McCain and their unexpected friendship.
    USA TODAY","","Published 11:24 p.m. ET Aug. 21, 2019","""When Congress returns from its August recess, I hope its veteran members, many of whom my husband was proud to call his friends, and its newest ones will energetically contest the issues of the day. I hope they will fight for their beliefs and enjoy the contest. But I hope, too, as John would, that they do it with minds open to the possibility of compromise for the country's sake, and hearts open to the possibility and joys of unexpected friendships,"" McCain also wrote."
"1571543142-31899","https://www.usatoday.com/search/?q=john%20mccain","","","John Legend opposes Felicity Huffman's sentence: 'We don't need to lock people up for' this","https://www.usatoday.com/story/entertainment/celebrities/2019/09/16/felicity-huffman-prison-sentence-john-legend-opposes-lock-up/2339221001/","John Legend opposes Felicity Huffman's sentence: 'We don't need to lock people up for' this","John Legend opposes Felicity Huffman's 14-day prison sentence for her role in the college admissions scandal. Legend shared his thoughts on Twitter.
    USA TODAY","","Published 8:01 a.m. ET Sept. 16, 2019 | Updated 11:37 a.m. ET Sept. 16, 2019","In a Boston courtroom, the ""Desperate Housewives"" alum was sentenced to 14 days in prison, a $30,000 fine, supervised release for one year and 250 hours of community service for paying $15,000 to have someone correct answers on the SAT exam of her and William H. Macy's oldest daughter, Sophia."
"1571543154-31959","https://www.usatoday.com/search/?q=john%20mccain","","","Beto O'Rourke takes on Meghan McCain over gun rights amid gun control debate after mass shootings","https://www.usatoday.com/story/news/politics/elections/2019/09/05/beto-orourke-takes-meghan-mccain-over-gun-rights-gun-control/2227409001/","Beto O'Rourke takes on Meghan McCain over gun rights amid gun control debate after mass shootings","""The View"" co-host Meghan McCain says she is ""not living without guns."" She added there will be ""a lot of violence"" if assault weapons are banned.
    USA TODAY","","Published 9:53 p.m. ET Sept. 5, 2019","WASHINGTON -- Former Texas Rep. and Democratic presidential candidate Beto O’Rourke is pushing back against Meghan McCain's recent assertion that implementing a mandatory buyback policy for assault weapons -- which O'Rourke has proposed -- would lead to violence."
"1571543164-32053","https://www.usatoday.com/search/?q=john%20mccain","","","'A trailblazing figure': Barack Obama, Katie Couric mourn veteran journalist Cokie Roberts","https://www.usatoday.com/story/entertainment/celebrities/2019/09/17/cokie-roberts-dead-jake-tapper-kellyanne-conway-mourn-journalist/2350957001/","'A trailblazing figure': Barack Obama, Katie Couric mourn veteran journalist Cokie Roberts","Roberts' Emmy-winning career earned her top-tier journalism awards, including the Edward R. Murrow Award and the Walter Cronkite Award for Excellence in Journalism.
    USA TODAY","","Published 11:15 a.m. ET Sept. 17, 2019 | Updated 3:30 p.m. ET Sept. 17, 2019","""Mourning the passing of legendary @ABC correspondent Cokie Roberts, who passed away at the age of 75,"" tweeted Fox News Chief White House Correspondent John Roberts. ""She was a true pioneer of the business, and a revered colleague."""
"1571543150-31946","https://www.usatoday.com/search/?q=john%20mccain","","","Cindy McCain says there is no 'voice of reason' in GOP, nearly a year after John McCain's death","https://www.usatoday.com/story/news/politics/2019/08/21/cindy-mccain-says-there-no-voice-reason-republican-party/2079486001/","Cindy McCain says there is no 'voice of reason' in GOP, nearly a year after John McCain's death","Former Vice President Joe Biden spoke about the patriotism of his long-term friend John McCain and their unexpected friendship.
    USA TODAY","","Published 11:24 p.m. ET Aug. 21, 2019","More: Cindy McCain's first year without John McCain: 'Trying to put our family back together'"
"1571543180-32168","https://www.usatoday.com/search/?q=john%20mccain","","","A year after John McCain's death, Cindy McCain says 'Our country is not well right now'","https://www.usatoday.com/story/news/politics/2019/08/25/john-mccain-year-later-cindy-mccain-says-our-country-not-well/2115445001/","A year after John McCain's death, Cindy McCain says 'Our country is not well right now'","null","","Published 2:21 p.m. ET Aug. 25, 2019","Asked about the lack of civility that McCain has cited, Graham said: ""It's a rough-and-tumble America, but America's always been pretty rough-and-tumble."""
"1571543204-32252","https://www.usatoday.com/search/?q=john%20mccain","","","John McCain would convict Donald Trump in an impeachment trial. He said as much in 1999.","https://www.usatoday.com/story/opinion/2019/10/10/john-mccain-would-vote-impeach-donald-trump-trial-column/3931855002/","John McCain would convict Donald Trump in an impeachment trial. He said as much in 1999.","Impeaching a U.S. president might not be the be-all-end-all for their career. We explain why this is the case.
    Just the FAQs, USA TODAY","","Published 1:50 p.m. ET Oct. 10, 2019 | Updated 3:34 p.m. ET Oct. 10, 2019","He said, “This, too, is an appealing rationalization for acquittal. But it is just that, a rationalization. Nowhere in the Constitution or in the expressed views of our founders are crimes intended to conceal the President's character flaws distinguished from crimes intended to subvert democracy."
"1571543161-32014","https://www.usatoday.com/search/?q=john%20mccain","","","Meghan McCain challenges Bernie Sanders to name Republicans he'll work with if elected president","https://www.usatoday.com/story/news/politics/2019/09/04/view-meghan-mccain-challenges-bernie-sanders-bipartisanship/2210622001/","Meghan McCain challenges Bernie Sanders to name Republicans he'll work with if elected president","""The View"" co-host Meghan McCain says she is ""not living without guns."" She added there will be ""a lot of violence"" if assault weapons are banned.
    USA TODAY","","Published 4:50 p.m. ET Sept. 4, 2019","Isakson's announcement that he will step down at the end of this year came in the middle of his term. He was diagnosed with Parkinson's Disease, a degenerative nervous system disorder, in 2013."
"1571543150-31954","https://www.usatoday.com/search/?q=john%20mccain","","","Cindy McCain says there is no 'voice of reason' in GOP, nearly a year after John McCain's death","https://www.usatoday.com/story/news/politics/2019/08/21/cindy-mccain-says-there-no-voice-reason-republican-party/2079486001/","Cindy McCain says there is no 'voice of reason' in GOP, nearly a year after John McCain's death","Former Vice President Joe Biden spoke about the patriotism of his long-term friend John McCain and their unexpected friendship.
    USA TODAY","","Published 11:24 p.m. ET Aug. 21, 2019","Speaking to the Arizona Republic, Cindy McCain shared some of her family's struggles in coping with the senator's death.  ""My job is to make sure they’re OK  — that’s my job,"" Cindy McCain said of her children. ""I have gotten calls in the middle of the night. I’ve gotten calls from ones I didn’t ever think that they would call me … Each situation is different."""
"1571543204-32247","https://www.usatoday.com/search/?q=john%20mccain","","","John McCain would convict Donald Trump in an impeachment trial. He said as much in 1999.","https://www.usatoday.com/story/opinion/2019/10/10/john-mccain-would-vote-impeach-donald-trump-trial-column/3931855002/","John McCain would convict Donald Trump in an impeachment trial. He said as much in 1999.","Impeaching a U.S. president might not be the be-all-end-all for their career. We explain why this is the case.
    Just the FAQs, USA TODAY","","Published 1:50 p.m. ET Oct. 10, 2019 | Updated 3:34 p.m. ET Oct. 10, 2019","Every Republican in the Senate should read McCain’s statement, particularly the person gifted McCain’s seat, Sen. Martha McSally."
"1571543169-32068","https://www.usatoday.com/search/?q=john%20mccain","","","Meghan McCain speaks her mind: 7 times 'The View' host has been blunt about her opinions","https://www.usatoday.com/story/entertainment/celebrities/2019/09/12/meghan-mccain-the-view-co-host-gets-blunt-conservative-views/2148585001/","Meghan McCain speaks her mind: 7 times 'The View' host has been blunt about her opinions","During ""The View,"" Meghan McCain called out to President Donald Trump's daughter and advisor on her stance.
    USA TODAY","","Published 7:00 a.m. ET Sept. 12, 2019","She was referring to two 2020 Democratic presidential candidates: former Vice President Joe Biden, who said he wanted to reinstate the federal assault weapons ban that expired in 2004, and former Rep. Beto O’Rourke, who proposed a mandatory buyback of assault-style rifles."
"1571543164-32051","https://www.usatoday.com/search/?q=john%20mccain","","","'A trailblazing figure': Barack Obama, Katie Couric mourn veteran journalist Cokie Roberts","https://www.usatoday.com/story/entertainment/celebrities/2019/09/17/cokie-roberts-dead-jake-tapper-kellyanne-conway-mourn-journalist/2350957001/","'A trailblazing figure': Barack Obama, Katie Couric mourn veteran journalist Cokie Roberts","Roberts' Emmy-winning career earned her top-tier journalism awards, including the Edward R. Murrow Award and the Walter Cronkite Award for Excellence in Journalism.
    USA TODAY","","Published 11:15 a.m. ET Sept. 17, 2019 | Updated 3:30 p.m. ET Sept. 17, 2019","Maria Shriver shared that she was ""heartbroken"" over the news. ""She was such an inspiration to me,"" she tweeted. ""A great journalist, wife, mom, public advocate. She did it all with grace. She worked to give other women a seat at a table. I’m going to pull up a chair today and think of her."""
"1571543161-32004","https://www.usatoday.com/search/?q=john%20mccain","","","Meghan McCain challenges Bernie Sanders to name Republicans he'll work with if elected president","https://www.usatoday.com/story/news/politics/2019/09/04/view-meghan-mccain-challenges-bernie-sanders-bipartisanship/2210622001/","Meghan McCain challenges Bernie Sanders to name Republicans he'll work with if elected president","""The View"" co-host Meghan McCain says she is ""not living without guns."" She added there will be ""a lot of violence"" if assault weapons are banned.
    USA TODAY","Jeanine Santucci","Published 4:50 p.m. ET Sept. 4, 2019",""
"1571543197-32227","https://www.usatoday.com/search/?q=john%20mccain","","","Meghan McCain on husband Ben Domenech: 'Conservative men have better family values'","https://www.usatoday.com/story/entertainment/celebrities/2019/10/09/meghan-mccain-conservative-men-have-better-family-values/3915535002/","Meghan McCain on husband Ben Domenech: 'Conservative men have better family values'","""The View"" co-host Meghan McCain said ""conservative men have better family values"" on ""The Ben Shapiro Show Sunday Special.""
    USA TODAY","","Published 12:06 a.m. ET Oct. 9, 2019 | Updated 7:59 a.m. ET Oct. 9, 2019","This 'can lead women to eating disorders': Meghan McCain addresses dangers of body shaming"
"1571543157-31994","https://www.usatoday.com/search/?q=john%20mccain","","","Meghan McCain: 'There's going to be a lot of violence' if assault weapons are banned","https://www.usatoday.com/story/news/politics/2019/09/03/meghan-mccain-a-lot-violence-if-assault-weapons-banned/2204989001/","Meghan McCain: 'There's going to be a lot of violence' if assault weapons are banned","""The View"" co-host Meghan McCain says she is ""not living without guns."" She added there will be ""a lot of violence"" if assault weapons are banned.
    USA TODAY","","Published 10:54 p.m. ET Sept. 3, 2019 | Updated 12:46 p.m. ET Sept. 4, 2019","“I'm not living without guns,"" McCain said.  ""It's just that simple!"""
"1571543164-32052","https://www.usatoday.com/search/?q=john%20mccain","","","'A trailblazing figure': Barack Obama, Katie Couric mourn veteran journalist Cokie Roberts","https://www.usatoday.com/story/entertainment/celebrities/2019/09/17/cokie-roberts-dead-jake-tapper-kellyanne-conway-mourn-journalist/2350957001/","'A trailblazing figure': Barack Obama, Katie Couric mourn veteran journalist Cokie Roberts","Roberts' Emmy-winning career earned her top-tier journalism awards, including the Edward R. Murrow Award and the Walter Cronkite Award for Excellence in Journalism.
    USA TODAY","","Published 11:15 a.m. ET Sept. 17, 2019 | Updated 3:30 p.m. ET Sept. 17, 2019","""Inside Edition"" anchor Deborah Norville offered prayers for Roberts' family. ""One of the women who made it possible for ME to have the career I do. #grateful"""
"1571543138-31885","https://www.usatoday.com/search/?q=john%20mccain","","","Meghan McCain rips 'Mindy Project' producer for 'cruel' tweet, brings Mindy Kaling into it","https://www.usatoday.com/story/entertainment/celebrities/2019/08/05/meghan-mccain-rips-mindy-project-producer-cruel-tweet-mindy-kaling/1919949001/","Meghan McCain rips 'Mindy Project' producer for 'cruel' tweet, brings Mindy Kaling into it","""The View"" co-host Meghan McCain thinks Gwyneth Paltrow's part-time living setup with her husband Brad Falchuk is ""rich people stuff.""
    USA TODAY","","Published 9:33 a.m. ET Aug. 5, 2019 | Updated 10:37 a.m. ET Aug. 5, 2019","Some on Twitter questioned why Kaling was brought into it."
"1571543180-32155","https://www.usatoday.com/search/?q=john%20mccain","","","A year after John McCain's death, Cindy McCain says 'Our country is not well right now'","https://www.usatoday.com/story/news/politics/2019/08/25/john-mccain-year-later-cindy-mccain-says-our-country-not-well/2115445001/","A year after John McCain's death, Cindy McCain says 'Our country is not well right now'","null","Ronald J. Hansen","Published 2:21 p.m. ET Aug. 25, 2019",""
"1571543180-32170","https://www.usatoday.com/search/?q=john%20mccain","","","A year after John McCain's death, Cindy McCain says 'Our country is not well right now'","https://www.usatoday.com/story/news/politics/2019/08/25/john-mccain-year-later-cindy-mccain-says-our-country-not-well/2115445001/","A year after John McCain's death, Cindy McCain says 'Our country is not well right now'","null","","Published 2:21 p.m. ET Aug. 25, 2019","Reach the reporter Ronald J. Hansen at ronald.hansen@arizonarepublic.com or 602-444-4493. Follow him on Twitter @ronaldjhansen."
"1571543187-32176","https://www.usatoday.com/search/?q=john%20mccain","","","Meghan McCain defends Chrissy Teigen after President Trump targets Teigen, John Legend","https://www.usatoday.com/story/entertainment/celebrities/2019/09/09/donald-trump-launches-twitter-spar-john-legend-chrissy-teigen/2261710001/","Meghan McCain defends Chrissy Teigen after President Trump targets Teigen, John Legend","Meghan McCain tweeted in defense of Chrissy Teigen after President Trump called her a ""filthy mouthed wife"" on Twitter.
    USA TODAY","","Published 6:52 a.m. ET Sept. 9, 2019 | Updated 7:02 a.m. ET Sept. 10, 2019","""Since when is there something wrong with being a filthy mouthed wife?"" McCain tweeted Monday, referencing the words the president used to describe Teigen. ""#teamchrissy"""
"1571543197-32223","https://www.usatoday.com/search/?q=john%20mccain","","","Meghan McCain on husband Ben Domenech: 'Conservative men have better family values'","https://www.usatoday.com/story/entertainment/celebrities/2019/10/09/meghan-mccain-conservative-men-have-better-family-values/3915535002/","Meghan McCain on husband Ben Domenech: 'Conservative men have better family values'","""The View"" co-host Meghan McCain said ""conservative men have better family values"" on ""The Ben Shapiro Show Sunday Special.""
    USA TODAY","","Published 12:06 a.m. ET Oct. 9, 2019 | Updated 7:59 a.m. ET Oct. 9, 2019","Meghan McCain speaks her mind:7 times 'The View' host has been blunt about her opinions"
"1571543157-31984","https://www.usatoday.com/search/?q=john%20mccain","","","Meghan McCain: 'There's going to be a lot of violence' if assault weapons are banned","https://www.usatoday.com/story/news/politics/2019/09/03/meghan-mccain-a-lot-violence-if-assault-weapons-banned/2204989001/","Meghan McCain: 'There's going to be a lot of violence' if assault weapons are banned","""The View"" co-host Meghan McCain says she is ""not living without guns."" She added there will be ""a lot of violence"" if assault weapons are banned.
    USA TODAY","","Published 10:54 p.m. ET Sept. 3, 2019 | Updated 12:46 p.m. ET Sept. 4, 2019","WASHINGTON -- Meghan McCain started the 23rd season of ABC's ""The View” Tuesday by sparring with her liberal co-hosts on gun control, saying that there would be “a lot of violence” if people’s assault weapons were taken from them."
"1571543142-31911","https://www.usatoday.com/search/?q=john%20mccain","","","John Legend opposes Felicity Huffman's sentence: 'We don't need to lock people up for' this","https://www.usatoday.com/story/entertainment/celebrities/2019/09/16/felicity-huffman-prison-sentence-john-legend-opposes-lock-up/2339221001/","John Legend opposes Felicity Huffman's sentence: 'We don't need to lock people up for' this","John Legend opposes Felicity Huffman's 14-day prison sentence for her role in the college admissions scandal. Legend shared his thoughts on Twitter.
    USA TODAY","","Published 8:01 a.m. ET Sept. 16, 2019 | Updated 11:37 a.m. ET Sept. 16, 2019","Meghan McCain defends Chrissy Teigen after President Trump targets Teigen, John Legend"
"1571543169-32085","https://www.usatoday.com/search/?q=john%20mccain","","","Meghan McCain speaks her mind: 7 times 'The View' host has been blunt about her opinions","https://www.usatoday.com/story/entertainment/celebrities/2019/09/12/meghan-mccain-the-view-co-host-gets-blunt-conservative-views/2148585001/","Meghan McCain speaks her mind: 7 times 'The View' host has been blunt about her opinions","During ""The View,"" Meghan McCain called out to President Donald Trump's daughter and advisor on her stance.
    USA TODAY","","Published 7:00 a.m. ET Sept. 12, 2019","She said her father was ""the real thing, not cheap rhetoric from men who will never come near the sacrifice he gave so willingly, nor the opportunistic appropriation of those who lived lives of comfort and privilege while he suffered and served."""
"1571543204-32250","https://www.usatoday.com/search/?q=john%20mccain","","","John McCain would convict Donald Trump in an impeachment trial. He said as much in 1999.","https://www.usatoday.com/story/opinion/2019/10/10/john-mccain-would-vote-impeach-donald-trump-trial-column/3931855002/","John McCain would convict Donald Trump in an impeachment trial. He said as much in 1999.","Impeaching a U.S. president might not be the be-all-end-all for their career. We explain why this is the case.
    Just the FAQs, USA TODAY","","Published 1:50 p.m. ET Oct. 10, 2019 | Updated 3:34 p.m. ET Oct. 10, 2019","The senator then speaks about the rationale used by Clinton’s defenders, who said that the articles of impeachment against Clinton did not rise to the level of high crimes and misdemeanors but were offenses, as McCain put it, “committed to cover up private not public misconduct.”"
"1571543190-32189","https://www.usatoday.com/search/?q=john%20mccain","","","Meghan McCain visits her dad John McCain on his birthday: 'I love you'","https://www.usatoday.com/story/life/parenting/2019/08/29/meghan-mccain-wishes-dad-john-mccain-a-happy-birthday-in-sweet-tribute-after-social-media-break/2150901001/","Meghan McCain visits her dad John McCain on his birthday: 'I love you'","null","Sonja Haller","Published 12:02 p.m. ET Aug. 29, 2019 | Updated 12:10 p.m. ET Aug. 29, 2019",""
"1571543161-32011","https://www.usatoday.com/search/?q=john%20mccain","","","Meghan McCain challenges Bernie Sanders to name Republicans he'll work with if elected president","https://www.usatoday.com/story/news/politics/2019/09/04/view-meghan-mccain-challenges-bernie-sanders-bipartisanship/2210622001/","Meghan McCain challenges Bernie Sanders to name Republicans he'll work with if elected president","""The View"" co-host Meghan McCain says she is ""not living without guns."" She added there will be ""a lot of violence"" if assault weapons are banned.
    USA TODAY","","Published 4:50 p.m. ET Sept. 4, 2019","""But they're dead,"" McCain started to say."
"1571543190-32192","https://www.usatoday.com/search/?q=john%20mccain","","","Meghan McCain visits her dad John McCain on his birthday: 'I love you'","https://www.usatoday.com/story/life/parenting/2019/08/29/meghan-mccain-wishes-dad-john-mccain-a-happy-birthday-in-sweet-tribute-after-social-media-break/2150901001/","Meghan McCain visits her dad John McCain on his birthday: 'I love you'","null","","Published 12:02 p.m. ET Aug. 29, 2019 | Updated 12:10 p.m. ET Aug. 29, 2019","""Happy birthday Dad. I love you,"" she captioned the Thursday post."
"1571543169-32070","https://www.usatoday.com/search/?q=john%20mccain","","","Meghan McCain speaks her mind: 7 times 'The View' host has been blunt about her opinions","https://www.usatoday.com/story/entertainment/celebrities/2019/09/12/meghan-mccain-the-view-co-host-gets-blunt-conservative-views/2148585001/","Meghan McCain speaks her mind: 7 times 'The View' host has been blunt about her opinions","During ""The View,"" Meghan McCain called out to President Donald Trump's daughter and advisor on her stance.
    USA TODAY","","Published 7:00 a.m. ET Sept. 12, 2019","""The AR-15 is by far the most popular gun in America,"" McCain said. ""If you're talking about taking people’s guns from them, there’s going to be a lot of violence.”"
"1571543187-32180","https://www.usatoday.com/search/?q=john%20mccain","","","Meghan McCain defends Chrissy Teigen after President Trump targets Teigen, John Legend","https://www.usatoday.com/story/entertainment/celebrities/2019/09/09/donald-trump-launches-twitter-spar-john-legend-chrissy-teigen/2261710001/","Meghan McCain defends Chrissy Teigen after President Trump targets Teigen, John Legend","Meghan McCain tweeted in defense of Chrissy Teigen after President Trump called her a ""filthy mouthed wife"" on Twitter.
    USA TODAY","","Published 6:52 a.m. ET Sept. 9, 2019 | Updated 7:02 a.m. ET Sept. 10, 2019","""Guys like boring musician @johnlegend, and his filthy mouthed wife, are talking now about how great it is - but I didn’t see them around when we needed help getting it passed,"" Trump tweeted. ""'Anchor' @LesterHoltNBC doesn’t even bring up the subject of President Trump or the Republicans when talking about the importance or passage of Criminal Justice Reform. They only talk about the minor players, or people that had nothing to do with it...And the people that so desperately sought my help when everyone else had failed, all they talk about now is Impeaching President Trump!"""
"1571543161-32007","https://www.usatoday.com/search/?q=john%20mccain","","","Meghan McCain challenges Bernie Sanders to name Republicans he'll work with if elected president","https://www.usatoday.com/story/news/politics/2019/09/04/view-meghan-mccain-challenges-bernie-sanders-bipartisanship/2210622001/","Meghan McCain challenges Bernie Sanders to name Republicans he'll work with if elected president","""The View"" co-host Meghan McCain says she is ""not living without guns."" She added there will be ""a lot of violence"" if assault weapons are banned.
    USA TODAY","","Published 4:50 p.m. ET Sept. 4, 2019","Sanders said he has ""conservative friends that I like and respect"" while expressing his view that President Donald Trump is a danger to the country."
"1571543173-32112","https://www.usatoday.com/search/?q=john%20mccain","","","Cindy McCain's first year without John McCain: 'Trying to put our family back together'","https://www.usatoday.com/story/news/politics/2019/08/21/cindy-mccain-first-year-since-husband-sen-john-mccain-died/2070067001/","Cindy McCain's first year without John McCain: 'Trying to put our family back together'","Cindy McCain, joined by White House Chief of Staff John Kelly and Secretary of Defense General James Mattis, lay a wreath at the Vietnam Veterans Memorial.
    USA TODAY","","Published 8:12 a.m. ET Aug. 21, 2019 | Updated 9:03 a.m. ET Aug. 21, 2019","McCain funeral: Meghan McCain says father's 'America was always great' during speech at National Cathedral"
"1571543173-32097","https://www.usatoday.com/search/?q=john%20mccain","","","Cindy McCain's first year without John McCain: 'Trying to put our family back together'","https://www.usatoday.com/story/news/politics/2019/08/21/cindy-mccain-first-year-since-husband-sen-john-mccain-died/2070067001/","Cindy McCain's first year without John McCain: 'Trying to put our family back together'","Cindy McCain, joined by White House Chief of Staff John Kelly and Secretary of Defense General James Mattis, lay a wreath at the Vietnam Veterans Memorial.
    USA TODAY","","Published 8:12 a.m. ET Aug. 21, 2019 | Updated 9:03 a.m. ET Aug. 21, 2019","Their life together had ended after nearly 39 years of marriage, raising kids, welcoming grandchildren, traveling the world, grinding through two presidential races and six runs for the Senate, and facing the searing scrutiny of public life."
"1571543173-32116","https://www.usatoday.com/search/?q=john%20mccain","","","Cindy McCain's first year without John McCain: 'Trying to put our family back together'","https://www.usatoday.com/story/news/politics/2019/08/21/cindy-mccain-first-year-since-husband-sen-john-mccain-died/2070067001/","Cindy McCain's first year without John McCain: 'Trying to put our family back together'","Cindy McCain, joined by White House Chief of Staff John Kelly and Secretary of Defense General James Mattis, lay a wreath at the Vietnam Veterans Memorial.
    USA TODAY","","Published 8:12 a.m. ET Aug. 21, 2019 | Updated 9:03 a.m. ET Aug. 21, 2019","McCain mentioned the recent mass shootings when talking about the civility campaign."
"1571543157-31989","https://www.usatoday.com/search/?q=john%20mccain","","","Meghan McCain: 'There's going to be a lot of violence' if assault weapons are banned","https://www.usatoday.com/story/news/politics/2019/09/03/meghan-mccain-a-lot-violence-if-assault-weapons-banned/2204989001/","Meghan McCain: 'There's going to be a lot of violence' if assault weapons are banned","""The View"" co-host Meghan McCain says she is ""not living without guns."" She added there will be ""a lot of violence"" if assault weapons are banned.
    USA TODAY","","Published 10:54 p.m. ET Sept. 3, 2019 | Updated 12:46 p.m. ET Sept. 4, 2019","She continued by going after 2020 Democratic presidential candidate and former Vice President Joe Biden for wanting to reinstitute the federal assault weapons ban that expired in 2004 and former Rep. Beto O’Rourke for his proposal for a mandatory buyback of assault-style rifles."
"1571543169-32074","https://www.usatoday.com/search/?q=john%20mccain","","","Meghan McCain speaks her mind: 7 times 'The View' host has been blunt about her opinions","https://www.usatoday.com/story/entertainment/celebrities/2019/09/12/meghan-mccain-the-view-co-host-gets-blunt-conservative-views/2148585001/","Meghan McCain speaks her mind: 7 times 'The View' host has been blunt about her opinions","During ""The View,"" Meghan McCain called out to President Donald Trump's daughter and advisor on her stance.
    USA TODAY","","Published 7:00 a.m. ET Sept. 12, 2019","She continued: ""I know there's people in the middle of the country that feel like they're really happy that someone is representing them."""
"1571543164-32047","https://www.usatoday.com/search/?q=john%20mccain","","","'A trailblazing figure': Barack Obama, Katie Couric mourn veteran journalist Cokie Roberts","https://www.usatoday.com/story/entertainment/celebrities/2019/09/17/cokie-roberts-dead-jake-tapper-kellyanne-conway-mourn-journalist/2350957001/","'A trailblazing figure': Barack Obama, Katie Couric mourn veteran journalist Cokie Roberts","Roberts' Emmy-winning career earned her top-tier journalism awards, including the Edward R. Murrow Award and the Walter Cronkite Award for Excellence in Journalism.
    USA TODAY","","Published 11:15 a.m. ET Sept. 17, 2019 | Updated 3:30 p.m. ET Sept. 17, 2019","NBC News' Deepa Shivaram sent ""love and light to the Roberts family – especially to Prof. Steve Roberts, her husband, who couldn’t go 5 minutes in class or at coffee without telling a story about Cokie and their wonderful, adventurous life."""
"1571543164-32030","https://www.usatoday.com/search/?q=john%20mccain","","","'A trailblazing figure': Barack Obama, Katie Couric mourn veteran journalist Cokie Roberts","https://www.usatoday.com/story/entertainment/celebrities/2019/09/17/cokie-roberts-dead-jake-tapper-kellyanne-conway-mourn-journalist/2350957001/","'A trailblazing figure': Barack Obama, Katie Couric mourn veteran journalist Cokie Roberts","Roberts' Emmy-winning career earned her top-tier journalism awards, including the Edward R. Murrow Award and the Walter Cronkite Award for Excellence in Journalism.
    USA TODAY","","Published 11:15 a.m. ET Sept. 17, 2019 | Updated 3:30 p.m. ET Sept. 17, 2019","""Cokie was a giant,"" he tweeted. ""She was smart and pithy and tough as nails,"" which he said was ""the highest of compliments for a DC journalist."""
"1571543180-32156","https://www.usatoday.com/search/?q=john%20mccain","","","A year after John McCain's death, Cindy McCain says 'Our country is not well right now'","https://www.usatoday.com/story/news/politics/2019/08/25/john-mccain-year-later-cindy-mccain-says-our-country-not-well/2115445001/","A year after John McCain's death, Cindy McCain says 'Our country is not well right now'","null","","Published 2:21 p.m. ET Aug. 25, 2019","One year after her husband's death, Cindy McCain said the nation is not well and needs to return to a more civil style of politics."
"1571543142-31917","https://www.usatoday.com/search/?q=john%20mccain","","","John Legend opposes Felicity Huffman's sentence: 'We don't need to lock people up for' this","https://www.usatoday.com/story/entertainment/celebrities/2019/09/16/felicity-huffman-prison-sentence-john-legend-opposes-lock-up/2339221001/","John Legend opposes Felicity Huffman's sentence: 'We don't need to lock people up for' this","John Legend opposes Felicity Huffman's 14-day prison sentence for her role in the college admissions scandal. Legend shared his thoughts on Twitter.
    USA TODAY","","Published 8:01 a.m. ET Sept. 16, 2019 | Updated 11:37 a.m. ET Sept. 16, 2019","'I can't figure it out': John Stamos is still perplexed over Lori Loughlin scandal"
"1571543200-32233","https://www.usatoday.com/search/?q=john%20mccain","","","Kathy Griffin, Meghan McCain denounce fake violent Trump video: 'This video isn't a joke'","https://www.usatoday.com/story/entertainment/celebrities/2019/10/14/trump-video-kathy-griffin-meghan-mccain-denounce-fake-shooting-clip/3972974002/","Kathy Griffin, Meghan McCain denounce fake violent Trump video: 'This video isn't a joke'","The comedian told multiple Australian outlets the backlash she received after posing with a fake severed head was ""BS.""
Video provided by Newsy
    Newslook","","Published 9:37 a.m. ET Oct. 14, 2019","Kathy Griffin and Meghan McCain called for action after a doctored video circulated online over the weekend, reportedly shown at a pro-President Donald Trump event last week at his Miami resort, that illustrates the president shooting a number of his critics including Griffin and the late Sen. John McCain."
"1571543154-31958","https://www.usatoday.com/search/?q=john%20mccain","","","Beto O'Rourke takes on Meghan McCain over gun rights amid gun control debate after mass shootings","https://www.usatoday.com/story/news/politics/elections/2019/09/05/beto-orourke-takes-meghan-mccain-over-gun-rights-gun-control/2227409001/","Beto O'Rourke takes on Meghan McCain over gun rights amid gun control debate after mass shootings","""The View"" co-host Meghan McCain says she is ""not living without guns."" She added there will be ""a lot of violence"" if assault weapons are banned.
    USA TODAY","Savannah Behrmann","Published 9:53 p.m. ET Sept. 5, 2019",""
