web-scraper-order,web-scraper-start-url,pages,pages-href,article_links,article_links-href,title,subtitle,author,date,content
"1571543644-33593","https://www.usatoday.com/search/?q=bernie%20sanders","","","Bernie Sanders lashes out at Donald Trump on policies","https://www.usatoday.com/videos/news/nation/2019/10/11/sanders-lashes-out-trump-policies/3945443002/","Bernie Sanders lashes out at Donald Trump on policies","null","","null",""
"1571543589-33458","https://www.usatoday.com/search/?q=bernie%20sanders","","","Bernie Sanders will not participate in LGBTQ town hall after heart attack","https://www.usatoday.com/story/news/politics/elections/2019/10/07/bernie-sanders-wont-attend-cnn-lgbtq-town-hall-after-heart-attack/3903074002/","Bernie Sanders will not participate in LGBTQ town hall after heart attack","Aamer Madhani discusses how Bernie Sanders' health scare brings questions about age to the forefront, not just for Bernie.
    USA TODAY","","Published 6:10 p.m. ET Oct. 7, 2019 | Updated 4:17 p.m. ET Oct. 8, 2019","The other top democratic contenders are also the oldest. Former Vice President Joe Biden follows Sanders at 76, and Massachusetts Senator Elizabeth Warren is 70."
"1571543664-33649","https://www.usatoday.com/search/?q=bernie%20sanders","","","AOC to endorse Bernie Sanders in 2020 Democratic presidential primary","https://www.usatoday.com/story/news/politics/elections/2019/10/15/democratic-primary-aoc-endorse-bernie-sanders-president/3994047002/","AOC to endorse Bernie Sanders in 2020 Democratic presidential primary","Democratic socialist Alexandria Ocasio-Cortez is the newest political figure everyone loves or loves to hate. From her ‘Green New Deal’ proposal to combat climate change to her clapbacks against Trump and her critics, here’s how AOC danced her way into the spotlight.
    USA TODAY","","Published 11:11 p.m. ET Oct. 15, 2019 | Updated 11:52 a.m. ET Oct. 16, 2019","""Tax the rich,"" she tweeted, during a debate over income inequality."
"1571543649-33599","https://www.usatoday.com/search/?q=bernie%20sanders","","","Bernie Sanders is big Democratic debate winner, and only partly due to his performance","https://www.usatoday.com/story/opinion/2019/10/16/alexandria-ocasio-cortez-bernie-sanders-democratic-debate-column/3990254002/","Bernie Sanders is big Democratic debate winner, and only partly due to his performance","Debate winners and losers, Warren on the defensive, and what we're watching for before the next Democratic debate.
    Hannah Gaber, USA TODAY","","Published 7:10 a.m. ET Oct. 16, 2019 | Updated 4:36 p.m. ET Oct. 16, 2019","Sanders also took on Biden’s constant praise of bipartisanship and his pointed boast, “I'm the only one on this stage that has gotten anything really big done.”"
"1571543596-33465","https://www.usatoday.com/search/?q=bernie%20sanders","","","2020 White House hopeful Bernie Sanders hospitalized after suffering chest pains","https://www.usatoday.com/story/news/politics/elections/2019/10/02/bernie-sanders-hospitalized-after-suffering-chest-pains/3840418002/","2020 White House hopeful Bernie Sanders hospitalized after suffering chest pains","Democratic presidential hopeful Bernie Sanders was hospitalized after experiencing chest pains during a campaign rally in Las Vegas.
    USA TODAY","","Published 11:04 a.m. ET Oct. 2, 2019 | Updated 5:02 p.m. ET Oct. 2, 2019","Sanders, 78, later wrote on Twitter that he was ""feeling good"" and that his medical episode underscored the need for Medicare for All, his signature policy proposal that would lead to a massive expansion of the government backed health-care system while doing away with private insurance."
"1571543649-33611","https://www.usatoday.com/search/?q=bernie%20sanders","","","Bernie Sanders is big Democratic debate winner, and only partly due to his performance","https://www.usatoday.com/story/opinion/2019/10/16/alexandria-ocasio-cortez-bernie-sanders-democratic-debate-column/3990254002/","Bernie Sanders is big Democratic debate winner, and only partly due to his performance","Debate winners and losers, Warren on the defensive, and what we're watching for before the next Democratic debate.
    Hannah Gaber, USA TODAY","","Published 7:10 a.m. ET Oct. 16, 2019 | Updated 4:36 p.m. ET Oct. 16, 2019","Jason Sattler, a writer based in Ann Arbor, Michigan, is a member of USA TODAY’s Board of Contributors and host of ""The GOTMFV Show"" podcast. Follow him on Twitter: @LOLGOP"
"1571543658-33623","https://www.usatoday.com/search/?q=bernie%20sanders","","","'The halls of Congress are no joke': AOC reflects on Congress as she endorses Sanders","https://www.usatoday.com/story/news/politics/2019/10/19/aoc-bernie-sanders-endorsement/4038312002/","'The halls of Congress are no joke': AOC reflects on Congress as she endorses Sanders","Trump and impeachment: Can President Trump block witnesses and subpoenas, and what can Congress do about it? Lawyer and author David Stewart explains.
    Hannah Gaber, USA TODAY","","Published 5:12 p.m. ET Oct. 19, 2019","On Saturday afternoon, Rep. Alexandria Ocasio-Cortez, D-N.Y., made her endorsement of Sen. Bernie Sanders, I-Vt., official at a rally in Queens, N.Y., that marked Sanders' return to the campaign trail after recently having a heart attack."
"1571543649-33609","https://www.usatoday.com/search/?q=bernie%20sanders","","","Bernie Sanders is big Democratic debate winner, and only partly due to his performance","https://www.usatoday.com/story/opinion/2019/10/16/alexandria-ocasio-cortez-bernie-sanders-democratic-debate-column/3990254002/","Bernie Sanders is big Democratic debate winner, and only partly due to his performance","Debate winners and losers, Warren on the defensive, and what we're watching for before the next Democratic debate.
    Hannah Gaber, USA TODAY","","Published 7:10 a.m. ET Oct. 16, 2019 | Updated 4:36 p.m. ET Oct. 16, 2019","Unfortunately, the biggest loser of the night was human civilization."
"1571543649-33602","https://www.usatoday.com/search/?q=bernie%20sanders","","","Bernie Sanders is big Democratic debate winner, and only partly due to his performance","https://www.usatoday.com/story/opinion/2019/10/16/alexandria-ocasio-cortez-bernie-sanders-democratic-debate-column/3990254002/","Bernie Sanders is big Democratic debate winner, and only partly due to his performance","Debate winners and losers, Warren on the defensive, and what we're watching for before the next Democratic debate.
    Hannah Gaber, USA TODAY","","Published 7:10 a.m. ET Oct. 16, 2019 | Updated 4:36 p.m. ET Oct. 16, 2019","But Bernie’s biggest moment of the night didn’t happen onstage. In the closing minutes of the debate, news broke that one of the brightest young stars on America’s left, Rep. Alexandria Ocasio-Cortez of New York, will endorse the 2016 Democratic primary runner-up this weekend."
"1571543613-33509","https://www.usatoday.com/search/?q=bernie%20sanders","","","Trump pokes fun at Sanders' baseball video after heart attack: Not 'a lot of bat head speed'","https://www.usatoday.com/story/news/politics/elections/2019/10/11/trump-sanders-heart-attack/3949636002/","Save up to $1,800","Aamer Madhani discusses how Bernie Sanders' health scare brings questions about age to the forefront, not just for Bernie.
    USA TODAY","","Published 9:57 p.m. ET Oct. 11, 2019 | Updated 7:09 a.m. ET Oct. 12, 2019","WASHINGTON – During a rally in Lake Charles, Louisiana, Friday night, President Donald Trump commented on the recent health scare of Senator Bernie Sanders, who is running for the Democratic nomination and recovering after having a heart attack."
"1571543630-33562","https://www.usatoday.com/search/?q=bernie%20sanders","","","Sanders: It's 'nonsense' to suggest his campaign was hiding his heart attack","https://www.usatoday.com/story/news/politics/elections/2019/10/09/bernie-sanders-its-nonsense-he-hid-heart-attack/3923551002/","Sanders: It's 'nonsense' to suggest his campaign was hiding his heart attack","Democratic presidential candidate Bernie Sanders took to Twitter to thank well-wishers after he was released from a Las Vegas hospital Friday. His campaign confirmed that Sanders had a heart attack. (Oct. 4)
    AP, AP","","Published 5:13 p.m. ET Oct. 9, 2019","""That's nonsense,"" he told NBC News. ""I don't know what people think campaigns are, you know we're dealing with all kinds of doctors and we wanted to have a sense of what the hell was going on really."""
"1571543630-33560","https://www.usatoday.com/search/?q=bernie%20sanders","","","Sanders: It's 'nonsense' to suggest his campaign was hiding his heart attack","https://www.usatoday.com/story/news/politics/elections/2019/10/09/bernie-sanders-its-nonsense-he-hid-heart-attack/3923551002/","Sanders: It's 'nonsense' to suggest his campaign was hiding his heart attack","Democratic presidential candidate Bernie Sanders took to Twitter to thank well-wishers after he was released from a Las Vegas hospital Friday. His campaign confirmed that Sanders had a heart attack. (Oct. 4)
    AP, AP","","Published 5:13 p.m. ET Oct. 9, 2019","WASHINGTON – Presidential candidate and Sen. Bernie Sanders said Wednesday that it's ""nonsense"" to think his campaign was trying to hide the fact he had a heart attack last week."
"1571543605-33504","https://www.usatoday.com/search/?q=bernie%20sanders","","","Bernie Sanders released from the hospital after having heart attack earlier in the week","https://www.usatoday.com/story/news/politics/elections/2019/10/04/bernie-sanders-released-hospital-after-heart-attack/3869887002/","Bernie Sanders released from the hospital after having heart attack earlier in the week","Aamer Madhani discusses how Bernie Sanders' health scare brings questions about age to the forefront, not just for Bernie.
    USA TODAY","","Published 6:56 p.m. ET Oct. 4, 2019 | Updated 1:59 p.m. ET Oct. 5, 2019","The Vermont Senator will participate in the upcoming Democratic primary debate, his campaign confirmed to USA TODAY Thursday. He had previously cancelled planned campaign events, as well as a planned television ad buy in Iowa."
